task_id,task_community
0,1
1,1
2,4
3,6
4,1
5,3
6,2
7,0
8,1
9,3
10,5
11,4
12,3
13,0
14,0
15,2
16,3
17,4
18,1
19,6
20,1
21,2
22,6
23,0
24,1
25,4
26,0
27,3
28,2
29,6
30,0
31,0
32,0
33,6
34,2
35,3
36,6
37,6
38,2
39,3
40,2
41,1
42,2
43,5
44,3
45,6
46,0
47,3
48,6
49,1
50,6
51,3
52,3
53,1
54,4
55,3
56,5
57,2
58,6
59,5
60,6
61,1
62,2
63,4
64,4
65,1
66,4
67,6
68,3
69,0
70,3
71,1
72,3
73,3
74,2
75,1
76,6
77,2
78,1
79,3
80,3
81,4
82,3
83,3
84,2
85,1
86,3
87,2
88,1
89,3
90,1
91,5
92,2
93,1
94,5
95,2
96,1
97,5
98,4
99,4
100,2
101,2
102,3
103,2
104,6
105,5
106,5
107,0
108,5
109,2
110,1
111,1
112,4
113,4
114,3
115,0
116,1
117,1
118,2
119,3
120,2
121,0
122,3
123,6
124,2
125,5
126,4
127,3
128,4
129,2
130,4
131,3
132,5
133,3
134,3
135,2
136,0
137,2
138,6
139,5
140,2
141,5
142,1
143,4
144,0
145,4
146,2
147,3
148,3
149,3
150,4
151,6
152,2
153,1
154,5
155,2
156,6
157,6
158,4
159,1
160,6
161,3
162,3
163,1
164,3
165,0
166,4
167,3
168,0
169,1
170,1
171,2
172,3
173,2
174,2
175,3
176,3
177,4
178,3
179,6
180,5
181,5
182,5
183,4
184,0
185,1
186,3
187,2
188,4
189,0
190,1
191,3
192,5
193,6
194,2
195,0
196,5
197,3
198,0
199,4
200,2
201,6
202,0
203,6
204,4
205,0
206,6
207,4
208,4
209,5
210,4
211,0
212,3
213,6
214,6
215,1
216,5
217,5
218,1
219,2
220,4
221,4
222,3
223,0
224,0
225,3
226,5
227,1
228,4
229,2
230,3
231,0
232,0
233,4
234,5
235,6
236,2
237,1
238,0
239,0
240,3
241,4
242,2
243,6
244,4
245,6
246,5
247,0
248,6
249,1
250,2
251,1
252,4
253,1
254,1
255,3
256,1
257,5
258,3
259,3
260,1
261,2
262,1
263,1
264,5
265,6
266,0
267,6
268,4
269,3
270,2
271,1
272,4
273,1
274,0
275,0
276,6
277,4
278,5
279,1
280,3
281,0
282,6
283,1
284,5
285,6
286,2
287,3
288,4
289,1
290,3
291,4
292,6
293,6
294,3
295,4
296,2
297,6
298,0
299,1
300,5
301,4
302,3
303,4
304,3
305,4
306,2
307,4
308,1
309,6
310,4
311,4
312,1
313,0
314,0
315,3
316,1
317,0
318,0
319,1
320,2
321,6
322,0
323,0
324,5
325,2
326,1
327,2
328,1
329,6
330,6
331,3
332,1
333,6
334,2
335,3
336,3
337,4
338,1
339,6
340,4
341,5
342,3
343,4
344,2
345,2
346,0
347,3
348,0
349,3
350,2
351,5
352,2
353,0
354,4
355,5
356,3
357,6
358,5
359,5
360,4
361,2
362,1
363,1
364,6
365,2
366,3
367,1
368,1
369,5
370,6
371,5
372,2
373,1
374,6
375,6
376,2
377,5
378,0
379,2
380,2
381,4
382,0
383,2
384,4
385,3
386,2
387,1
388,6
389,3
390,3
391,1
392,6
393,6
394,0
395,5
396,5
397,6
398,0
399,4
400,5
401,5
402,1
403,5
404,1
405,0
406,0
407,6
408,3
409,5
410,4
411,0
412,1
413,3
414,1
415,6
416,2
417,3
418,4
419,5
420,3
421,6
422,2
423,6
424,4
425,1
426,0
427,4
428,1
429,1
430,0
431,4
432,0
433,3
434,1
435,1
436,5
437,5
438,2
439,5
440,2
441,0
442,2
443,2
444,3
445,6
446,2
447,5
448,6
449,6
450,5
451,6
452,2
453,0
454,0
455,2
456,3
457,3
458,5
459,0
460,1
461,6
462,4
463,1
464,1
465,1
466,0
467,0
468,3
469,1
470,3
471,4
472,1
473,3
474,1
475,2
476,6
477,3
478,2
479,5
480,6
481,4
482,5
483,3
484,1
485,5
486,0
487,3
488,1
489,0
490,6
491,5
492,0
493,5
494,6
495,2
496,0
497,5
498,1
499,6
500,1
501,1
502,0
503,3
504,3
505,5
506,1
507,6
508,4
509,0
510,3
511,5
512,0
513,6
514,1
515,1
516,5
517,5
518,4
519,5
520,0
521,5
522,1
523,2
524,5
525,1
526,4
527,1
528,1
529,3
530,4
531,6
532,3
533,0
534,1
535,2
536,3
537,6
538,5
539,1
540,2
541,6
542,3
543,0
544,0
545,2
546,0
547,4
548,0
549,6
550,3
551,5
552,3
553,4
554,4
555,5
556,4
557,6
558,5
559,0
560,1
561,4
562,2
563,2
564,1
565,0
566,4
567,3
568,1
569,5
570,3
571,3
572,2
573,4
574,0
575,2
576,3
577,2
578,4
579,2
580,4
581,4
582,6
583,1
584,6
585,0
586,2
587,5
588,6
589,5
590,4
591,1
592,5
593,3
594,1
595,1
596,2
597,6
598,5
599,1
600,3
601,6
602,6
603,4
604,5
605,4
606,0
607,0
608,2
609,6
610,1
611,6
612,4
613,5
614,6
615,5
616,1
617,6
618,6
619,5
620,1
621,3
622,3
623,6
624,0
625,6
626,1
627,5
628,6
629,1
630,0
631,6
632,3
633,6
634,0
635,1
636,3
637,4
638,4
639,4
640,4
641,4
642,1
643,5
644,4
645,4
646,5
647,3
648,4
649,2
650,1
651,2
652,0
653,0
654,1
655,3
656,0
657,1
658,0
659,0
660,0
661,1
662,1
663,2
664,5
665,4
666,6
667,2
668,6
669,4
670,6
671,0
672,1
673,0
674,0
675,1
676,4
677,4
678,0
679,4
680,0
681,3
682,3
683,2
684,1
685,0
686,0
687,1
688,6
689,4
690,1
691,2
692,3
693,3
694,3
695,5
696,2
697,3
698,3
699,1
700,6
701,3
702,3
703,5
704,6
705,3
706,6
707,0
708,5
709,0
710,4
711,4
712,0
713,2
714,1
715,3
716,5
717,0
718,3
719,6
720,3
721,1
722,0
723,2
724,0
725,5
726,5
727,2
728,1
729,0
730,6
731,4
732,6
733,0
734,6
735,0
736,3
737,2
738,1
739,4
740,2
741,6
742,5
743,0
744,3
745,1
746,0
747,2
748,4
749,3
750,4
751,6
752,1
753,1
754,6
755,4
756,2
757,1
758,6
759,2
760,0
761,1
762,0
763,0
764,3
765,1
766,6
767,0
768,6
769,1
770,6
771,6
772,4
773,3
774,5
775,6
776,4
777,3
778,6
779,1
780,5
781,0
782,6
783,4
784,5
785,6
786,2
787,1
788,2
789,2
790,6
791,4
792,3
793,3
794,6
795,3
796,3
797,1
798,2
799,6
800,6
801,5
802,1
803,0
804,4
805,6
806,3
807,4
808,0
809,1
810,3
811,4
