worker_id,worker_community
0,0
1,5
2,2
3,7
4,3
5,7
6,1
7,7
8,4
9,5
10,3
11,2
12,7
13,2
14,3
15,6
16,0
17,6
18,5
19,0
20,0
21,0
22,0
23,1
24,7
25,4
26,7
27,4
28,1
29,3
30,0
31,2
32,6
33,6
34,0
35,7
36,5
37,7
38,6
39,7
40,3
41,3
42,1
43,0
44,2
45,3
46,6
47,4
48,6
49,6
50,6
51,0
52,4
53,6
54,5
55,1
56,1
57,3
58,0
59,5
60,6
61,0
62,0
63,5
64,6
65,0
66,0
67,1
68,3
69,3
70,7
71,6
72,1
73,4
74,1
75,2
76,1
77,1
78,0
79,7
80,7
81,1
82,0
83,5
84,7
85,7
86,4
87,1
88,6
89,6
90,4
91,5
92,5
93,5
94,6
95,0
96,4
97,5
98,4
99,4
