task_id,truth
0,1
1,1
2,8
3,8
4,8
5,1
6,8
7,5
8,9
9,1
10,1
11,4
12,1
13,5
14,9
15,7
16,6
17,0
18,2
19,6
20,2
21,1
22,6
23,1
24,6
25,4
26,1
27,0
28,6
29,5
30,5
31,0
32,5
33,7
34,6
35,7
36,5
37,8
38,1
39,2
40,6
41,3
42,3
43,1
44,9
45,2
46,4
47,0
48,7
49,7
50,8
51,1
52,3
53,6
54,8
55,4
56,6
57,0
58,8
59,5
60,8
61,9
62,2
63,8
64,3
65,4
66,2
67,4
68,1
69,2
70,4
71,4
72,1
73,5
74,2
75,1
76,3
77,1
78,9
79,6
80,0
81,0
82,8
83,6
84,9
85,1
86,4
87,2
88,0
89,5
90,3
91,3
92,3
93,6
94,7
95,2
96,4
97,5
98,2
99,1
100,2
101,2
102,3
103,1
104,3
105,3
106,1
107,3
108,8
109,5
110,8
111,8
112,0
113,5
114,3
115,2
116,2
117,5
118,1
119,9
120,6
121,3
122,2
123,0
124,5
125,3
126,9
127,1
128,1
129,2
130,5
131,9
132,9
133,5
134,9
135,4
136,1
137,2
138,7
139,2
140,4
141,3
142,2
143,9
144,5
145,6
146,9
147,4
148,6
149,5
150,3
151,6
152,8
153,2
154,2
155,1
156,3
157,7
158,2
159,1
160,3
161,1
162,4
163,0
164,2
165,9
166,0
167,1
168,3
169,6
170,0
171,7
172,4
173,5
174,1
175,8
176,6
177,1
178,8
179,4
180,2
181,0
182,7
183,6
184,3
185,1
186,8
187,1
188,7
189,2
190,1
191,2
192,5
193,4
194,5
195,9
196,4
197,6
198,2
199,7
200,9
201,1
202,8
203,6
204,3
205,1
206,9
207,1
208,6
209,5
210,5
211,4
212,1
213,1
214,1
215,1
216,5
217,3
218,5
219,3
220,2
221,2
222,0
223,1
224,6
225,3
226,7
227,0
228,2
229,8
230,4
231,1
232,3
233,7
234,6
235,6
236,4
237,3
238,2
239,9
240,6
241,5
242,2
243,7
244,0
245,7
246,6
247,9
248,4
249,3
250,2
251,9
252,7
253,4
254,9
255,0
256,7
257,7
258,5
259,2
260,7
261,0
262,1
263,2
264,3
265,6
266,7
267,1
268,9
269,0
270,9
271,8
272,2
273,9
274,9
275,6
276,6
277,2
278,1
279,6
280,5
281,0
282,7
283,3
284,7
285,5
286,6
287,0
288,8
289,2
290,9
291,0
292,7
293,3
294,7
295,8
296,9
297,8
298,0
299,1
300,6
301,4
302,8
303,5
304,0
305,6
306,6
307,2
308,5
309,3
310,2
311,0
312,8
313,4
314,0
315,5
316,0
317,5
318,2
319,6
320,5
321,0
322,6
323,8
324,2
325,3
326,4
327,2
328,1
329,9
330,0
331,8
332,0
333,6
334,5
335,5
336,0
337,4
338,8
339,1
340,3
341,1
342,2
343,3
344,3
345,8
346,1
347,9
348,2
349,1
350,6
351,1
352,9
353,8
354,2
355,8
356,5
357,0
358,4
359,8
360,8
361,8
362,5
363,6
364,6
365,6
366,6
367,4
368,6
369,0
370,5
371,5
372,3
373,5
374,5
375,1
376,9
377,9
378,7
379,5
380,2
381,2
382,0
383,5
384,3
385,0
386,8
387,7
388,5
389,6
390,6
391,5
392,5
393,2
394,2
395,0
396,1
397,7
398,4
399,5
400,4
401,2
402,8
403,9
404,6
405,7
406,3
407,3
408,2
409,2
410,3
411,7
412,7
413,1
414,3
415,7
416,0
417,5
418,2
419,6
420,1
421,2
422,8
423,6
424,7
425,0
426,7
427,8
428,3
429,8
430,6
431,4
432,4
433,8
434,3
435,4
436,2
437,1
438,5
439,0
440,1
441,4
442,0
443,4
444,4
445,7
446,9
447,8
448,1
449,8
450,6
451,1
452,6
453,9
454,1
455,6
456,8
457,6
458,4
459,3
460,3
461,6
462,9
463,4
464,1
465,6
466,3
467,2
468,2
469,2
470,5
471,4
472,8
473,0
474,9
475,9
476,4
477,8
478,5
479,4
480,5
481,2
482,3
483,4
484,6
485,4
486,1
487,5
488,9
489,2
490,2
491,9
492,0
493,4
494,2
495,2
496,9
497,2
498,7
499,5
500,6
501,6
502,3
503,4
504,1
505,7
506,4
507,7
508,2
509,0
510,6
511,5
512,4
513,4
514,6
515,1
516,4
517,8
518,1
519,4
520,2
521,3
522,4
523,3
524,7
525,3
526,3
527,3
528,3
529,8
530,3
531,4
532,6
533,6
534,4
535,2
536,8
537,5
538,9
539,1
540,8
541,5
542,5
543,1
544,9
545,7
546,5
547,2
548,9
549,3
550,6
551,4
552,4
553,3
554,6
555,5
556,0
557,5
558,0
559,1
560,8
561,3
562,0
563,8
564,2
565,9
566,2
567,9
568,6
569,8
570,9
571,3
572,8
573,7
574,2
575,3
576,1
577,4
578,0
579,9
580,0
581,8
582,2
583,1
584,7
585,4
586,7
587,3
588,2
589,1
590,9
591,5
592,2
593,6
594,9
595,9
596,4
597,8
598,1
599,1
600,7
601,1
602,2
603,6
604,8
605,8
606,8
607,5
608,7
609,9
610,8
611,5
612,3
613,9
614,5
615,3
616,7
617,4
618,3
619,5
620,3
621,8
622,0
623,8
624,8
625,8
626,7
627,4
628,1
629,9
630,3
631,4
632,8
633,1
634,5
635,5
636,3
637,9
638,3
639,9
640,1
641,6
642,3
643,3
644,4
645,0
646,9
647,7
648,9
649,5
650,5
651,8
652,7
653,0
654,5
655,3
656,0
657,7
658,2
659,6
660,5
661,8
662,7
663,6
664,2
665,0
666,5
667,0
668,9
669,2
670,8
671,3
672,1
673,5
674,0
675,4
676,7
677,4
678,6
679,8
680,4
681,2
682,8
683,2
684,1
685,2
686,2
687,1
688,3
689,9
690,3
691,3
692,8
693,9
694,8
695,3
696,2
697,6
698,5
699,5
700,0
701,8
702,4
703,8
704,8
705,0
706,8
707,4
708,0
709,1
710,8
711,6
712,0
713,5
714,2
715,8
716,5
717,9
718,0
719,2
720,7
721,1
722,9
723,5
724,3
725,6
726,8
727,2
728,7
729,2
730,9
731,8
732,0
733,2
734,1
735,4
736,1
737,2
738,8
739,1
740,9
741,4
742,9
743,9
744,7
745,6
746,0
747,6
748,5
749,8
750,9
751,1
752,9
753,7
754,7
755,8
756,7
757,8
758,2
759,6
760,8
761,5
762,5
763,4
764,4
765,4
766,6
767,1
768,9
769,8
770,3
771,7
772,5
773,6
774,8
775,0
776,5
777,0
778,3
779,4
780,5
781,4
782,7
783,1
784,9
785,5
786,0
787,1
788,4
789,5
790,9
791,0
792,1
793,6
794,3
795,1
796,4
797,4
798,1
799,3
800,4
801,8
802,6
803,4
804,1
805,8
806,2
807,5
808,9
809,1
810,2
811,6
