task_id,truth
0,5
1,9
2,3
3,5
4,9
5,7
6,0
7,4
8,4
9,7
10,1
11,9
12,4
13,4
14,1
15,4
16,3
17,8
18,2
19,2
20,1
21,8
22,1
23,0
24,3
25,6
26,2
27,8
28,5
29,8
30,5
31,7
32,6
33,8
34,9
35,3
36,4
37,8
38,3
39,0
40,8
41,7
42,9
43,1
44,7
45,2
46,6
47,9
48,4
49,9
50,0
51,5
52,5
53,0
54,8
55,7
56,0
57,1
58,1
59,2
60,0
61,4
62,8
63,6
64,4
65,0
66,6
67,5
68,2
69,5
70,0
71,0
72,6
73,0
74,6
75,9
76,5
77,7
78,3
79,7
80,8
81,5
82,7
83,8
84,2
85,7
86,0
87,0
88,0
89,5
90,4
91,9
92,2
93,0
94,8
95,0
96,1
97,3
98,6
99,2
100,7
101,1
102,3
103,3
104,7
105,4
106,7
107,0
108,1
109,7
110,8
111,4
112,1
113,5
114,3
115,7
116,6
117,8
118,4
119,6
120,0
121,9
122,2
123,8
124,6
125,4
126,8
127,9
128,7
129,1
130,8
131,9
132,5
133,2
134,0
135,7
136,6
137,7
138,9
139,1
140,0
141,9
142,0
143,6
144,6
145,7
146,9
147,8
148,2
149,4
150,7
151,8
152,4
153,4
154,0
155,4
156,7
157,0
158,6
159,7
160,8
161,5
162,0
163,0
164,2
165,4
166,6
167,3
168,3
169,1
170,3
171,6
172,5
173,2
174,0
175,1
176,1
177,5
178,0
179,9
180,8
181,3
182,0
183,6
184,8
185,0
186,1
187,7
188,5
189,1
190,1
191,8
192,2
193,6
194,4
195,4
196,5
197,8
198,3
199,6
200,9
201,5
202,4
203,9
204,0
205,8
206,9
207,3
208,7
209,1
210,9
211,0
212,4
213,9
214,6
215,8
216,9
217,7
218,2
219,0
220,0
221,4
222,2
223,3
224,5
225,6
226,7
227,3
228,1
229,0
230,3
231,7
232,2
233,7
234,1
235,8
236,5
237,7
238,1
239,5
240,0
241,0
242,8
243,2
244,5
245,2
246,8
247,2
248,9
249,6
250,6
251,9
252,5
253,8
254,2
255,2
256,8
257,9
258,6
259,7
260,6
261,0
262,3
263,4
264,1
265,3
266,5
267,3
268,6
269,7
270,7
271,9
272,4
273,2
274,9
275,0
276,7
277,6
278,6
279,4
280,2
281,4
282,8
283,1
284,6
285,9
286,9
287,1
288,5
289,1
290,5
291,8
292,6
293,8
294,8
295,1
296,7
297,9
298,5
299,3
300,9
301,6
302,6
303,4
304,2
305,4
306,0
307,5
308,6
309,8
310,9
311,9
312,4
313,4
314,5
315,9
316,2
317,8
318,7
319,8
320,1
321,4
322,8
323,8
324,8
325,5
326,8
327,2
328,2
329,5
330,6
331,4
332,5
333,1
334,3
335,5
336,7
337,1
338,9
339,8
340,0
341,6
342,0
343,5
344,1
345,3
346,4
347,2
348,5
349,6
350,3
351,1
352,3
353,1
354,3
355,3
356,2
357,0
358,0
359,7
360,0
361,8
362,3
363,7
364,5
365,6
366,1
367,7
368,0
369,3
370,6
371,6
372,4
373,4
374,2
375,5
376,2
377,6
378,8
379,2
380,8
381,4
382,8
383,6
384,3
385,9
386,1
387,6
388,5
389,3
390,2
391,3
392,9
393,7
394,8
395,1
396,1
397,7
398,2
399,0
400,9
401,1
402,6
403,0
404,4
405,2
406,5
407,1
408,9
409,6
410,0
411,2
412,3
413,1
414,1
415,0
416,5
417,8
418,4
419,6
420,7
421,2
422,8
423,1
424,8
425,7
426,3
427,1
428,7
429,1
430,3
431,7
432,2
433,5
434,3
435,8
436,3
437,9
438,8
439,2
440,8
441,3
442,0
443,9
444,8
445,2
446,5
447,1
448,1
449,0
450,6
451,4
452,3
453,6
454,3
455,7
456,7
457,8
458,6
459,1
460,9
461,3
462,9
463,2
464,7
465,5
466,0
467,1
468,2
469,2
470,7
471,2
472,6
473,4
474,0
475,9
476,9
477,4
478,3
479,4
480,6
481,0
482,7
483,6
484,0
485,2
486,9
487,1
488,8
489,0
490,0
491,2
492,9
493,4
494,6
495,0
496,7
497,3
498,8
499,0
500,7
501,7
502,6
503,0
504,7
505,8
506,2
507,0
508,0
509,7
510,8
511,2
512,7
513,4
514,7
515,8
516,3
517,8
518,2
519,2
520,7
521,5
522,2
523,5
524,0
525,8
526,1
527,8
528,8
529,7
530,1
531,5
532,4
533,1
534,5
535,2
536,8
537,8
538,2
539,7
540,5
541,7
542,2
543,2
544,7
545,7
546,3
547,1
548,5
549,0
550,8
551,5
552,1
553,6
554,0
555,9
556,8
