task,worker,answer
0,60,3
0,34,6
0,64,7
0,25,2
0,83,3
0,88,3
0,94,0
0,57,9
0,43,5
0,61,0
0,54,3
0,66,5
0,40,2
0,26,9
1,74,2
1,87,9
1,76,8
1,82,8
1,52,3
1,70,1
1,85,5
1,65,8
1,58,3
1,51,8
1,89,8
1,48,8
1,21,5
2,68,8
2,24,4
2,23,1
2,34,4
2,75,1
2,43,6
2,37,2
2,64,6
2,8,1
2,58,6
2,48,1
2,25,1
2,86,4
2,94,5
3,8,8
3,73,8
3,39,8
3,77,8
3,69,8
3,47,1
3,84,8
3,45,6
3,43,8
3,70,8
3,29,6
3,79,8
3,76,0
3,16,9
4,93,2
4,87,2
4,28,4
4,58,2
4,79,4
4,35,2
4,57,8
4,29,8
4,84,2
4,49,2
4,90,5
4,86,2
4,24,7
4,55,1
4,39,9
5,51,5
5,45,5
5,77,5
5,85,4
5,27,5
5,26,5
5,33,1
5,32,3
5,30,3
5,31,7
5,52,5
5,47,0
5,25,5
5,54,4
6,75,6
6,6,4
6,16,6
6,62,0
6,17,6
6,18,1
6,92,8
6,44,7
6,19,6
6,46,6
6,84,7
6,52,6
6,91,6
6,33,2
6,65,8
7,46,0
7,50,2
7,21,2
7,87,4
7,55,2
7,7,8
7,6,2
7,22,6
7,17,7
7,88,5
7,80,2
7,35,9
7,10,6
7,5,1
8,13,2
8,82,0
8,29,6
8,9,8
8,30,5
8,60,8
8,87,8
8,92,3
8,45,0
8,51,6
8,39,8
8,10,8
9,39,5
9,69,0
9,6,2
9,50,1
9,90,1
9,26,0
9,16,3
9,13,1
9,98,1
9,17,7
9,8,1
9,20,9
9,7,1
9,91,1
9,62,8
10,89,9
10,8,0
10,60,2
10,86,4
10,63,4
10,88,2
10,84,1
10,77,0
10,21,0
10,30,0
10,97,0
10,25,0
10,43,7
10,65,4
10,2,0
11,53,4
11,17,3
11,85,2
11,84,7
11,83,3
11,38,1
11,39,1
11,67,1
11,23,0
11,79,7
11,18,6
11,71,1
11,47,0
11,44,1
12,0,8
12,49,1
12,40,3
12,45,8
12,16,0
12,33,2
12,74,5
12,68,9
12,11,8
12,58,7
12,15,5
12,81,3
13,97,0
13,22,0
13,96,6
13,92,0
13,65,4
13,13,8
13,66,1
13,90,7
13,19,0
13,87,9
13,31,5
13,56,0
13,62,0
14,34,9
14,27,9
14,85,9
14,43,0
14,72,9
14,96,9
14,57,9
14,32,3
14,11,9
14,30,9
14,56,6
14,78,6
14,2,6
14,49,9
15,5,1
15,79,4
15,78,4
15,23,0
15,65,5
15,38,8
15,89,4
15,87,5
15,27,0
15,12,4
15,17,4
15,19,3
15,35,4
15,13,4
16,19,3
16,40,0
16,95,9
16,70,0
16,24,6
16,26,5
16,36,8
16,1,5
16,51,0
16,33,4
16,60,5
16,35,3
16,99,9
17,58,3
17,22,0
17,45,9
17,35,6
17,47,3
17,38,3
17,15,3
17,72,1
17,83,1
17,51,3
17,99,3
17,27,2
17,84,3
17,4,3
17,9,3
18,79,2
18,17,5
18,93,0
18,82,2
18,89,5
18,14,2
18,13,5
18,62,2
18,7,2
18,87,2
18,68,9
18,34,3
18,57,8
18,84,2
18,29,3
19,89,0
19,50,9
19,32,1
19,15,5
19,65,2
19,97,2
19,96,2
19,78,9
19,91,3
19,79,2
19,40,2
20,32,6
20,0,3
20,42,0
20,41,3
20,79,3
20,3,9
20,58,3
20,37,3
20,12,4
20,46,3
20,2,3
20,89,6
20,98,3
20,64,3
20,17,7
21,67,6
21,55,6
21,0,9
21,9,2
21,12,3
21,56,9
21,16,3
21,23,9
21,86,9
21,61,9
21,37,8
21,74,9
21,93,3
21,83,9
22,89,4
22,30,1
22,35,6
22,23,1
22,2,9
22,29,0
22,92,0
22,6,1
22,91,5
22,81,0
22,67,0
22,42,8
22,37,5
22,62,0
23,12,4
23,88,2
23,90,1
23,51,4
23,99,8
23,2,4
23,26,4
23,0,0
23,94,4
23,43,4
23,56,3
23,15,4
23,23,4
24,52,3
24,88,1
24,79,9
24,45,1
24,14,1
24,26,5
24,98,1
24,12,2
24,1,3
24,51,7
24,63,6
24,59,5
24,2,0
24,90,4
24,72,1
25,6,6
