task_id,task_community
0,2
1,5
2,1
3,4
4,6
5,2
6,4
7,0
8,2
9,4
10,4
11,1
12,3
13,2
14,0
15,0
16,3
17,2
18,5
19,2
20,5
21,2
22,3
23,4
24,4
25,6
26,4
27,3
28,3
29,0
30,0
31,4
32,2
33,2
34,2
35,1
36,3
37,2
38,0
39,2
40,3
41,1
42,6
43,0
44,0
45,1
46,6
47,1
48,4
49,6
50,1
51,1
52,6
53,0
54,1
55,0
56,0
57,1
58,0
59,1
60,1
61,1
62,0
63,4
64,5
65,0
66,3
67,2
68,1
69,4
70,1
71,6
72,1
73,2
74,4
75,2
76,5
77,3
78,2
79,2
80,3
81,4
82,3
83,2
84,4
85,2
86,2
87,1
88,0
89,1
90,4
91,3
92,6
93,6
94,0
95,2
96,1
97,0
98,3
99,6
100,0
101,6
102,3
103,5
104,2
105,0
106,4
107,4
108,0
109,4
110,2
111,5
112,6
113,2
114,6
115,2
116,4
117,3
118,2
119,0
120,6
121,6
122,3
123,4
124,5
125,2
126,1
127,4
128,4
129,6
130,6
131,4
132,6
133,0
134,5
135,1
136,0
137,6
138,6
139,4
140,2
141,6
142,2
143,4
144,5
145,4
146,6
147,4
148,1
149,2
150,5
151,6
152,6
153,2
154,4
155,5
156,4
157,4
158,3
159,0
160,0
161,6
162,3
163,4
164,6
165,4
166,2
167,4
168,1
169,5
170,4
171,6
172,1
173,6
174,1
175,4
176,1
177,2
178,3
179,4
180,4
181,4
182,0
183,4
184,5
185,6
186,0
187,5
188,6
189,2
190,5
191,4
192,4
193,5
194,6
195,0
196,5
197,6
198,1
199,6
200,3
201,2
202,5
203,1
204,6
205,6
206,0
207,4
208,3
209,6
210,1
211,4
212,3
213,4
214,0
215,3
216,5
217,3
218,0
219,0
220,1
221,0
222,5
223,6
224,0
225,4
226,1
227,5
228,0
229,2
230,4
231,1
232,2
233,3
234,5
235,3
236,3
237,2
238,3
239,3
240,0
241,6
242,2
243,6
244,0
245,4
246,6
247,2
248,3
249,4
250,0
251,6
252,3
253,6
254,3
255,2
256,0
257,1
258,1
259,6
260,2
261,5
262,3
263,4
264,5
265,1
266,4
267,3
268,3
269,5
270,0
271,1
272,1
273,5
274,6
275,2
276,0
277,0
278,4
279,5
280,4
281,3
282,5
283,1
284,1
285,3
286,5
287,2
288,3
289,6
290,6
291,1
292,3
293,3
294,4
295,4
296,5
297,6
298,5
299,5
300,1
301,6
302,4
303,0
