worker_id,worker_community
0,0
1,6
2,7
3,6
4,2
5,6
6,1
7,3
8,5
9,2
10,0
11,5
12,7
13,5
14,7
15,4
16,7
17,7
18,6
19,6
20,5
21,6
22,3
23,7
24,6
25,1
26,2
27,6
28,2
29,7
30,7
31,3
32,2
33,0
34,6
35,1
36,7
37,0
38,2
39,7
40,5
41,2
42,3
43,7
44,5
45,2
46,0
47,7
48,1
49,0
50,4
51,3
52,0
53,3
54,0
55,4
56,5
57,4
58,1
59,7
60,3
61,7
62,7
63,4
64,1
65,3
66,4
67,0
68,0
69,7
70,3
71,0
72,0
73,6
74,6
75,1
76,4
77,6
78,2
79,3
80,6
81,2
82,7
83,0
84,5
85,3
86,5
87,2
88,5
89,2
90,5
91,7
92,1
93,5
94,7
95,5
96,2
97,0
98,1
99,0
