worker_id,worker_community
0,1
1,0
2,2
3,6
4,2
5,4
6,3
7,3
8,6
9,1
10,0
11,0
12,6
13,7
14,5
15,0
16,7
17,0
18,4
19,5
20,6
21,0
22,6
23,7
24,4
25,1
26,0
27,3
28,4
29,6
30,0
31,1
32,3
33,3
34,0
35,5
36,7
37,1
38,7
39,3
40,1
41,4
42,1
43,3
44,2
45,1
46,1
47,3
48,3
49,4
50,6
51,7
52,2
53,6
54,7
55,6
56,6
57,1
58,3
59,6
60,5
61,1
62,6
63,0
64,2
65,7
66,6
67,1
68,2
69,7
70,2
71,6
72,0
73,1
74,0
75,5
76,7
77,1
78,7
79,3
80,0
81,3
82,6
83,3
84,5
85,4
86,6
87,5
88,3
89,0
90,6
91,0
92,1
93,2
94,4
95,5
96,4
97,2
98,2
99,4
