task,worker,answer
0,423,4
0,289,9
0,63,6
0,150,6
0,15,6
1,359,12
1,245,10
1,376,2
1,227,0
1,80,12
2,88,10
2,210,3
2,472,12
2,34,2
2,69,2
3,320,0
3,140,8
3,206,5
3,312,0
3,192,8
4,93,9
4,20,3
4,387,8
4,494,11
4,304,9
5,428,8
5,137,8
5,322,1
5,269,8
5,213,8
6,300,12
6,105,12
6,354,9
6,445,12
6,130,11
7,234,2
7,269,8
7,256,7
7,43,2
7,128,2
8,406,10
8,470,10
8,411,4
8,251,4
8,319,2
9,413,12
9,495,9
9,223,7
9,13,0
9,337,7
10,478,12
10,334,3
10,154,2
10,228,2
10,75,4
11,484,4
11,43,3
11,380,10
11,425,4
11,38,4
12,467,3
12,258,3
12,429,3
12,221,3
12,19,3
13,444,11
13,103,0
13,229,8
13,399,11
13,363,12
14,72,1
14,94,2
14,358,6
14,207,2
14,153,7
15,241,12
15,65,8
15,186,8
15,261,12
15,314,8
16,12,4
16,152,5
16,402,5
16,123,5
16,162,5
17,80,3
17,175,5
17,489,1
17,341,11
17,335,0
18,228,6
18,353,6
18,399,8
18,354,6
18,245,6
19,35,4
19,121,8
19,87,4
19,158,1
19,445,4
20,275,4
20,298,4
20,291,5
20,224,4
20,485,4
21,175,6
21,182,9
21,329,7
21,308,12
21,483,12
22,117,4
22,80,0
22,355,1
22,271,3
22,121,3
23,220,11
23,157,3
23,281,11
23,266,4
23,206,6
24,460,5
24,69,6
24,473,10
24,154,6
24,495,6
25,230,4
25,470,6
25,193,10
25,425,10
25,194,9
26,266,5
26,188,0
26,193,10
26,360,10
26,207,3
27,240,0
27,83,9
27,340,2
27,151,12
27,305,2
28,341,0
28,135,5
28,44,8
28,191,8
28,464,10
29,309,12
29,472,12
29,2,12
29,229,12
29,60,6
30,165,9
30,439,11
30,460,12
30,301,7
30,9,3
31,178,9
31,331,0
31,433,11
31,144,11
31,457,0
32,140,6
32,392,10
32,169,4
32,221,4
33,319,2
33,132,0
33,296,6
33,423,0
33,412,0
34,430,12
34,431,12
34,307,0
34,191,8
34,432,8
35,417,11
35,93,11
35,302,5
35,50,11
35,98,0
36,190,10
36,315,11
36,232,3
36,188,10
36,474,10
37,227,5
37,54,3
37,426,10
37,253,8
37,168,6
38,198,4
38,143,4
38,200,12
38,273,2
38,363,9
39,270,2
39,369,2
39,1,0
39,14,4
39,137,7
40,454,2
40,371,1
40,329,6
40,398,0
