task_id,task_community
0,3
1,0
2,2
3,0
4,0
5,4
6,3
7,4
8,2
9,0
10,4
11,0
12,1
13,5
14,6
15,2
16,0
17,3
18,0
19,4
20,1
21,6
22,2
23,0
24,2
25,2
26,6
27,4
28,2
29,0
30,6
31,2
32,0
33,2
34,2
35,4
36,3
37,5
38,3
39,1
40,2
41,5
42,1
43,3
44,1
45,6
46,4
47,5
48,1
49,6
50,4
51,3
52,3
53,3
54,5
55,3
56,0
57,3
58,1
59,5
60,3
61,3
62,3
63,4
64,5
65,0
66,0
67,3
68,6
69,6
70,0
71,1
72,4
73,0
74,4
75,0
76,1
77,6
78,2
79,1
80,1
81,4
82,4
83,5
84,5
85,5
86,3
87,0
88,0
89,5
90,5
91,4
92,3
93,1
94,5
95,5
96,3
97,1
98,5
99,4
100,4
101,1
102,2
103,1
104,4
105,2
106,5
107,2
108,0
109,3
110,2
111,3
112,4
113,4
114,3
115,1
116,0
117,3
118,6
119,3
120,1
121,5
122,3
123,4
124,4
125,6
126,3
127,3
128,0
129,3
130,2
131,0
132,1
133,6
134,2
135,0
136,2
137,4
138,6
139,3
140,2
141,6
142,0
143,5
144,1
145,0
146,5
147,4
148,0
149,5
150,0
151,6
152,1
153,1
154,1
155,2
156,2
157,3
158,3
159,0
160,6
161,4
162,6
163,5
164,2
165,1
166,3
167,6
168,4
169,4
170,5
171,1
172,0
173,3
174,4
175,5
176,4
177,1
178,5
179,0
180,0
181,2
182,2
183,3
184,5
185,0
186,2
187,3
188,4
189,2
190,3
191,2
192,5
193,5
194,6
195,0
196,2
197,2
198,4
199,4
200,0
201,1
202,1
203,3
204,4
205,5
206,5
207,1
208,6
209,6
210,5
211,3
212,6
213,4
214,0
215,4
216,0
217,4
218,4
219,3
220,0
221,3
222,3
223,5
224,4
225,1
226,1
227,4
228,0
229,0
230,3
231,3
232,2
233,2
234,2
235,0
236,5
237,0
238,4
239,5
240,5
241,6
242,2
243,3
244,6
245,0
246,0
247,2
248,0
249,0
250,6
251,5
252,6
253,4
254,2
255,5
256,4
257,2
258,5
259,3
260,5
261,4
262,1
263,3
264,5
265,2
266,4
267,2
268,0
269,6
270,2
271,3
272,4
273,5
274,2
275,3
276,1
277,0
278,4
279,6
280,4
281,6
282,5
283,1
284,1
285,1
286,4
287,0
288,6
289,6
290,1
291,0
292,3
293,0
294,4
295,1
296,6
297,0
298,6
299,2
300,6
301,1
302,5
303,4
304,4
305,2
306,2
307,3
308,2
309,2
310,1
311,1
312,1
313,5
314,3
315,2
316,6
317,1
318,1
319,4
320,5
321,4
322,1
323,4
324,6
325,1
326,3
327,0
328,3
329,2
330,1
331,2
332,5
333,2
334,0
335,2
336,4
337,4
338,4
339,5
340,6
341,6
342,3
343,4
344,6
345,0
346,5
347,2
348,4
349,5
350,3
351,4
352,2
353,6
354,2
355,1
356,5
357,0
358,6
359,4
360,0
361,1
362,5
363,0
364,4
365,4
366,1
367,2
368,2
369,1
370,4
371,4
372,6
373,3
374,2
375,5
376,5
377,4
378,5
379,0
380,6
381,3
382,1
383,3
384,0
385,3
386,0
387,4
388,4
389,2
390,6
391,4
392,5
393,6
394,0
395,2
396,5
397,3
398,2
399,1
400,6
401,5
402,1
403,6
404,3
405,0
406,0
407,5
408,2
409,6
410,2
411,4
412,6
413,6
414,6
415,0
416,3
417,3
418,3
419,0
420,1
421,2
422,3
423,1
424,4
425,6
426,3
427,0
428,6
429,6
430,0
431,1
432,5
433,5
434,6
435,1
436,5
437,2
438,6
439,5
440,2
441,6
442,3
443,5
444,2
445,1
446,5
447,1
448,5
449,0
450,0
451,2
452,0
453,5
454,2
455,4
456,1
457,2
458,5
459,5
460,0
461,1
462,4
463,0
464,0
465,1
466,6
467,2
468,4
469,6
470,4
471,3
472,6
473,5
474,0
475,0
476,6
477,1
478,1
479,0
480,5
481,4
482,3
483,3
484,3
485,3
486,2
487,4
488,2
489,6
490,1
491,2
492,1
493,5
494,3
495,6
496,0
497,4
498,6
499,2
500,2
501,4
502,0
503,5
504,6
505,2
506,1
507,1
508,2
509,4
510,5
511,4
512,0
513,4
514,3
515,0
516,4
517,4
518,4
519,1
520,1
521,1
522,6
523,2
524,2
525,0
526,1
527,1
528,4
529,1
530,6
531,2
532,5
533,4
534,5
535,5
536,0
537,3
538,0
539,4
540,3
541,3
542,4
543,3
544,3
545,3
546,3
547,0
548,2
549,6
550,1
551,4
552,6
553,2
554,2
555,1
556,0
557,6
558,0
559,6
560,4
561,3
562,5
563,4
564,0
565,0
566,4
567,0
568,2
569,1
570,0
571,1
572,6
573,5
574,5
575,2
576,4
577,1
578,2
579,3
580,1
581,5
582,2
583,1
584,1
585,4
586,4
587,1
588,4
589,4
590,6
591,5
592,3
593,1
594,1
595,1
596,2
597,4
598,0
599,1
600,6
601,3
602,5
603,5
604,0
605,3
606,0
607,2
608,3
609,2
610,2
611,4
612,5
613,4
614,0
615,2
616,6
617,6
618,4
619,4
620,6
621,5
622,5
623,6
624,0
625,4
626,3
627,5
628,0
629,0
630,6
631,3
632,4
633,0
634,1
635,1
636,6
637,2
638,6
639,5
640,3
641,5
642,1
643,5
644,5
645,0
646,1
647,1
648,0
649,2
650,4
651,0
652,4
653,6
654,6
655,4
656,4
657,4
658,1
659,2
660,2
661,2
662,2
663,3
664,5
665,5
666,5
667,6
668,4
669,4
670,0
671,3
672,0
673,5
674,3
675,2
676,4
677,5
678,3
679,5
680,3
681,0
682,4
683,3
684,3
685,3
686,5
687,1
688,1
689,3
690,6
691,2
692,1
693,6
694,2
695,2
696,5
697,2
698,2
699,0
700,3
701,1
702,0
703,2
704,5
705,3
706,4
707,2
708,5
709,1
710,5
711,0
712,1
713,6
714,4
715,4
716,2
717,3
718,4
719,2
720,3
721,0
722,1
723,2
724,6
725,0
726,6
727,5
728,1
729,1
730,4
731,0
732,0
733,2
734,4
735,2
736,2
737,3
738,3
739,2
740,1
741,5
742,3
743,6
744,2
745,5
746,5
747,2
748,1
749,0
750,0
751,5
752,4
753,6
754,3
755,1
756,6
757,3
758,0
759,0
760,3
761,0
762,0
763,5
764,2
765,1
766,3
767,4
768,6
769,6
770,4
771,1
772,6
773,6
774,0
775,0
776,2
777,4
778,6
779,5
780,1
781,5
782,4
783,2
784,1
785,1
786,3
787,1
788,5
789,1
790,5
791,0
792,0
793,3
794,6
795,2
796,3
797,3
798,6
799,4
800,1
801,4
802,6
803,2
804,1
805,5
806,0
807,4
808,2
809,3
810,5
811,3
812,3
813,5
814,4
815,2
816,6
817,4
818,1
819,0
820,0
821,2
822,5
823,1
824,4
825,4
826,6
827,5
828,2
829,4
830,0
831,6
832,1
833,1
834,5
835,0
836,5
837,5
838,1
839,6
840,4
841,6
842,3
843,0
844,5
845,6
846,4
847,2
848,1
849,4
850,0
851,0
852,0
853,2
854,2
855,4
856,3
857,5
858,3
859,3
860,5
861,1
862,1
863,4
864,4
865,1
866,5
867,6
868,5
869,2
870,6
871,2
872,3
873,1
874,3
875,3
876,4
877,1
878,0
879,2
880,0
881,5
882,6
883,2
884,0
885,3
886,1
887,2
888,0
889,1
890,4
891,5
892,0
893,0
894,6
895,1
896,0
897,2
898,6
899,1
900,2
901,1
902,6
903,5
904,3
905,5
906,4
907,4
908,1
909,5
910,2
911,5
912,2
913,3
914,2
915,4
916,0
917,4
918,3
919,2
920,6
921,5
922,6
923,5
924,5
925,3
926,1
927,3
928,4
929,6
930,5
931,0
932,6
933,4
934,6
935,6
936,2
937,4
938,4
939,6
940,4
941,4
942,0
943,4
944,2
945,3
946,5
947,1
948,0
949,5
950,0
951,5
952,1
953,4
954,6
955,4
956,5
957,4
958,5
959,2
960,0
961,0
962,0
963,1
964,2
965,4
966,1
967,4
968,1
969,3
970,6
971,5
972,6
973,2
974,4
975,0
976,6
977,6
978,0
979,2
980,3
981,3
982,0
983,3
984,1
985,2
986,4
987,6
988,1
989,2
990,6
991,2
992,0
993,6
994,6
995,2
996,2
997,0
998,6
999,3
