task,worker,answer
0,124,3
0,476,7
0,355,2
0,409,6
0,159,1
1,139,4
1,442,4
1,417,2
1,180,4
1,205,4
2,419,0
2,465,0
2,237,7
2,107,7
2,106,8
3,495,7
3,451,4
3,217,6
3,296,8
3,279,0
4,74,5
4,191,7
4,349,5
4,428,5
4,9,5
5,46,8
5,108,8
5,33,2
5,284,2
5,360,2
6,8,6
6,56,8
6,13,6
6,28,1
6,341,6
7,384,0
7,459,3
7,292,3
7,328,3
7,164,2
8,427,1
8,224,4
8,443,7
8,360,8
8,89,7
9,486,7
9,207,8
9,10,1
9,206,8
9,106,5
10,62,1
10,353,0
10,388,5
10,453,7
10,313,5
11,353,6
11,156,3
11,47,3
11,32,0
11,380,4
12,195,4
12,159,2
12,119,2
12,494,7
12,439,6
13,170,1
13,275,2
13,449,1
13,491,1
13,400,1
14,7,1
14,101,8
14,24,1
14,353,1
14,327,1
15,407,4
15,442,2
15,281,3
15,182,0
15,432,0
16,38,4
16,348,6
16,410,1
16,481,7
16,134,1
17,377,7
17,391,0
17,437,1
17,419,1
17,400,1
18,400,2
18,111,8
18,94,7
18,264,8
18,63,8
19,23,6
19,243,0
19,251,6
19,463,4
19,335,6
20,176,7
20,400,0
20,456,6
20,433,3
20,334,8
21,180,5
21,54,5
21,483,7
21,242,4
21,5,3
22,96,4
22,182,4
22,296,7
22,404,2
22,176,4
23,309,1
23,277,3
23,280,1
23,419,5
23,318,5
24,225,7
24,491,7
24,214,2
24,102,4
24,284,7
25,142,3
25,7,2
25,112,3
25,330,2
25,41,2
26,186,7
26,495,4
26,316,0
26,171,3
26,90,7
27,308,5
27,313,5
27,310,5
27,431,5
27,327,6
28,225,8
28,470,6
28,82,6
28,351,3
28,436,6
29,247,2
29,284,8
29,164,7
29,20,1
29,483,7
30,72,1
30,234,7
30,23,7
30,377,8
30,357,6
31,150,1
31,468,5
31,173,4
31,117,1
31,219,5
32,419,6
32,83,6
32,185,6
32,407,6
32,118,4
33,354,4
33,383,4
33,467,7
33,111,4
33,261,0
34,449,0
34,273,2
34,365,6
34,5,2
34,281,2
35,448,2
35,9,6
35,324,4
35,150,4
35,283,4
36,143,7
36,331,6
36,350,7
36,341,7
36,22,7
37,378,0
37,336,7
37,182,8
37,413,7
37,174,7
38,93,2
38,194,2
38,269,4
38,401,4
39,268,3
39,434,3
39,170,3
39,165,3
39,113,6
40,471,5
40,378,5
40,134,4
40,464,5
40,492,5
41,310,1
41,259,5
41,163,6
41,335,4
41,382,0
42,252,4
42,441,4
42,414,1
42,399,8
42,446,0
43,290,2
43,424,7
43,335,7
43,56,4
43,304,7
44,185,2
44,456,8
44,345,1
44,266,4
44,381,2
45,197,5
45,67,2
45,226,0
45,16,6
45,180,2
46,485,8
46,112,1
46,341,5
46,127,2
46,63,7
47,450,1
47,188,1
