task_id,truth
0,0
1,9
2,1
3,5
4,4
5,2
6,3
7,2
8,1
9,9
10,7
11,2
12,8
13,4
14,6
15,3
16,4
17,0
18,7
19,1
20,8
21,4
22,9
23,8
24,2
25,3
26,4
27,3
28,4
29,5
30,3
31,8
32,9
33,7
34,4
35,4
36,1
37,6
38,4
39,5
40,7
41,7
42,3
43,8
44,7
45,4
46,4
47,0
48,5
49,5
50,4
51,4
52,7
53,4
54,8
55,5
56,4
57,7
58,8
59,3
60,3
61,8
62,4
63,9
64,8
65,1
66,1
67,2
68,4
69,0
70,7
71,1
72,4
73,1
74,8
75,5
76,4
77,6
78,2
79,7
80,5
81,6
82,1
83,2
84,9
85,4
86,6
87,0
88,2
89,2
90,1
91,2
92,4
93,8
94,5
95,3
96,9
97,3
98,5
99,0
100,3
101,8
102,4
103,8
104,3
105,6
106,4
107,4
108,2
109,9
110,7
111,8
112,1
113,3
114,6
115,2
116,8
117,7
118,6
119,3
120,0
121,0
122,3
123,4
124,0
125,5
126,9
127,6
128,8
129,0
130,4
131,2
132,2
133,3
134,0
135,7
136,6
137,5
138,0
139,9
140,3
141,8
142,9
143,1
144,6
145,0
146,3
147,3
148,4
149,6
150,4
151,1
152,5
153,7
154,2
155,1
156,8
157,7
158,4
159,0
160,1
161,2
162,5
163,1
164,6
165,0
166,0
167,5
168,0
169,0
170,8
171,2
172,3
173,3
174,3
175,3
176,8
177,4
178,5
179,8
180,8
181,8
182,7
183,9
184,8
185,5
186,0
187,9
188,7
189,7
190,0
191,7
192,2
193,7
194,7
195,5
196,5
197,1
198,6
199,5
200,4
201,1
202,8
203,8
204,3
205,7
206,7
207,3
208,3
209,2
210,7
211,6
212,5
213,3
214,1
215,8
216,6
217,5
218,3
219,0
220,5
221,1
222,5
223,1
224,4
225,3
226,4
227,5
228,5
229,4
230,4
231,0
232,7
233,0
234,8
235,1
236,6
237,9
238,6
239,5
240,0
241,6
242,2
243,1
244,7
245,2
246,1
247,7
248,4
249,3
250,9
251,7
252,2
253,0
254,2
255,2
256,1
257,7
258,4
259,9
260,7
261,9
262,9
263,0
264,4
265,2
266,5
267,8
268,1
269,9
270,1
271,0
272,9
273,1
274,1
275,2
276,2
277,6
278,3
279,0
280,5
281,1
282,1
283,7
284,5
285,8
286,8
287,0
288,9
289,9
290,6
291,2
292,8
293,8
294,8
295,4
296,5
297,8
298,5
299,3
300,9
301,2
302,2
303,3
304,3
305,3
306,2
307,1
308,6
309,5
310,9
311,7
312,8
313,1
314,7
315,5
316,8
317,6
318,7
319,7
320,5
321,0
322,4
323,6
324,0
325,2
326,9
327,6
328,3
329,3
330,5
331,4
332,0
333,1
334,4
335,6
336,9
337,4
338,5
339,9
340,8
341,9
342,3
343,4
344,7
345,9
346,4
347,8
348,2
349,4
350,9
351,5
352,2
353,7
354,7
355,7
356,8
357,2
358,7
359,7
360,3
361,2
362,3
363,3
364,5
365,8
366,7
367,6
368,7
369,9
370,5
371,0
372,2
373,9
374,7
375,0
376,9
377,0
378,2
379,1
380,5
381,6
382,4
383,9
384,2
385,5
386,4
387,7
388,9
389,1
390,0
391,7
392,0
393,9
394,2
395,5
396,9
397,2
398,3
399,8
400,6
401,1
402,7
403,6
404,5
405,0
406,3
407,4
408,7
409,2
410,1
411,6
412,2
413,0
414,0
415,3
416,0
417,8
418,2
419,9
420,3
421,5
422,9
423,9
424,9
425,5
426,3
427,4
428,9
429,4
430,2
431,5
432,0
433,1
434,4
435,2
436,4
437,0
438,4
439,8
440,9
441,3
442,0
443,4
444,9
445,6
446,4
447,5
448,3
449,5
450,0
451,4
452,7
453,1
454,5
455,8
456,0
457,9
458,3
459,0
460,1
461,1
462,9
463,6
464,5
465,9
466,4
467,4
468,4
469,2
470,4
471,4
472,3
473,8
474,3
475,2
476,2
477,9
478,6
479,7
480,2
481,2
482,5
483,6
484,1
485,6
486,6
487,3
488,0
489,3
490,2
491,3
492,6
493,9
494,5
495,9
496,9
497,5
498,8
499,6
500,6
501,1
502,3
503,5
504,1
505,8
506,3
507,7
508,7
509,8
510,3
511,0
512,4
513,4
514,5
515,5
516,6
517,9
518,7
519,2
520,9
521,0
522,6
523,3
524,0
525,2
526,3
527,6
528,6
529,3
530,1
531,5
532,7
533,8
534,3
535,8
536,8
537,3
538,5
539,1
540,9
541,7
542,7
543,1
544,1
545,6
546,8
547,9
548,1
549,4
550,2
551,2
552,0
553,0
554,5
555,2
556,0
557,6
558,0
559,2
560,7
561,6
562,8
563,2
564,2
565,6
566,6
567,8
568,8
569,2
570,9
571,6
572,5
573,7
574,8
575,9
576,9
577,9
578,2
579,0
580,6
581,7
582,3
583,1
584,7
585,4
586,1
587,4
588,5
589,4
590,7
591,1
592,0
593,5
594,3
595,2
596,3
597,9
598,6
599,7
600,2
601,6
602,9
603,7
604,6
605,1
606,1
607,5
608,9
609,8
610,1
611,2
612,9
613,5
614,1
615,3
616,7
617,4
618,7
619,3
620,8
621,1
622,3
623,9
624,3
625,3
626,3
627,1
628,1
629,0
630,7
631,4
632,1
633,1
634,6
635,9
636,9
637,4
638,9
639,5
640,0
641,2
642,4
643,4
644,2
645,5
646,1
647,4
648,4
649,1
650,6
651,7
652,4
653,3
654,9
655,0
656,3
657,4
658,2
659,2
660,1
661,4
662,7
