task_id,truth
0,8
1,2
2,3
3,2
4,9
5,8
6,1
7,7
8,1
9,7
10,1
11,6
12,6
13,1
14,6
15,0
16,1
17,1
18,0
19,5
20,9
21,5
22,8
23,1
24,6
25,9
26,7
27,5
28,6
29,2
30,0
31,4
32,3
33,5
34,7
35,0
36,1
37,8
38,4
39,4
40,3
41,4
42,5
43,9
44,7
45,8
46,2
47,2
48,6
49,1
50,5
51,1
52,8
53,6
54,2
55,8
56,7
57,3
58,1
59,0
60,6
61,3
62,9
63,7
64,6
65,8
66,6
67,3
68,6
69,2
70,8
71,5
72,9
73,0
74,1
75,0
76,3
77,8
78,4
79,0
80,1
81,4
82,6
83,6
84,8
85,2
86,5
87,1
88,6
89,3
90,7
91,4
92,6
93,1
94,3
95,6
96,4
97,3
98,3
99,1
100,8
101,7
102,7
103,3
104,9
105,2
106,7
107,8
108,1
109,4
110,0
111,3
112,3
113,5
114,2
115,5
116,6
117,7
118,3
119,7
120,2
121,7
122,5
123,1
124,8
125,7
126,2
127,9
128,2
129,8
130,8
131,7
132,9
133,0
134,3
135,5
136,1
137,6
138,5
139,4
140,4
141,5
142,0
143,0
144,0
145,8
146,3
147,8
148,8
149,7
150,1
151,2
152,3
153,7
154,1
155,8
156,6
157,0
158,4
159,4
160,6
161,1
162,8
163,4
164,3
165,4
166,0
167,7
168,2
169,0
170,3
171,9
172,6
173,4
174,8
175,1
176,5
177,0
178,3
179,6
180,9
181,8
182,6
183,3
184,9
185,0
186,2
187,3
188,5
189,0
190,4
191,7
192,1
193,6
194,0
195,9
196,0
197,5
198,2
199,3
200,9
201,5
202,7
203,3
204,7
205,7
206,9
207,2
208,6
209,2
210,1
211,9
212,2
213,8
214,4
215,7
216,1
217,9
218,1
219,1
220,4
221,9
222,6
223,3
224,7
225,1
226,1
227,1
228,3
229,0
230,6
231,5
232,7
233,7
234,3
235,9
236,0
237,8
238,5
239,5
240,2
241,6
242,0
243,0
244,8
245,8
246,0
247,2
248,8
249,3
250,1
251,8
252,9
253,7
254,9
255,3
256,7
257,8
258,8
259,1
260,7
261,3
262,3
263,3
264,4
265,3
266,8
267,3
268,0
269,0
270,5
271,5
272,3
273,0
274,0
275,6
276,4
277,7
278,9
279,9
280,6
281,4
282,4
283,6
284,8
285,1
286,4
287,5
288,2
289,5
290,4
291,8
292,2
293,6
294,5
295,2
296,6
297,7
298,8
299,0
300,5
301,5
302,6
303,7
304,9
305,4
306,3
307,7
308,9
309,0
310,0
311,9
312,2
313,7
314,9
315,4
316,2
317,9
318,7
319,6
320,9
321,9
322,2
323,5
324,4
325,2
326,3
327,8
328,1
329,1
330,5
331,4
332,3
333,9
334,2
335,4
336,9
337,0
338,7
339,5
340,3
341,7
342,0
343,3
344,5
345,8
346,2
347,3
348,3
349,7
350,1
351,1
352,1
353,6
354,9
355,1
356,2
357,3
358,5
359,8
360,5
361,9
362,5
363,9
364,7
365,9
366,5
367,3
368,9
369,2
370,8
371,0
372,7
373,5
374,9
375,3
376,0
377,2
378,4
379,2
380,0
381,4
382,1
383,0
384,2
385,7
386,3
387,5
388,9
389,8
390,3
391,9
392,4
393,4
394,5
395,9
396,2
397,7
398,0
399,6
400,2
401,8
402,3
403,2
404,3
405,9
406,9
407,1
408,0
409,8
410,5
411,1
412,2
413,7
414,4
415,9
416,3
417,4
418,1
419,1
420,0
421,2
422,5
423,4
424,1
425,8
426,2
427,1
428,1
429,3
430,4
431,5
432,9
433,7
434,9
435,6
436,8
437,5
438,4
439,8
440,2
441,6
442,2
443,2
444,9
445,1
446,6
447,3
448,9
449,1
450,6
451,5
452,0
453,1
454,5
455,6
456,2
457,7
458,2
459,5
460,2
461,4
462,1
463,3
464,7
465,4
466,4
467,8
468,2
469,1
470,3
471,4
472,7
473,4
474,0
475,5
476,8
477,2
478,6
479,9
480,6
481,2
482,5
483,9
484,9
485,2
486,4
487,6
488,4
489,4
490,7
491,9
492,4
493,9
494,1
495,6
496,3
497,3
498,5
499,9
500,3
501,9
502,3
503,2
504,7
505,6
506,5
507,5
508,3
509,1
510,6
511,8
512,4
513,8
514,2
515,5
516,4
517,4
518,2
519,3
520,1
521,2
522,3
523,2
524,5
525,6
526,8
527,3
528,5
529,4
530,4
531,4
532,7
533,9
534,5
535,5
536,3
537,3
538,2
539,2
540,5
541,9
542,5
543,1
544,8
545,2
546,2
547,8
548,1
549,2
550,6
551,2
552,6
553,8
554,6
555,2
556,9
557,8
558,3
559,7
560,3
561,7
562,1
563,8
564,9
565,7
566,8
567,1
568,7
569,9
570,3
571,1
572,8
573,8
574,0
575,2
576,3
577,8
578,7
579,9
580,8
581,4
582,2
583,9
584,3
585,8
586,7
587,0
588,7
589,0
590,0
591,8
592,2
593,7
594,7
595,9
596,9
597,7
598,4
599,5
600,3
601,4
602,5
603,2
604,3
605,6
606,1
607,0
608,1
609,0
610,1
611,4
612,8
613,4
614,1
615,6
616,1
617,2
618,4
619,1
620,5
621,8
622,2
623,3
624,8
625,3
626,4
627,3
628,8
629,6
630,5
631,3
632,2
633,9
634,7
635,9
636,2
637,9
638,0
639,3
640,5
641,0
642,2
643,4
644,5
645,3
646,5
647,2
648,7
649,6
650,4
651,7
652,3
653,9
654,1
655,2
656,8
657,9
658,9
659,8
660,6
661,3
662,1
663,6
664,8
665,7
666,2
667,7
668,5
669,1
670,6
671,3
672,8
673,4
674,0
675,2
676,8
677,8
678,4
679,4
680,1
681,8
682,0
683,7
684,0
685,5
686,7
687,9
688,0
689,8
690,5
691,8
692,3
693,9
694,8
695,9
696,6
697,0
698,5
699,6
700,1
701,1
702,6
703,5
704,9
705,6
706,6
707,0
708,5
709,7
710,1
711,3
712,6
713,2
714,3
715,3
716,9
717,5
718,6
719,8
720,0
721,2
722,5
723,4
724,7
725,1
726,4
727,7
728,7
729,2
730,6
731,8
732,4
733,0
734,9
735,4
736,1
737,8
738,1
739,1
740,1
741,2
742,8
743,0
744,9
745,8
746,7
747,2
748,6
749,3
750,7
751,0
752,1
753,3
754,8
755,0
756,2
757,3
758,6
759,0
760,2
761,2
762,6
763,1
764,6
765,0
766,1
767,8
768,9
769,0
770,0
771,7
772,9
773,4
774,9
775,3
776,8
777,7
778,3
779,8
780,1
781,1
782,4
783,0
784,0
785,9
786,2
787,5
788,3
789,8
790,1
791,5
792,6
793,8
794,7
795,4
796,9
797,3
798,6
799,9
800,5
801,3
802,1
803,4
804,0
805,2
806,8
807,9
808,1
809,0
810,2
811,7
812,7
813,9
814,7
815,8
816,2
817,4
818,4
819,1
820,1
821,0
822,3
823,1
824,5
825,2
826,0
827,8
828,6
829,5
830,3
831,2
832,4
833,6
834,7
835,1
836,0
837,0
838,2
839,1
840,2
841,6
842,7
843,4
844,8
845,6
846,2
847,7
848,3
849,1
850,3
851,0
852,5
853,4
854,2
855,7
856,2
857,7
858,8
859,0
860,3
861,9
862,2
863,0
864,3
865,7
866,4
867,2
868,0
869,4
870,1
871,7
872,4
873,8
874,5
875,5
876,7
877,6
878,1
879,8
880,2
881,5
882,7
883,9
884,9
885,0
886,2
887,9
888,0
889,9
890,6
891,8
892,1
893,7
894,3
895,7
896,2
897,9
898,6
899,2
900,9
901,9
902,4
903,0
904,3
905,6
906,1
907,8
908,7
909,9
910,6
911,4
912,7
913,9
914,6
915,6
916,6
917,9
918,8
919,0
920,5
921,7
922,0
923,3
924,5
925,2
926,0
927,5
928,8
929,1
930,3
931,0
932,1
933,3
934,6
935,6
936,4
937,3
938,0
939,5
940,9
941,7
942,8
943,3
944,9
945,8
946,6
947,1
948,1
949,4
950,1
951,8
952,4
953,8
954,6
955,9
956,4
957,9
958,9
959,4
960,7
961,5
962,7
963,0
964,4
965,9
966,9
967,7
968,1
969,2
970,9
971,1
972,6
973,8
974,5
975,1
976,6
977,2
978,3
979,6
980,2
981,9
982,2
983,1
984,2
985,2
986,3
987,0
988,3
989,3
990,0
991,3
992,7
993,8
994,6
995,3
996,5
997,3
998,2
999,9
1000,8
1001,4
1002,9
1003,5
1004,0
1005,9
1006,3
1007,8
1008,0
1009,1
1010,4
1011,0
1012,9
1013,9
1014,9
1015,2
1016,7
1017,0
1018,7
1019,2
1020,5
1021,3
1022,4
1023,4
1024,1
1025,8
1026,8
1027,6
1028,8
1029,1
1030,4
1031,5
1032,9
1033,7
1034,1
1035,2
1036,8
1037,3
1038,7
1039,0
1040,3
1041,0
1042,3
1043,0
1044,2
1045,5
1046,8
1047,1
1048,3
1049,5
1050,5
1051,0
1052,6
1053,6
1054,1
1055,4
1056,6
1057,8
1058,9
1059,7
1060,4
1061,6
1062,9
1063,5
1064,9
1065,4
1066,3
1067,9
1068,3
1069,4
1070,1
1071,1
1072,9
1073,2
1074,6
1075,0
1076,2
1077,3
1078,1
1079,7
1080,9
1081,6
1082,4
1083,2
1084,9
1085,7
1086,7
1087,7
1088,0
1089,6
1090,4
1091,6
1092,7
1093,2
1094,4
1095,9
1096,9
1097,4
1098,5
1099,1
1100,1
1101,9
1102,3
1103,0
1104,4
1105,6
1106,0
1107,5
1108,2
1109,4
1110,3
1111,0
1112,0
1113,8
1114,8
1115,3
1116,6
1117,7
1118,3
1119,3
1120,2
1121,2
1122,8
1123,6
1124,0
1125,0
1126,4
1127,9
1128,6
1129,7
1130,3
1131,0
1132,6
1133,3
1134,8
1135,4
1136,9
1137,4
1138,6
1139,9
1140,1
1141,6
1142,7
1143,7
1144,6
1145,1
1146,1
1147,7
1148,1
1149,5
1150,5
1151,2
1152,3
1153,7
1154,1
1155,5
1156,4
1157,4
1158,0
1159,8
1160,9
1161,2
1162,9
1163,8
1164,7
1165,1
1166,1
1167,2
1168,0
1169,8
1170,3
1171,3
1172,2
1173,2
1174,7
1175,0
1176,6
1177,2
1178,7
1179,9
1180,1
1181,0
1182,2
1183,5
1184,5
1185,6
1186,9
1187,6
1188,0
1189,2
1190,0
1191,2
1192,8
1193,5
1194,0
1195,7
1196,6
1197,3
1198,9
1199,9
1200,5
1201,8
1202,9
1203,3
1204,0
1205,0
1206,0
1207,3
1208,0
1209,8
1210,9
1211,3
1212,8
1213,8
1214,1
1215,5
1216,3
1217,4
1218,1
1219,2
1220,0
1221,4
1222,2
1223,9
1224,0
1225,7
1226,1
1227,7
1228,5
1229,4
1230,1
1231,7
1232,8
1233,9
1234,6
1235,1
1236,9
1237,5
1238,8
1239,0
1240,6
1241,0
1242,5
1243,3
1244,1
1245,8
1246,2
