task_id,task_community
0,4
1,0
2,1
3,1
4,6
5,4
6,2
7,2
8,4
9,1
10,3
11,3
12,6
13,0
14,0
15,6
16,0
17,1
18,0
19,6
20,0
21,1
22,6
23,6
24,3
25,6
26,6
27,2
28,2
29,6
30,6
31,2
32,5
33,0
34,5
35,0
36,3
37,4
38,5
39,2
40,6
41,6
42,4
43,4
44,6
45,5
46,1
47,1
48,3
49,2
50,5
51,0
52,3
53,4
54,5
55,5
56,0
57,6
58,0
59,4
60,5
61,6
62,3
63,4
64,0
65,2
66,5
67,4
68,6
69,6
70,1
71,3
72,2
73,6
74,6
75,5
76,2
77,0
78,0
79,0
80,6
81,6
82,5
83,1
84,0
85,1
86,4
87,5
88,2
89,3
90,4
91,3
92,5
93,0
94,6
95,2
96,5
97,5
98,4
99,3
100,5
101,6
102,2
103,5
104,1
105,1
106,4
107,2
108,1
109,6
110,2
111,5
112,1
113,6
114,1
115,0
116,5
117,3
118,0
119,1
120,6
121,0
122,4
123,3
124,2
125,1
126,2
127,1
128,6
129,6
130,2
131,4
132,0
133,1
134,2
135,5
136,4
137,5
138,4
139,2
140,2
141,5
142,0
143,6
144,6
145,3
146,2
147,2
148,5
149,6
150,0
151,4
152,2
153,2
154,3
155,2
156,4
157,4
158,5
159,0
160,5
161,6
162,2
163,4
164,4
165,4
166,1
167,4
168,1
169,2
170,4
171,5
172,1
173,4
174,2
175,1
176,1
177,0
178,3
179,4
180,6
181,5
182,6
183,6
184,2
185,5
186,2
187,5
188,1
189,3
190,2
191,2
192,1
193,1
194,5
195,1
196,1
197,5
198,3
199,0
200,6
201,2
202,0
203,1
204,4
205,3
206,0
207,0
208,4
209,0
210,4
211,3
212,4
213,3
214,5
215,3
216,2
217,4
218,1
219,1
220,6
221,1
222,3
223,4
224,2
225,4
226,1
227,1
228,0
229,5
230,3
231,6
232,5
233,0
234,2
235,4
236,5
237,2
238,3
239,6
240,0
241,3
242,5
243,5
244,6
245,6
246,6
247,4
248,1
249,6
250,3
251,0
252,3
253,2
254,0
255,4
256,4
257,5
258,4
259,1
260,2
261,2
262,0
263,6
264,4
265,2
266,0
267,2
268,6
269,3
