worker_id,worker_community
0,4
1,3
2,1
3,5
4,6
5,5
6,6
7,1
8,4
9,6
10,0
11,5
12,1
13,5
14,3
15,3
16,4
17,6
18,7
19,4
20,4
21,5
22,7
23,7
24,4
25,3
26,3
27,1
28,0
29,6
30,1
31,5
32,7
33,5
34,3
35,7
36,4
37,2
38,7
39,6
40,4
41,1
42,7
43,5
44,5
45,7
46,4
47,0
48,7
49,6
50,7
51,0
52,6
53,1
54,2
55,6
56,5
57,4
58,3
59,1
60,1
61,5
62,6
63,5
64,7
65,5
66,4
67,2
68,3
69,3
70,4
71,6
72,6
73,7
74,1
75,6
76,7
77,2
78,5
79,5
80,3
81,2
82,1
83,6
84,1
85,6
86,1
87,4
88,6
89,5
90,1
91,7
92,5
93,5
94,2
95,5
96,4
97,3
98,0
99,2
