task_id,task_community
0,4
1,1
2,3
3,5
4,3
5,5
6,4
7,1
8,1
9,3
10,6
11,0
12,2
13,2
14,0
15,4
16,6
17,2
18,2
19,5
20,6
21,1
22,2
23,1
24,3
25,1
26,4
27,0
28,1
29,5
30,2
31,5
32,6
33,3
34,2
35,3
36,3
37,3
38,2
39,0
40,0
41,1
42,5
43,0
44,3
45,2
46,2
47,1
48,1
49,4
50,3
51,0
52,2
53,6
54,1
55,0
56,0
57,0
58,5
59,5
60,3
61,6
62,0
63,6
64,5
65,2
66,6
67,0
68,4
69,0
70,5
71,1
72,3
73,1
74,5
75,4
76,1
77,5
78,5
79,2
80,6
81,0
82,5
83,1
84,3
85,4
86,4
87,0
88,5
89,1
90,0
91,6
92,1
93,0
94,2
95,4
96,2
97,2
98,6
99,2
100,0
101,0
102,2
103,1
104,4
105,6
106,6
107,3
108,5
109,3
110,0
111,0
112,6
113,1
114,0
115,6
116,1
117,3
118,4
119,5
120,1
121,1
122,4
123,2
124,4
125,0
126,4
127,5
128,6
129,0
130,5
131,2
132,0
133,2
134,1
135,5
136,3
137,6
138,6
139,5
140,4
141,2
142,3
143,1
144,0
145,4
146,6
147,6
148,0
149,1
150,2
151,1
152,0
153,0
154,1
155,3
156,5
157,0
158,4
159,1
160,6
161,4
162,3
163,2
164,3
165,5
166,6
167,0
168,2
169,5
170,0
171,2
172,6
173,2
174,5
175,5
176,4
177,2
178,5
179,3
180,0
181,3
182,6
183,0
184,2
185,1
186,3
187,5
188,6
189,6
190,5
191,5
192,3
193,3
194,6
195,6
196,2
197,4
198,2
199,4
200,1
201,5
202,4
203,2
204,2
205,1
206,4
207,2
208,5
209,0
210,3
211,0
212,3
213,4
214,0
215,4
216,3
217,3
218,4
219,2
220,0
221,2
222,0
223,4
224,1
225,0
226,1
227,3
228,3
229,3
230,4
231,6
232,0
233,0
234,6
235,2
236,2
237,1
238,1
239,6
240,4
241,0
242,4
243,6
244,3
245,0
246,1
247,6
248,1
249,2
250,2
251,3
252,1
253,6
254,3
255,3
256,5
257,2
258,6
259,0
260,2
261,2
262,4
263,6
264,6
265,3
266,0
267,0
268,1
269,2
270,1
271,0
272,1
273,2
274,2
275,6
276,1
277,4
278,0
279,2
280,0
281,6
282,2
283,0
284,1
285,1
286,5
287,5
288,3
289,3
290,5
291,6
292,5
293,2
294,0
295,0
296,2
297,2
298,3
299,6
300,3
301,2
302,4
303,5
304,4
305,3
306,1
307,6
308,5
309,3
310,6
311,5
312,1
313,0
314,6
315,2
316,6
317,3
318,5
319,3
320,4
321,6
322,5
323,0
324,3
325,3
326,6
327,5
328,2
329,3
330,1
331,2
332,4
333,4
334,3
335,2
336,2
337,3
338,0
339,3
340,4
341,3
342,6
343,4
344,0
345,3
346,0
347,2
348,5
349,5
350,1
351,1
352,5
353,2
354,2
355,4
356,3
357,5
358,0
359,0
360,1
361,1
362,3
363,5
364,0
365,4
366,6
367,2
368,4
369,1
370,6
371,5
372,4
373,4
374,5
375,3
376,2
377,1
378,2
379,3
380,5
381,2
382,5
383,4
384,6
385,4
386,3
387,3
388,5
389,5
390,4
391,2
392,2
393,6
394,6
395,6
396,3
397,1
398,0
399,0
400,5
401,5
402,2
403,6
404,2
405,2
406,1
407,1
408,1
409,0
410,5
411,6
412,1
413,4
414,5
415,1
416,5
417,2
418,2
419,0
420,1
421,1
422,4
423,3
424,2
425,2
426,4
427,6
428,6
429,2
430,5
431,4
432,3
433,4
434,1
435,5
436,2
437,3
438,5
439,4
440,5
441,4
442,5
443,1
444,0
445,3
446,2
447,6
448,3
449,5
450,3
451,1
452,4
453,0
454,5
455,0
456,1
457,4
458,5
459,4
460,5
461,5
462,1
463,1
464,1
465,6
466,3
467,6
468,1
469,3
470,3
471,1
472,3
473,2
474,1
475,6
476,5
477,1
478,5
479,0
480,1
481,0
482,0
483,0
484,2
485,3
486,4
487,0
488,1
489,4
490,4
491,2
492,0
493,4
494,5
495,5
496,2
497,0
498,5
499,4
500,2
501,2
502,5
503,0
504,2
505,3
506,5
507,1
508,2
509,4
510,0
511,6
512,1
513,6
514,3
515,1
516,3
517,3
518,0
519,2
520,1
521,6
522,0
523,1
524,5
525,0
526,0
527,2
528,5
529,0
530,6
531,1
532,6
