worker_id,worker_community
0,5
1,2
2,1
3,0
4,3
5,0
6,5
7,7
8,2
9,0
10,3
11,5
12,7
13,0
14,0
15,3
16,4
17,6
18,5
19,0
20,1
21,5
22,4
23,7
24,2
25,6
26,4
27,5
28,6
29,4
30,5
31,4
32,0
33,1
34,3
35,4
36,4
37,5
38,6
39,4
40,5
41,3
42,5
43,5
44,0
45,4
46,3
47,7
48,5
49,0
50,1
51,0
52,2
53,0
54,7
55,1
56,2
57,4
58,1
59,4
60,3
61,5
62,0
63,2
64,4
65,4
66,3
67,3
68,1
69,0
70,1
71,3
72,7
73,6
74,5
75,4
76,6
77,2
78,2
79,5
80,3
81,7
82,1
83,0
84,0
85,0
86,1
87,6
88,6
89,6
90,2
91,1
92,5
93,6
94,4
95,0
96,6
97,5
98,1
99,4
100,0
101,7
102,1
103,4
104,2
105,1
106,2
107,2
108,4
109,7
110,1
111,1
112,4
113,3
114,7
115,5
116,0
117,7
118,0
119,5
120,1
121,4
122,7
123,1
124,0
125,1
126,2
127,6
128,2
129,5
130,2
131,3
132,2
133,5
134,4
135,4
136,5
137,4
138,3
139,2
140,3
141,7
142,1
143,4
144,5
145,3
146,3
147,4
148,5
149,7
150,6
151,7
152,4
153,7
154,7
155,4
156,1
157,7
158,3
159,2
160,2
161,3
162,7
163,6
164,7
165,4
166,3
167,0
168,2
169,4
170,6
171,4
172,7
173,4
174,6
175,6
176,4
177,2
178,6
179,7
180,5
181,6
182,0
183,2
184,3
185,5
186,0
187,2
188,3
189,0
190,6
191,7
192,3
193,4
194,6
195,4
196,6
197,2
198,0
199,6
200,6
201,0
202,3
203,4
204,3
205,7
206,6
207,6
208,7
209,1
210,3
211,2
212,1
213,6
214,1
215,7
216,5
217,3
218,6
219,5
220,5
221,4
222,5
223,2
224,5
225,0
226,4
227,4
228,6
229,7
230,5
231,6
232,0
233,7
234,0
235,1
236,5
237,7
238,5
239,0
240,4
241,1
242,4
243,1
244,6
245,1
246,6
247,4
248,7
249,4
250,2
251,4
252,4
253,7
254,6
255,7
256,6
257,4
258,2
259,4
260,7
261,0
262,7
263,2
264,6
265,5
266,0
267,6
268,6
269,3
270,4
271,0
272,6
273,6
274,1
275,2
276,4
277,2
278,0
279,1
280,2
281,0
282,4
283,2
284,2
285,2
286,5
287,4
288,6
289,4
290,1
291,3
292,7
293,7
294,7
295,4
296,5
297,0
298,2
299,0
300,3
301,0
302,5
303,4
304,4
305,3
306,3
307,4
308,3
309,5
310,5
311,1
312,2
313,4
314,3
315,5
316,7
317,6
318,0
319,2
320,5
321,0
322,5
323,1
324,7
325,6
326,7
327,1
328,0
329,1
330,3
331,3
332,5
333,1
334,1
335,2
336,6
337,5
338,4
339,3
340,2
341,7
342,2
343,5
344,1
345,1
346,2
347,3
348,0
349,7
350,3
351,2
352,0
353,0
354,1
355,2
356,6
357,2
358,1
359,1
360,2
361,5
362,4
363,1
364,2
365,0
366,6
367,6
368,4
369,7
370,2
371,6
372,1
373,2
374,0
375,2
376,7
377,4
378,0
379,5
380,1
381,0
382,2
383,7
384,3
385,7
386,1
387,1
388,3
389,7
390,0
391,5
392,6
393,3
394,5
395,4
396,5
397,7
398,4
399,1
