task,worker,answer
0,24,14
0,135,5
0,473,14
0,220,14
0,7,6
0,80,5
0,98,1
0,272,11
0,415,13
0,201,10
0,207,4
1,95,13
1,422,14
1,468,5
1,397,13
1,444,13
1,226,4
1,455,13
1,394,13
1,401,13
1,278,8
1,124,11
2,415,1
2,54,1
2,306,1
2,390,1
2,266,8
2,56,13
2,57,11
2,353,10
2,236,1
2,235,0
2,154,6
3,417,14
3,181,13
3,370,8
3,147,14
3,462,2
3,356,7
3,339,4
3,400,14
3,424,13
3,342,14
3,75,5
4,138,12
4,254,13
4,264,4
4,161,4
4,77,3
4,52,5
4,54,10
4,290,10
4,110,5
4,108,10
4,66,5
5,361,8
5,144,4
5,56,2
5,255,2
5,251,6
5,75,2
5,357,14
5,392,14
5,69,2
5,386,2
5,242,2
6,422,5
6,9,5
6,378,7
6,460,12
6,441,13
6,205,4
6,222,5
6,85,5
6,45,5
6,469,14
6,11,5
7,404,7
7,259,10
7,209,14
7,248,10
7,325,8
7,262,1
7,98,14
7,69,7
7,316,2
7,434,7
7,178,3
8,265,6
8,242,3
8,228,6
8,58,14
8,254,13
8,250,6
8,328,6
8,495,6
8,82,1
8,461,6
8,151,6
9,132,11
9,460,12
9,248,2
9,114,11
9,391,3
9,222,11
9,480,11
9,177,6
9,271,12
9,363,2
9,290,13
10,317,3
10,292,6
10,463,6
10,166,8
10,338,3
10,43,14
10,453,0
10,479,8
10,332,3
10,302,11
10,97,6
11,286,5
11,309,7
11,425,7
11,413,7
11,125,7
11,111,7
11,312,10
11,6,7
11,315,4
11,49,9
11,64,14
12,334,5
12,241,0
12,210,3
12,269,5
12,56,5
12,305,13
12,225,5
12,366,5
12,74,5
12,212,5
13,378,9
13,395,12
13,96,5
13,95,12
13,97,12
13,344,12
13,176,12
13,267,12
13,401,0
13,38,12
13,196,12
14,86,13
14,226,13
14,143,12
14,499,9
14,247,13
14,231,14
14,469,13
14,335,13
14,461,7
14,421,13
14,484,13
15,79,14
15,250,14
15,120,14
15,465,14
15,116,14
15,244,6
15,119,9
15,234,9
15,289,7
15,493,14
15,198,10
16,74,8
16,189,1
16,462,0
16,497,11
16,289,8
16,208,10
16,398,6
16,437,5
16,372,0
16,477,7
16,0,0
17,365,1
17,81,1
17,409,3
17,461,12
17,457,5
17,389,10
17,463,12
17,378,14
17,322,6
17,188,4
17,203,1
18,369,4
18,357,4
18,325,4
18,405,14
18,132,4
18,480,7
18,425,4
18,473,4
18,475,8
18,86,13
18,404,9
19,459,7
19,139,9
19,138,9
19,349,9
19,203,4
19,397,13
19,386,13
19,485,9
19,154,13
19,267,9
19,238,9
20,196,10
20,336,0
20,349,0
20,343,13
20,364,12
20,257,0
20,399,8
20,228,0
20,305,14
20,21,8
21,255,2
21,416,7
21,88,8
21,166,2
21,108,11
21,275,2
21,383,2
21,158,6
21,305,2
21,387,13
21,413,2
22,3,6
22,312,11
22,52,6
22,462,7
22,479,7
22,485,0
22,253,1
22,95,6
22,40,3
22,158,6
22,212,6
23,76,2
23,50,4
23,28,14
23,383,2
23,339,2
23,419,2
23,11,2
23,295,2
23,179,2
23,201,12
23,298,4
24,327,14
24,277,1
24,398,11
24,388,12
24,323,2
24,26,12
24,443,13
24,350,3
24,144,3
24,231,5
24,216,10
25,474,14
25,388,14
25,173,5
25,80,14
25,298,8
25,118,14
25,247,12
25,38,3
25,308,14
25,45,1
25,432,5
26,191,8
26,107,13
26,55,11
26,112,9
26,435,13
26,306,11
26,450,10
26,232,2
26,83,0
26,57,11
26,154,10
27,406,0
27,104,9
27,487,0
27,480,2
27,29,9
27,382,9
27,166,1
27,387,9
27,147,3
27,58,9
28,177,12
28,185,12
28,191,12
28,114,12
28,434,12
28,115,12
28,460,12
28,358,14
28,80,12
28,90,11
28,255,12
29,160,14
29,313,14
29,274,11
29,136,14
29,259,14
29,37,14
29,434,14
29,328,14
29,130,14
29,332,5
29,125,14
30,385,11
30,125,0
