worker_id,worker_community
0,3
1,1
2,3
3,6
4,1
5,5
6,4
7,0
8,2
9,4
10,6
11,1
12,5
13,0
14,0
15,7
16,6
17,6
18,2
19,2
20,5
21,1
22,2
23,3
24,1
25,6
26,3
27,1
28,1
29,1
30,7
31,3
32,6
33,6
34,5
35,3
36,6
37,5
38,3
39,2
40,7
41,1
42,1
43,5
44,0
45,1
46,2
47,3
48,6
49,0
50,3
51,7
52,4
53,4
54,0
55,5
56,5
57,6
58,4
59,4
60,1
61,7
62,6
63,2
64,6
65,2
66,4
67,6
68,2
69,3
70,1
71,5
72,7
73,1
74,4
75,7
76,0
77,7
78,5
79,7
80,5
81,7
82,3
83,0
84,5
85,1
86,2
87,3
88,4
89,4
90,4
91,4
92,5
93,6
94,0
95,4
96,5
97,4
98,6
99,5
