worker_id,worker_community
0,6
1,7
2,3
3,7
4,2
5,4
6,7
7,0
8,7
9,4
10,0
11,5
12,4
13,2
14,7
15,0
16,3
17,1
18,7
19,5
20,1
21,2
22,2
23,6
24,0
25,4
26,6
27,4
28,1
29,5
30,1
31,0
32,0
33,7
34,6
35,6
36,5
37,6
38,1
39,2
40,2
41,2
42,6
43,5
44,2
45,2
46,1
47,1
48,6
49,4
50,1
51,7
52,4
53,5
54,5
55,3
56,0
57,3
58,1
59,1
60,6
61,3
62,4
63,2
64,7
65,2
66,1
67,7
68,2
69,2
70,5
71,2
72,6
73,4
74,6
75,3
76,7
77,3
78,2
79,5
80,7
81,7
82,1
83,6
84,5
85,3
86,5
87,3
88,0
89,4
90,6
91,2
92,6
93,6
94,1
95,3
96,3
97,6
98,6
99,7
100,0
101,2
102,3
103,0
104,2
105,0
106,3
107,5
108,5
109,1
110,5
111,3
112,5
113,7
114,0
115,6
116,2
117,1
118,2
119,3
120,2
121,4
122,2
123,6
124,2
125,4
126,4
127,6
128,3
129,3
130,6
131,6
132,5
133,1
134,6
135,4
136,6
137,0
138,7
139,1
140,7
141,4
142,3
143,4
144,0
145,2
146,7
147,1
148,5
149,1
150,3
151,1
152,3
153,6
154,7
155,2
156,3
157,1
158,7
159,7
160,1
161,0
162,4
163,1
164,5
165,1
166,1
167,3
168,7
169,5
170,2
171,4
172,3
173,6
174,4
175,1
176,1
177,5
178,5
179,6
180,1
181,2
182,3
183,7
184,1
185,5
186,1
187,0
188,0
189,7
190,6
191,1
192,3
193,3
194,2
195,1
196,4
197,7
198,7
199,2
200,2
201,0
202,4
203,0
204,5
205,2
206,3
207,5
208,0
209,3
210,2
211,2
212,7
213,6
214,0
215,6
216,1
217,0
218,6
219,4
220,0
221,7
222,1
223,5
224,3
225,3
226,5
227,5
228,5
229,2
230,7
231,5
232,5
233,0
234,3
235,1
236,7
237,3
238,2
239,5
240,4
241,4
242,6
243,2
244,1
245,2
246,5
247,1
248,1
249,2
250,3
251,3
252,0
253,5
254,0
255,7
256,3
257,1
258,6
259,6
260,3
261,2
262,2
263,5
264,2
265,7
266,3
267,5
268,1
269,5
270,1
271,3
272,7
273,1
274,6
275,7
276,6
277,4
278,0
279,0
280,2
281,7
282,3
283,0
284,4
285,7
286,6
287,2
288,0
289,5
290,0
291,2
292,5
293,5
294,2
295,2
296,5
297,7
298,4
299,2
300,3
301,4
302,3
303,5
304,0
305,3
306,4
307,0
308,2
309,3
310,7
311,3
312,2
313,1
314,1
315,7
316,1
317,3
318,0
319,6
320,6
321,1
322,3
323,4
324,5
325,7
326,2
327,1
328,5
329,6
330,6
331,7
332,7
333,5
334,1
335,0
336,4
337,2
338,0
339,3
340,5
341,6
342,7
343,7
344,5
345,6
346,0
347,3
348,2
349,0
350,3
351,1
352,0
353,7
354,2
355,6
356,2
357,0
358,6
359,1
360,0
361,1
362,1
363,1
364,2
365,4
366,7
367,0
368,0
369,1
370,5
371,5
372,3
373,5
374,0
375,2
376,7
377,0
378,1
379,1
380,4
381,4
382,0
383,1
384,7
385,7
386,3
387,5
388,0
389,0
390,0
391,7
392,4
393,5
394,6
395,6
396,1
397,2
398,4
399,5
400,4
401,2
402,2
403,7
404,3
405,5
406,1
407,2
408,5
409,5
410,3
411,6
412,0
413,0
414,7
415,3
416,6
417,5
418,5
419,3
420,3
421,7
422,2
423,4
424,7
425,5
426,7
427,6
428,5
429,0
430,0
431,5
432,1
433,2
434,2
435,2
436,3
437,3
438,2
439,1
440,4
441,5
442,4
443,7
444,3
445,2
446,0
447,3
448,0
449,5
