task,worker,answer
0,170,5
0,128,13
0,337,10
0,328,11
0,186,11
1,452,7
1,20,7
1,220,7
1,260,7
1,463,3
2,360,4
2,131,4
2,206,3
2,346,4
2,102,13
3,372,0
3,87,4
3,218,0
3,286,7
3,56,9
4,431,4
4,153,5
4,3,2
4,120,6
4,323,14
5,130,11
5,302,13
5,72,4
5,151,11
5,499,11
6,426,1
6,325,3
6,195,1
6,96,9
6,101,1
7,76,5
7,26,5
7,322,1
7,306,5
7,110,5
8,150,2
8,122,12
8,484,2
8,23,2
8,400,12
9,330,11
9,266,11
9,300,11
9,212,1
9,193,6
10,378,12
10,123,8
10,91,6
10,496,8
10,342,8
11,344,4
11,235,11
11,272,11
11,117,11
11,294,11
12,42,8
12,47,5
12,440,5
12,419,5
12,6,2
13,66,8
13,54,8
13,308,1
13,321,8
13,431,8
14,294,3
14,458,9
14,380,3
14,149,3
14,167,3
15,490,10
15,202,7
15,121,13
15,6,14
15,153,5
16,420,5
16,151,4
16,383,5
16,170,5
16,484,10
17,281,9
17,61,7
17,34,13
17,143,6
17,414,9
18,362,1
18,224,1
18,380,11
18,174,1
18,269,1
19,441,5
19,481,5
19,79,5
19,289,5
19,256,5
20,376,11
20,290,13
20,185,11
20,203,11
20,27,6
21,352,10
21,233,4
21,33,5
21,181,1
21,498,1
22,471,7
22,295,7
22,292,14
22,440,13
22,136,7
23,4,13
23,417,13
23,398,7
23,215,13
23,438,4
24,481,8
24,215,8
24,74,8
24,23,12
24,303,8
25,119,9
25,326,3
25,281,11
25,489,6
25,290,12
26,480,0
26,239,13
26,297,13
26,347,13
26,191,13
27,400,10
27,216,2
27,25,2
27,82,11
27,116,11
28,153,2
28,2,12
28,453,2
28,275,2
28,241,12
29,19,2
29,355,2
29,397,2
29,234,8
29,496,2
30,487,13
30,64,10
30,319,10
30,136,10
30,127,7
31,278,12
31,379,9
31,198,9
31,167,1
31,266,9
32,100,11
32,309,7
32,94,7
32,443,7
32,381,4
33,101,12
33,149,12
33,247,11
33,456,14
33,287,12
34,408,13
34,448,10
34,37,6
34,447,0
34,466,6
35,457,6
35,42,9
35,26,9
35,425,9
35,325,11
36,22,11
36,472,13
36,487,7
36,130,13
36,364,3
37,75,13
37,387,5
37,259,5
37,421,13
37,293,6
38,226,10
38,198,0
38,360,10
38,370,10
38,137,10
39,303,0
39,145,7
39,477,3
39,359,7
39,59,7
40,356,4
40,15,4
40,239,9
40,162,0
40,141,4
41,255,9
41,281,9
41,213,5
41,15,9
41,146,1
42,117,3
42,460,0
42,255,0
42,297,0
42,243,11
43,290,5
43,12,12
43,424,1
43,286,13
43,346,13
44,2,4
44,286,5
44,452,9
44,333,4
44,142,4
45,285,1
45,433,1
45,202,3
45,98,2
45,399,10
46,179,14
46,310,14
46,27,4
46,305,14
46,267,14
47,448,9
47,443,9
47,479,9
47,11,9
47,45,9
48,287,4
48,46,0
48,98,4
48,103,4
48,262,5
49,233,0
49,35,0
49,41,10
49,420,0
49,23,0
50,206,10
50,215,8
50,141,8
50,200,10
50,492,8
51,300,1
51,412,1
51,181,4
51,191,1
51,386,1
52,477,0
52,309,11
52,359,3
52,394,14
52,277,0
53,154,3
53,389,1
53,82,1
53,260,1
53,236,1
54,493,13
54,416,10
54,96,10
54,440,10
54,348,9
55,86,9
55,65,9
55,141,9
55,206,9
55,41,13
56,480,12
56,23,12
56,50,12
56,322,8
56,204,12
