worker_id,worker_community
0,3
1,2
2,3
3,1
4,2
5,0
6,2
7,6
8,3
9,6
10,0
11,2
12,4
13,7
14,2
15,7
16,0
17,1
18,2
19,1
20,1
21,7
22,6
23,5
24,6
25,1
26,2
27,4
28,4
29,3
30,0
31,1
32,2
33,4
34,4
35,0
36,6
37,4
38,0
39,3
40,0
41,4
42,0
43,6
44,2
45,4
46,3
47,6
48,1
49,3
50,6
51,4
52,5
53,2
54,6
55,3
56,5
57,2
58,3
59,4
60,3
61,0
62,2
63,5
64,4
65,0
66,5
67,2
68,7
69,4
70,0
71,7
72,2
73,0
74,1
75,4
76,1
77,7
78,7
79,5
80,4
81,3
82,3
83,4
84,2
85,2
86,7
87,5
88,2
89,4
90,0
91,1
92,7
93,3
94,2
95,5
96,7
97,7
98,6
99,0
