task,worker,answer
0,34,4
0,20,9
0,4,9
0,44,7
0,17,7
1,8,2
1,43,3
1,5,3
1,21,4
1,10,6
2,5,0
2,6,0
2,21,0
2,18,4
2,46,0
3,19,1
3,31,8
3,10,9
3,29,5
4,6,6
4,43,8
4,29,5
4,25,4
4,47,4
5,15,4
5,24,0
5,48,3
5,8,3
5,14,3
6,13,6
6,38,6
6,10,6
6,15,7
6,1,7
7,7,3
7,16,8
7,47,3
7,23,7
7,40,0
8,23,9
8,16,9
8,15,9
8,28,9
8,18,7
9,12,2
9,34,9
9,27,2
9,42,2
9,14,7
10,26,4
10,13,9
10,34,0
10,24,9
10,47,6
11,47,2
11,27,6
11,1,3
11,49,3
11,42,7
12,7,2
12,45,2
12,20,2
12,19,5
13,23,9
13,0,2
13,16,9
13,24,9
13,10,1
14,24,4
14,22,0
14,16,5
14,21,5
14,18,1
15,14,3
15,40,6
15,19,3
15,8,6
16,27,1
16,6,7
16,0,3
16,24,3
16,10,3
17,41,2
17,44,4
17,25,4
17,39,6
17,11,0
18,19,2
18,1,7
18,6,7
18,9,1
18,41,0
19,44,9
19,16,0
19,11,1
19,30,0
19,27,1
20,16,4
20,43,2
20,8,0
20,0,0
20,21,8
21,6,7
21,29,5
21,44,7
21,27,5
21,5,0
22,38,1
22,11,1
22,41,2
22,13,9
22,21,2
23,18,5
23,39,4
23,27,1
23,22,1
23,42,0
24,29,6
24,16,2
24,38,7
24,49,3
24,23,8
25,41,2
25,44,2
25,11,6
25,48,3
25,45,2
26,44,5
26,12,9
26,33,7
26,36,3
26,48,3
27,18,5
27,11,0
27,20,5
27,28,5
27,9,5
28,20,6
28,11,9
28,6,7
28,1,7
29,10,6
29,3,0
29,0,6
29,17,8
29,2,6
30,26,5
30,15,6
30,14,2
30,32,1
31,23,9
31,34,7
31,33,5
31,36,9
31,0,9
32,8,2
32,32,2
32,21,2
32,36,2
32,22,5
33,38,8
33,22,5
33,2,8
33,26,8
33,18,3
34,0,3
34,8,2
34,1,6
34,21,2
34,39,0
35,23,2
35,45,1
35,11,8
35,32,3
35,47,1
36,7,5
36,44,8
36,19,4
36,36,3
36,21,4
37,5,6
37,26,0
37,41,0
37,23,7
38,15,7
38,47,4
38,4,4
38,2,4
38,28,8
39,28,9
39,8,5
39,12,1
39,41,5
39,44,6
40,38,8
40,41,2
40,19,8
40,17,8
40,2,8
41,35,8
41,25,8
41,47,9
41,4,3
42,32,6
42,37,2
42,14,4
42,31,7
43,48,8
43,37,0
43,10,3
43,44,5
43,6,3
44,27,8
44,6,4
44,33,4
44,48,5
44,0,4
45,14,1
45,24,1
45,49,0
45,10,0
45,48,9
46,0,0
46,44,6
46,45,0
46,34,0
46,9,8
47,39,9
47,37,0
47,33,2
47,20,2
47,48,2
48,49,5
48,7,0
48,27,5
48,32,5
48,45,7
49,35,5
49,32,5
49,2,3
49,10,3
49,25,3
50,37,4
50,43,7
50,12,7
50,29,3
50,3,6
51,28,7
51,31,1
51,20,9
51,12,5
52,13,4
52,25,0
52,18,0
52,40,0
52,4,7
53,18,1
53,8,0
53,29,8
53,49,1
53,20,1
54,18,4
54,9,4
54,33,1
54,48,4
54,39,4
55,0,6
55,29,8
55,1,4
55,38,4
55,13,4
56,42,4
56,14,0
56,39,5
56,8,4
56,34,4
57,16,7
57,24,1
57,35,8
57,31,8
57,22,0
58,13,5
58,20,0
58,0,6
58,28,8
58,6,5
59,38,8
59,35,7
59,18,7
59,33,9
59,6,6
60,2,0
60,35,4
60,12,2
60,23,2
60,20,1
61,49,0
61,10,5
61,16,6
61,9,1
61,37,4
62,20,5
62,10,4
62,3,6
62,26,0
62,36,4
63,34,1
63,22,4
63,19,0
63,31,4
63,2,2
64,13,1
64,44,0
64,4,5
64,32,5
64,20,5
65,27,8
65,45,8
65,8,3
65,18,8
65,21,8
66,42,3
66,49,5
66,26,3
66,14,6
67,20,0
67,22,2
67,40,3
67,9,0
67,18,8
68,20,6
68,26,5
68,11,6
68,13,6
68,42,5
69,28,8
69,29,4
69,18,8
69,30,8
69,20,4
70,4,4
70,8,8
70,32,4
70,48,4
70,2,5
71,49,4
71,26,9
71,1,9
71,15,7
71,25,5
72,13,3
72,25,0
72,39,8
72,2,8
72,29,9
73,6,7
73,16,7
73,39,1
73,11,0
73,9,0
74,48,8
74,30,7
74,0,2
74,19,5
74,5,5
75,43,9
75,39,5
75,20,6
75,18,5
75,46,5
76,12,8
76,43,0
76,36,0
76,18,5
77,46,6
77,39,1
77,3,7
77,9,6
77,19,4
78,27,9
78,28,9
78,24,6
78,20,4
78,45,7
79,16,8
79,17,4
79,34,7
79,2,7
80,43,3
80,26,9
80,36,3
80,10,8
80,9,7
81,11,2
81,23,7
81,21,5
81,30,8
81,15,2
82,3,9
82,19,4
82,12,4
82,29,1
82,35,1
83,20,7
83,40,3
83,39,9
83,3,4
84,14,8
84,2,7
84,11,3
84,43,8
84,22,0
85,39,7
85,16,1
85,43,1
85,45,4
85,41,6
86,47,3
86,18,7
86,10,0
86,23,5
86,11,2
87,26,6
87,13,4
87,3,5
87,18,2
87,23,6
88,21,2
88,19,2
88,15,0
88,18,4
88,9,1
89,19,3
89,3,9
89,10,6
89,25,8
89,31,7
90,8,9
90,1,9
90,25,7
90,29,9
91,49,2
91,25,7
91,46,9
91,33,2
91,11,3
92,25,1
92,23,1
92,33,1
92,20,1
92,19,1
93,3,4
93,11,2
93,1,6
93,44,0
93,24,5
94,28,1
94,23,1
94,20,0
94,43,9
94,39,1
95,6,3
95,26,7
95,42,7
95,19,7
95,34,7
96,32,9
96,45,2
96,22,2
96,49,9
96,12,9
97,31,6
97,47,8
97,20,6
97,23,9
97,37,6
98,39,5
98,36,5
98,32,1
