worker_id,worker_community
0,4
1,7
2,1
3,1
4,6
5,1
6,0
7,5
8,5
9,6
10,0
11,6
12,0
13,2
14,2
15,4
16,7
17,1
18,4
19,5
20,4
21,2
22,1
23,7
24,2
25,3
26,5
27,7
28,5
29,0
30,0
31,4
32,6
33,4
34,4
35,7
36,3
37,4
38,1
39,5
40,7
41,3
42,7
43,7
44,4
45,6
46,4
47,2
48,3
49,3
50,7
51,2
52,7
53,1
54,0
55,1
56,0
57,4
58,5
59,3
60,3
61,5
62,7
63,5
64,4
65,3
66,3
67,4
68,6
69,1
70,2
71,3
72,4
73,0
74,3
75,1
76,2
77,0
78,0
79,3
80,6
81,5
82,2
83,3
84,1
85,6
86,5
87,2
88,3
89,6
90,4
91,2
92,2
93,6
94,5
95,3
96,7
97,7
98,0
99,5
