task,worker,answer
0,148,1
0,15,4
0,486,4
0,21,5
0,242,4
1,282,5
1,261,5
1,325,5
1,437,5
1,430,3
2,370,1
2,242,1
2,418,2
2,369,1
2,153,0
3,170,1
3,469,1
3,478,1
3,60,1
3,295,1
4,223,4
4,161,5
4,439,5
4,221,1
4,334,5
5,207,5
5,194,0
5,313,5
5,416,6
5,271,6
6,57,2
6,340,2
6,273,2
6,191,2
6,136,2
7,495,0
7,286,5
7,10,5
7,339,4
7,378,5
8,439,3
8,3,3
8,19,4
8,100,3
8,220,3
9,152,1
9,271,4
9,329,0
9,306,1
9,179,4
10,212,6
10,412,2
10,32,3
10,451,3
10,319,3
11,7,1
11,73,2
11,12,4
11,169,1
11,146,4
12,174,2
12,367,2
12,413,2
12,58,0
12,129,0
13,127,5
13,192,1
13,86,5
13,349,5
13,359,5
14,220,3
14,11,3
14,8,4
14,115,0
14,177,3
15,226,3
15,24,0
15,150,2
15,68,2
15,279,6
16,159,2
16,39,5
16,284,4
16,40,0
16,227,5
17,489,2
17,100,2
17,40,4
17,325,6
17,126,4
18,53,6
18,9,1
18,261,6
18,206,4
18,352,4
19,196,6
19,305,2
19,271,5
19,498,0
20,254,0
20,341,2
20,140,2
20,434,6
20,258,2
21,136,3
21,378,1
21,275,6
21,161,1
21,127,1
22,335,3
22,0,3
22,492,3
22,72,3
22,162,2
23,212,4
23,131,6
23,70,5
23,47,6
23,238,6
24,436,5
24,86,5
24,417,5
24,369,0
24,477,1
25,345,2
25,210,2
25,118,5
25,51,2
25,334,2
26,474,4
26,61,5
26,488,2
26,38,5
26,96,0
27,351,1
27,154,1
27,411,5
27,5,5
27,20,5
28,242,5
28,210,5
28,66,4
28,279,2
28,10,4
29,372,5
29,117,5
29,465,3
29,349,4
29,460,5
30,329,0
30,152,6
30,82,5
30,226,3
30,499,1
31,448,4
31,447,5
31,216,6
31,238,6
31,218,3
32,413,6
32,349,4
32,381,3
32,101,3
32,299,4
33,366,5
33,463,5
33,414,5
33,300,2
33,197,1
34,216,1
34,162,3
34,139,3
34,328,3
34,439,3
35,129,1
35,164,6
35,223,2
35,345,2
35,410,6
36,87,5
36,472,5
36,145,6
36,194,1
36,409,1
37,186,6
37,0,3
37,220,3
37,111,3
37,330,3
38,302,1
38,269,3
38,184,3
38,308,1
38,309,3
39,470,4
39,332,4
39,65,4
39,328,3
39,384,3
40,223,6
40,282,4
40,461,4
40,466,4
41,64,3
41,393,5
41,271,3
41,51,5
41,334,3
42,496,3
42,238,3
42,429,2
42,316,5
42,341,5
43,320,3
43,498,3
43,202,0
43,268,3
43,299,2
44,215,6
44,348,1
44,296,6
44,211,6
44,80,3
45,467,4
45,318,4
45,184,0
45,123,6
45,460,4
46,284,2
46,291,1
46,369,5
46,198,0
46,150,0
47,62,1
47,340,1
47,439,1
47,41,1
47,12,1
48,52,2
48,469,5
48,449,6
48,279,4
48,413,2
49,419,6
49,453,5
49,450,2
49,373,5
49,491,2
50,331,1
50,359,5
50,160,5
50,402,5
50,176,5
51,484,1
51,431,4
51,237,2
51,475,0
51,26,5
52,25,5
52,21,5
52,204,5
52,235,5
52,325,2
53,16,6
53,82,4
53,480,5
53,64,4
53,365,4
54,365,0
54,466,5
54,183,1
54,112,0
54,26,0
55,44,5
55,274,4
55,176,1
55,211,5
55,124,1
56,91,4
56,212,4
56,365,4
56,361,0
56,455,4
57,428,4
57,95,4
57,473,4
57,274,4
57,151,4
58,10,2
58,322,2
58,78,0
58,11,6
58,142,4
59,398,2
59,453,5
59,214,4
59,147,5
59,195,5
60,351,0
60,225,0
60,215,4
60,450,0
60,261,1
61,74,1
61,233,3
61,19,1
61,322,6
61,449,3
62,204,0
62,199,4
62,7,4
62,198,4
62,212,4
63,270,5
63,95,5
63,390,3
63,396,5
63,209,1
64,336,0
64,487,4
64,484,1
64,53,1
64,436,3
65,206,1
65,12,0
65,169,5
65,322,1
65,114,1
66,291,6
66,88,2
66,138,3
66,118,3
66,139,3
67,314,1
67,23,4
67,209,6
67,97,6
67,3,6
68,306,5
68,176,3
68,96,5
68,428,0
68,349,3
69,284,1
69,255,2
69,238,1
69,288,2
69,108,5
70,208,5
70,39,3
