worker_id,worker_community
0,4
1,5
2,7
3,3
4,3
5,3
6,4
7,4
8,4
9,7
10,2
11,3
12,3
13,3
14,6
15,1
16,4
17,5
18,6
19,6
20,5
21,7
22,3
23,0
24,6
25,5
26,1
27,2
28,2
29,0
30,0
31,0
32,5
33,6
34,5
35,5
36,5
37,6
38,0
39,6
40,0
41,3
42,1
43,0
44,4
45,6
46,3
47,4
48,0
49,7
50,0
51,3
52,7
53,3
54,3
55,5
56,1
57,6
58,4
59,5
60,1
61,1
62,0
63,6
64,5
65,1
66,4
67,0
68,3
69,7
70,7
71,6
72,4
73,5
74,4
75,0
76,5
77,3
78,3
79,3
80,0
81,7
82,3
83,3
84,0
85,2
86,0
87,6
88,1
89,4
90,3
91,1
92,4
93,0
94,1
95,0
96,5
97,1
98,0
99,2
