task,worker,answer
0,33,7
0,5,9
0,39,9
0,23,9
0,77,8
1,85,4
1,89,1
1,12,4
1,79,2
2,27,0
2,78,5
2,17,2
2,92,6
2,28,2
3,54,8
3,72,7
3,58,7
3,44,7
3,20,7
4,13,7
4,52,1
4,15,9
4,77,7
4,93,7
5,51,8
5,23,8
5,18,6
5,65,6
5,57,7
6,50,8
6,45,0
6,4,5
6,56,1
6,1,5
7,38,4
7,33,3
7,8,3
7,89,3
7,10,8
8,24,8
8,49,2
8,79,8
8,29,7
8,65,1
9,21,2
9,84,2
9,13,5
9,33,2
9,76,0
10,58,0
10,0,0
10,88,0
10,94,0
11,32,6
11,90,4
11,44,1
11,87,2
11,28,6
12,86,3
12,11,0
12,46,0
12,92,5
12,79,0
13,61,2
13,30,2
13,3,2
13,49,2
13,62,3
14,25,2
14,76,2
14,37,2
14,77,2
14,38,2
15,87,7
15,67,4
15,26,7
15,6,7
15,65,6
16,95,5
16,0,2
16,14,6
16,73,2
16,89,1
17,36,3
17,41,3
17,81,8
17,32,8
17,68,4
18,40,7
18,74,8
18,60,7
18,32,8
18,90,8
19,40,4
19,83,4
19,36,5
19,59,1
19,43,4
20,78,2
20,98,7
20,12,2
20,29,3
20,52,3
21,5,0
21,17,0
21,44,8
21,69,6
21,98,9
22,30,2
22,16,2
22,98,9
22,0,8
22,31,2
23,41,6
23,21,0
23,61,7
23,16,0
23,59,2
24,37,7
24,26,9
24,56,9
24,38,1
24,44,1
25,39,6
25,87,4
25,66,3
25,70,6
25,86,6
26,92,4
26,80,7
26,72,4
26,15,5
26,33,4
27,90,2
27,97,5
27,53,6
27,19,5
27,11,5
28,26,5
28,25,4
28,67,3
28,9,3
28,60,2
29,94,9
29,2,5
29,74,5
29,60,6
29,36,8
30,76,3
30,71,3
30,20,2
30,73,3
30,45,3
31,71,9
31,60,7
31,94,7
31,12,6
31,4,9
32,93,9
32,29,4
32,87,9
32,92,9
32,74,9
33,9,1
33,71,0
33,43,0
33,30,7
33,2,0
34,34,7
34,25,4
34,1,7
34,4,0
34,66,9
35,45,9
35,7,7
35,43,4
35,60,7
35,30,6
36,86,1
36,49,1
36,46,1
36,93,1
36,99,3
37,3,2
37,99,1
37,15,0
37,53,3
37,78,2
38,15,2
38,12,1
38,53,4
38,98,4
38,62,4
39,19,5
39,85,5
39,10,5
39,97,5
39,13,9
40,86,3
40,32,7
40,0,0
40,50,0
40,9,0
41,81,5
41,33,3
41,16,3
41,48,3
41,83,3
42,35,1
42,36,4
42,2,5
42,31,5
42,80,3
43,39,4
43,94,9
43,45,4
43,24,4
43,82,8
44,37,7
44,95,5
44,91,9
44,9,9
44,64,7
45,7,9
45,38,8
45,70,4
45,66,7
45,58,5
46,19,2
46,79,6
46,12,5
46,76,5
46,40,5
47,50,9
47,72,9
47,54,0
47,85,9
47,6,6
48,84,3
48,46,4
48,32,7
48,61,2
48,5,5
49,20,1
49,49,8
49,35,1
49,93,1
50,84,3
50,43,1
50,46,0
50,18,0
51,40,4
51,23,3
51,69,7
51,3,4
51,43,4
52,95,4
52,56,7
52,31,6
52,59,7
52,14,7
53,3,2
53,82,9
53,39,9
53,99,5
53,52,2
54,67,9
54,59,3
54,26,0
54,60,6
54,95,0
55,97,2
55,69,1
55,29,6
55,48,5
55,72,2
56,8,0
56,45,2
56,69,6
56,66,7
56,11,4
57,97,5
57,34,5
57,14,5
57,26,4
58,88,0
58,56,0
58,70,0
58,53,9
58,37,9
59,91,7
59,11,1
59,97,6
59,51,1
59,60,6
60,72,2
60,76,2
60,1,7
60,93,2
60,18,2
61,19,8
61,39,6
61,28,6
61,75,1
61,55,6
62,71,2
62,2,0
62,24,9
62,25,8
62,96,4
63,38,4
63,24,3
63,69,2
63,8,3
63,97,3
64,10,8
64,7,3
64,94,0
64,70,8
64,21,4
65,43,0
65,22,4
65,48,0
65,32,0
65,99,2
66,81,9
66,93,9
66,95,6
66,89,6
66,88,4
67,28,7
67,34,5
67,89,7
67,31,4
67,56,4
68,29,3
68,21,3
68,40,6
68,73,8
68,78,3
69,27,5
69,87,8
69,54,8
69,14,8
70,45,6
70,58,6
70,85,5
70,86,5
71,87,6
71,38,1
71,99,6
71,79,9
71,3,9
72,56,9
72,50,8
72,60,9
72,66,2
72,20,7
73,46,9
73,22,6
73,72,7
73,19,7
73,67,7
74,7,3
74,98,3
74,59,3
74,48,3
75,2,0
75,84,1
75,90,3
75,68,1
75,31,1
76,39,7
76,91,7
76,98,9
76,71,7
76,67,5
77,49,4
77,99,2
77,7,2
77,1,6
77,72,8
78,46,1
78,59,2
78,86,2
78,36,4
78,17,2
79,9,5
79,27,0
79,81,4
79,31,1
79,38,1
80,62,8
80,36,8
80,72,8
80,97,8
80,32,8
81,25,0
81,22,7
81,13,6
81,59,2
82,80,3
82,71,1
82,17,2
82,94,0
82,46,2
83,38,3
83,66,0
83,99,6
83,35,3
83,54,3
84,3,3
84,11,5
84,96,3
84,49,5
84,12,3
85,0,7
85,71,8
85,18,8
85,57,7
85,16,8
86,22,8
86,47,7
86,87,8
86,53,8
86,75,8
87,66,3
87,35,5
87,70,6
87,22,5
87,0,5
88,84,3
88,39,1
88,48,1
88,72,1
88,31,6
89,45,9
89,37,8
89,5,8
89,30,9
89,28,1
90,51,9
90,32,1
90,56,1
90,28,1
90,73,9
91,67,2
91,3,5
91,60,5
91,72,1
91,75,8
92,85,6
92,23,0
92,95,9
92,39,0
92,76,0
93,36,2
93,75,9
93,88,6
93,56,3
93,24,0
94,42,5
94,2,0
94,12,0
94,19,9
94,46,6
95,50,8
95,13,5
95,78,8
95,16,8
95,29,8
96,11,4
96,22,3
96,89,0
96,28,8
96,73,8
97,71,9
97,0,7
97,37,9
97,56,9
97,4,9
98,50,0
98,15,1
98,91,7
98,42,4
98,46,2
99,53,6
99,17,6
99,39,6
99,70,9
99,54,5
100,76,1
100,89,8
100,25,1
100,7,8
100,31,1
101,69,6
101,84,9
101,36,6
101,41,1
102,6,0
102,50,7
102,80,0
102,18,0
103,67,3
103,80,1
103,65,6
103,57,1
103,94,0
104,16,0
104,39,2
104,75,2
104,68,2
104,12,2
105,43,4
105,69,8
105,92,2
105,31,2
105,13,1
106,41,2
106,96,1
106,31,2
106,51,5
106,69,4
107,55,2
107,64,4
107,68,2
107,33,2
107,95,1
108,8,4
108,18,4
108,65,3
108,92,4
108,95,4
109,44,9
109,62,7
109,59,2
109,21,1
109,9,2
110,39,5
110,81,8
110,4,8
110,51,8
110,61,8
111,20,2
111,64,5
111,18,0
111,65,0
111,34,1
112,15,2
112,22,9
112,40,9
112,16,4
112,46,4
113,12,7
113,80,3
113,6,3
113,90,4
113,36,9
114,26,5
114,55,3
114,24,3
114,34,9
114,70,2
115,62,6
115,31,4
115,68,4
115,66,3
115,96,4
116,45,7
116,84,7
116,34,7
116,18,7
116,15,7
117,24,4
117,26,4
117,40,8
118,38,2
118,12,2
118,19,8
118,63,2
118,28,2
119,51,1
119,52,1
119,22,2
119,62,1
119,61,0
120,64,8
120,22,9
120,40,9
120,28,9
120,17,9
121,87,7
121,62,7
121,1,3
121,96,7
121,78,7
122,85,1
122,96,5
122,74,3
122,8,1
122,7,4
123,38,9
123,58,9
123,41,9
123,54,9
123,74,1
124,94,2
124,73,2
124,95,0
124,56,2
124,41,0
125,62,1
125,11,3
125,22,9
125,37,1
125,67,1
126,55,9
126,39,0
126,62,0
126,2,0
126,76,0
127,7,6
127,65,6
127,15,5
127,24,4
127,79,4
128,18,1
128,59,1
128,36,1
128,69,1
128,82,1
129,74,5
129,85,1
129,4,5
129,21,5
130,61,0
130,40,0
130,58,0
130,77,0
130,13,0
131,43,5
131,55,0
131,31,0
131,56,0
131,73,2
132,87,6
132,72,6
132,81,2
132,49,8
132,50,6
133,59,3
133,18,3
133,85,3
133,33,9
133,81,3
134,45,6
134,14,6
134,50,6
134,41,6
134,7,6
135,3,5
135,74,5
135,54,5
135,10,5
135,60,5
136,74,2
136,6,2
136,23,2
136,60,2
136,48,2
137,5,1
137,3,8
137,94,8
137,7,8
137,97,8
138,34,3
138,28,6
138,17,7
138,50,3
138,56,6
139,32,9
139,91,9
139,67,4
139,23,9
140,61,2
140,55,9
140,81,9
140,82,5
140,86,8
141,5,0
141,1,7
141,55,7
141,89,2
141,4,8
142,71,1
142,20,0
142,44,0
142,22,4
142,60,0
143,41,0
143,17,0
143,58,0
143,45,2
143,2,3
144,78,8
144,7,7
144,13,6
144,87,8
145,58,6
145,67,9
145,87,6
145,71,1
145,78,0
146,60,5
146,72,8
146,31,0
146,80,1
146,57,8
147,85,1
147,18,5
147,45,8
147,84,5
147,37,3
148,91,2
148,37,2
148,67,7
148,17,2
148,93,5
149,8,9
149,54,3
149,42,2
149,71,2
150,26,9
150,64,9
150,30,7
150,3,2
150,41,2
151,92,4
151,24,0
151,67,8
151,80,1
151,58,1
152,45,2
152,10,1
152,71,8
153,85,7
153,18,3
153,54,3
153,78,3
153,82,3
154,5,4
154,10,7
154,13,4
154,24,3
154,46,2
155,20,9
155,48,9
155,50,9
155,84,0
155,17,9
156,5,5
156,8,2
156,40,2
156,28,2
156,54,6
157,4,7
157,39,9
157,15,9
157,9,7
157,59,8
158,16,9
158,18,3
158,76,2
158,33,8
158,29,1
159,68,5
159,2,8
159,79,5
159,70,2
159,30,5
160,76,4
160,20,8
160,82,3
160,85,4
160,75,2
161,68,4
161,72,4
161,8,4
161,84,8
161,53,4
162,46,3
162,6,3
162,42,8
162,65,6
163,67,2
163,55,7
163,75,3
163,6,3
163,63,8
164,55,2
164,49,3
164,23,3
164,42,1
164,40,1
165,75,4
165,15,2
165,37,2
165,78,2
165,36,3
166,57,2
166,13,6
166,77,9
166,29,3
166,75,9
167,19,3
167,9,1
167,12,3
167,28,3
167,3,3
