task_id,task_community
0,3
1,3
2,6
3,6
4,4
5,4
6,2
7,1
8,4
9,0
10,3
11,5
12,3
13,1
14,3
15,6
16,3
17,3
18,4
19,1
20,5
21,6
22,5
23,6
24,0
25,2
26,4
27,1
28,6
29,6
30,6
31,4
32,3
33,3
34,1
35,4
36,5
37,3
38,2
39,0
40,2
41,5
42,0
43,0
44,3
45,4
46,5
47,2
48,0
49,3
50,1
51,2
52,1
53,4
54,2
55,5
56,6
57,4
58,0
59,3
60,1
61,0
62,0
63,6
64,5
65,3
66,4
67,5
68,0
69,2
70,2
71,5
72,5
73,5
74,5
75,0
76,5
77,6
78,6
79,4
80,1
81,5
82,2
83,3
84,2
85,1
86,6
87,5
88,0
89,6
90,4
91,3
92,1
93,4
94,1
95,6
96,1
97,2
98,5
99,5
100,1
101,1
102,3
103,1
104,4
105,0
106,2
107,0
108,5
109,3
110,1
111,0
112,4
113,5
114,4
115,0
116,6
117,2
118,5
119,2
120,0
121,6
122,3
123,3
124,0
125,0
126,5
127,0
128,5
129,0
130,4
131,1
132,6
133,5
134,6
135,3
136,5
137,0
138,3
139,6
140,1
141,0
142,3
143,3
144,1
145,5
146,4
147,0
148,0
149,6
150,2
151,6
152,2
153,6
154,6
155,1
156,6
157,1
158,6
159,6
160,3
161,6
162,4
163,2
164,2
165,3
166,1
167,3
168,3
169,2
170,6
171,5
172,5
173,1
174,5
175,5
176,1
177,4
178,5
179,6
180,0
181,1
182,6
183,2
184,4
185,3
186,0
187,6
188,0
189,5
190,3
191,3
192,5
193,2
194,1
195,3
196,3
197,6
198,1
199,6
200,1
201,2
202,6
203,4
204,6
205,2
206,5
207,4
208,2
209,2
210,4
211,2
212,3
213,4
214,6
215,2
216,2
217,3
218,3
219,5
220,4
221,5
222,5
223,1
224,4
225,2
226,0
227,3
228,0
229,3
230,0
231,6
232,4
233,6
234,3
235,5
236,1
237,2
238,4
239,2
240,5
241,0
242,0
243,1
244,4
245,4
246,6
247,0
248,4
249,2
250,1
251,6
252,1
253,3
254,0
255,5
256,2
257,4
258,3
259,4
260,3
261,3
262,2
263,3
264,1
265,3
266,5
267,1
268,1
269,6
270,3
271,0
272,5
273,4
274,6
275,1
276,1
277,3
278,6
279,2
280,1
281,3
282,2
283,3
284,3
285,3
286,6
287,4
288,4
289,3
290,6
291,0
292,5
293,5
294,2
295,5
296,5
297,4
298,5
299,4
300,1
301,4
302,0
303,4
304,5
305,0
306,3
307,0
308,1
309,3
310,2
311,6
312,6
313,0
314,3
315,1
316,6
317,5
318,2
319,5
320,0
321,4
322,1
323,1
324,2
325,2
326,3
327,5
328,1
329,2
330,5
331,3
332,3
333,4
334,1
335,6
336,0
337,4
338,1
339,2
340,1
341,6
342,3
343,0
344,5
345,0
346,3
347,2
348,3
349,5
350,0
351,2
352,2
353,0
354,4
355,6
356,5
357,1
358,4
359,0
360,1
361,1
362,1
363,5
364,2
365,0
366,1
367,1
368,2
369,3
370,0
371,1
372,3
373,2
374,6
375,1
376,5
377,6
378,0
379,0
380,4
381,4
382,4
383,5
384,4
385,1
386,1
387,5
388,3
389,4
390,0
391,3
392,1
393,2
394,1
395,6
396,4
397,1
398,1
399,3
400,4
401,1
402,0
403,6
404,2
405,6
406,3
407,1
408,3
409,0
410,5
411,1
412,1
413,2
414,2
415,4
416,5
417,3
418,4
419,5
420,3
421,6
422,3
423,5
424,5
425,6
426,4
427,2
428,5
429,0
430,4
431,2
432,0
433,1
434,6
435,2
436,3
437,1
438,3
439,0
440,1
441,3
442,4
443,3
444,2
445,4
446,2
447,3
448,3
449,4
450,2
451,2
452,1
453,5
454,1
455,5
456,0
457,1
458,4
459,0
460,4
461,6
462,5
463,5
464,5
465,6
466,1
467,5
468,1
469,3
470,6
471,4
472,6
473,5
474,0
475,4
476,4
477,3
478,5
479,2
480,4
481,6
482,3
483,4
484,1
485,0
486,6
487,6
488,0
489,4
490,5
491,4
492,0
493,0
494,3
495,0
496,5
497,0
498,4
499,4
500,4
501,1
502,1
503,2
504,3
505,2
506,1
507,2
508,1
509,6
510,3
511,6
512,0
513,2
514,6
515,0
516,1
517,2
518,0
519,6
520,6
521,3
522,1
523,2
524,6
525,3
526,0
527,3
528,4
529,2
530,5
531,4
532,4
533,2
534,1
535,3
536,3
537,1
538,3
539,6
540,0
541,6
542,0
543,3
544,2
545,6
546,0
547,5
548,3
549,0
550,5
551,4
552,5
553,1
554,1
555,2
556,5
557,3
558,4
559,4
560,0
561,3
562,2
563,3
564,6
565,1
566,1
567,4
568,2
569,0
570,5
571,3
572,3
573,5
574,6
575,3
576,6
577,0
578,6
579,4
580,3
581,3
582,6
583,4
584,6
585,3
586,6
587,6
588,2
589,4
590,5
591,2
592,3
593,6
594,6
595,6
596,2
597,6
598,2
599,6
600,4
601,4
602,2
603,4
604,6
605,2
606,0
607,6
608,1
609,1
610,2
611,4
612,1
613,4
614,2
615,0
616,4
617,4
618,0
619,4
620,1
621,6
622,5
623,5
624,4
625,5
626,2
627,0
628,5
629,2
630,1
631,2
632,5
633,0
634,0
635,4
636,4
637,1
638,5
639,2
640,1
641,1
642,3
643,0
644,0
645,5
646,6
647,1
648,6
649,0
650,0
651,2
652,2
653,2
654,1
655,6
656,5
657,0
658,2
659,0
660,2
661,0
662,0
663,5
664,3
665,6
666,2
667,1
668,5
669,5
670,3
671,3
672,4
673,2
674,1
675,2
676,5
677,0
678,3
679,4
680,0
681,4
682,0
683,1
684,1
685,6
686,4
687,5
688,1
689,2
690,6
691,1
692,3
693,5
694,2
695,4
696,2
697,0
698,2
699,2
700,2
701,0
702,2
703,4
704,2
705,1
706,3
707,1
708,1
709,3
710,6
711,4
712,4
713,1
714,1
715,3
716,6
717,4
718,0
719,1
720,4
721,6
722,0
723,0
724,4
725,0
726,1
727,3
728,3
729,4
730,1
731,5
732,1
733,0
734,4
735,4
736,2
737,4
738,4
739,1
740,0
741,5
742,6
743,2
744,5
745,3
746,2
747,3
748,0
749,2
750,5
751,1
752,0
753,4
754,5
755,4
756,3
757,0
758,4
759,0
760,4
761,2
762,2
763,3
764,5
765,4
766,6
767,4
768,0
769,1
770,4
771,2
772,0
773,4
774,3
775,5
776,6
777,4
778,0
779,1
780,3
781,0
782,0
783,5
784,6
785,2
786,5
787,2
788,0
789,1
790,0
791,3
792,2
793,6
794,1
795,3
796,3
797,0
798,4
799,6
800,4
801,0
802,0
803,3
804,1
805,3
806,0
807,0
808,3
809,2
810,5
811,4
812,3
813,4
814,5
815,3
816,2
817,4
818,2
819,0
820,5
821,6
822,3
823,3
824,5
825,0
826,3
827,2
828,5
829,2
830,4
831,6
832,4
833,5
834,1
835,2
836,4
837,0
838,6
839,4
840,3
841,5
842,0
843,0
844,3
845,4
846,6
847,2
848,6
849,4
850,3
851,1
852,4
853,1
854,4
855,2
856,0
857,5
858,5
859,1
860,5
861,1
862,4
863,4
864,6
865,6
866,6
867,3
868,6
869,0
870,0
871,5
872,4
873,2
874,6
875,6
876,6
877,0
878,2
879,5
880,3
