task,worker,answer
0,92,8
0,86,2
0,73,8
0,29,8
0,82,6
1,24,5
1,71,5
1,82,9
1,0,8
1,76,7
2,39,3
2,2,3
2,87,2
3,84,2
3,9,8
3,39,7
3,23,0
3,64,7
4,46,8
4,70,8
4,81,4
4,2,8
4,6,6
5,32,7
5,2,7
5,60,7
5,7,7
5,12,7
6,37,0
6,44,5
6,94,0
6,47,4
6,90,3
7,47,7
7,34,7
7,50,7
7,61,5
7,65,7
8,31,6
8,86,6
8,58,5
8,1,2
8,81,4
9,16,9
9,70,8
9,92,3
9,22,4
9,69,8
10,25,2
10,11,1
10,52,1
10,67,0
10,41,1
11,64,4
11,4,4
11,88,3
11,83,4
11,58,8
12,81,9
12,53,5
12,66,9
12,5,0
12,93,9
13,10,6
13,25,9
13,48,3
13,64,3
13,0,3
14,41,3
14,66,8
14,6,7
14,37,3
14,52,9
15,89,0
15,2,6
15,63,7
15,17,2
15,98,2
16,72,3
16,78,4
16,19,3
16,85,3
16,5,4
17,52,7
17,9,8
17,88,1
17,72,0
17,8,7
18,65,8
18,91,0
18,52,3
18,18,7
18,77,4
19,69,3
19,79,7
19,32,8
19,74,2
19,96,8
20,72,9
20,41,9
20,50,9
20,30,0
20,94,3
21,96,4
21,52,1
21,41,1
21,36,1
22,42,8
22,19,2
22,28,8
22,55,1
22,37,1
23,3,0
23,97,8
23,59,3
23,9,2
23,48,9
24,52,6
24,82,2
24,27,1
24,85,6
24,45,0
25,97,9
25,90,2
25,12,7
25,40,2
25,23,5
26,57,0
26,15,3
26,40,3
26,11,3
26,95,7
27,41,4
27,55,4
27,33,1
27,47,4
27,82,2
28,43,9
28,63,7
28,28,7
28,57,2
28,62,7
29,92,8
29,56,8
29,58,0
29,71,4
29,37,8
30,87,6
30,21,2
30,50,2
30,33,7
30,81,8
31,71,5
31,60,8
31,73,5
31,90,5
31,58,5
32,27,1
32,52,4
32,58,4
32,79,4
32,33,4
33,26,5
33,93,4
33,58,8
33,69,8
33,24,1
34,2,1
34,89,4
34,97,1
34,45,9
34,34,7
35,72,2
35,90,3
35,82,5
35,53,3
35,32,6
36,93,0
36,8,5
36,74,4
36,33,8
36,50,7
37,23,2
37,27,1
37,46,7
37,94,9
37,88,7
38,99,3
38,40,2
38,43,3
38,82,3
38,77,0
39,96,9
39,14,1
39,6,7
39,85,6
39,13,7
40,18,8
40,21,6
40,31,4
40,67,9
40,52,0
41,44,4
41,79,7
41,27,7
41,85,7
41,78,7
42,96,0
42,3,8
42,40,6
42,9,8
42,55,1
43,68,2
43,66,2
43,95,5
43,20,2
43,58,4
44,86,1
44,74,2
44,24,1
44,3,7
44,60,8
45,65,9
45,7,1
45,23,0
45,77,1
45,32,4
46,11,6
46,4,4
46,51,2
46,59,2
46,47,2
47,84,7
47,58,2
47,66,8
47,51,2
47,4,4
48,73,3
48,67,3
48,1,0
48,64,3
48,44,4
49,73,0
49,36,0
49,26,5
49,74,3
49,91,3
50,14,3
50,44,4
50,67,2
50,36,8
50,4,2
51,91,7
51,11,3
51,36,9
51,99,7
51,55,6
52,77,0
52,19,5
52,16,0
52,98,5
53,15,7
53,72,5
53,3,7
53,26,8
53,38,4
54,19,3
54,82,1
54,67,0
54,29,3
54,86,0
55,22,3
55,13,3
55,23,4
55,1,3
55,76,4
56,69,6
56,8,5
56,35,9
56,64,5
56,20,0
57,31,9
57,84,7
57,34,2
57,85,7
57,32,2
58,24,2
58,86,2
58,6,2
58,0,2
58,87,2
59,57,9
59,93,2
59,35,0
59,80,2
59,72,6
60,42,0
60,12,5
60,9,5
60,51,0
60,3,8
61,20,2
61,72,4
61,86,1
61,39,7
61,7,7
62,75,6
62,4,4
62,33,7
62,73,3
62,42,9
63,21,4
63,70,4
63,80,9
63,39,6
63,54,4
64,69,1
64,85,1
64,98,5
64,15,1
64,36,1
65,80,7
65,2,2
65,84,0
65,15,7
65,99,7
66,36,5
66,80,5
66,69,5
66,91,5
66,81,0
67,96,2
67,21,0
67,75,0
67,33,9
67,67,1
68,17,9
68,28,8
68,15,3
68,77,5
68,51,3
69,2,7
69,66,0
69,85,0
69,60,7
69,80,0
70,99,5
70,32,5
70,3,3
70,72,5
70,52,5
71,28,9
71,12,5
71,76,9
71,11,1
71,62,7
72,49,1
72,88,6
72,82,8
72,39,9
72,19,3
73,78,5
73,84,7
73,3,9
73,85,4
73,58,3
74,22,0
74,60,3
74,24,3
74,45,3
74,12,3
75,56,0
75,97,0
75,25,1
75,98,2
75,81,0
76,47,6
76,92,4
76,69,0
76,6,4
76,49,4
77,14,4
77,72,5
77,11,7
77,89,4
78,52,9
78,76,9
78,85,5
78,6,9
79,62,8
79,47,0
79,87,0
79,10,1
79,2,0
80,10,5
80,59,5
80,52,8
80,35,8
80,97,5
81,56,8
81,50,4
81,32,8
81,79,8
81,27,2
82,1,9
82,2,9
82,16,1
82,50,9
82,66,9
83,10,1
83,61,5
83,40,4
83,98,1
84,38,9
84,23,9
84,89,9
84,94,0
84,87,5
85,3,7
85,49,8
85,15,3
85,42,4
85,96,0
86,25,0
86,74,6
86,39,6
86,73,6
86,43,1
87,54,0
87,22,1
87,41,3
87,52,9
88,39,2
88,75,6
88,93,4
88,52,5
88,40,1
89,54,2
89,6,4
89,66,6
89,81,6
89,5,1
90,10,6
90,80,0
90,92,7
90,71,6
90,60,6
91,60,6
91,69,6
91,0,9
91,95,3
91,11,5
92,99,7
92,95,9
92,21,9
92,73,8
92,61,5
93,89,3
93,18,6
93,78,8
93,10,6
93,92,6
94,76,0
94,30,7
94,78,5
94,72,0
94,12,2
95,93,1
95,75,6
95,32,2
95,76,2
95,31,5
96,58,1
96,77,7
96,80,2
96,20,2
96,78,2
97,24,9
97,35,6
97,31,9
97,36,9
97,49,9
98,83,6
98,43,6
98,73,6
98,92,6
98,82,6
99,47,9
99,71,7
99,68,4
99,74,8
99,22,3
100,26,0
100,94,0
100,71,7
100,85,7
100,40,6
101,66,8
101,27,9
101,70,6
101,59,1
101,39,6
102,35,5
102,58,6
102,18,7
102,33,1
102,24,3
103,21,2
103,87,9
103,25,5
103,60,2
103,89,7
104,86,4
104,28,9
104,60,9
104,29,9
104,45,7
105,59,9
105,0,9
