task_id,truth
0,7
1,0
2,7
3,12
4,4
5,2
6,6
7,7
8,2
9,10
10,10
11,0
12,4
13,11
14,10
15,3
16,6
17,4
18,14
19,9
20,14
21,2
22,7
23,5
24,7
25,6
26,0
27,7
28,0
29,9
30,14
31,14
32,14
33,2
34,4
35,13
36,10
37,7
38,4
39,6
40,11
41,2
42,11
43,1
44,0
45,14
46,5
47,0
48,2
49,6
50,9
51,3
52,3
53,14
54,3
55,5
56,5
57,7
58,9
59,2
60,9
61,5
62,4
63,5
64,4
65,11
66,0
67,8
68,6
69,4
70,7
71,7
72,3
73,2
74,9
75,11
76,0
77,1
78,11
79,12
80,14
81,10
82,8
83,13
84,12
85,11
86,13
87,3
88,4
89,10
90,14
91,4
92,1
93,6
94,7
95,10
96,5
97,9
98,8
99,6
100,9
101,3
102,7
103,11
104,6
105,14
106,6
107,4
108,5
109,8
110,6
111,3
112,12
113,7
114,4
115,1
116,1
117,9
118,9
119,13
120,9
121,11
122,5
123,3
124,3
125,14
126,2
127,7
128,8
129,2
130,10
131,11
132,12
133,4
134,3
135,10
136,6
137,14
138,6
139,9
140,1
141,9
142,4
143,0
144,14
145,12
146,3
147,8
148,13
149,7
150,8
151,2
152,8
153,0
154,8
155,5
156,0
157,7
158,6
159,5
160,7
161,9
162,5
163,6
164,5
165,7
166,4
167,4
168,1
169,4
170,5
171,9
172,1
173,14
174,8
175,11
176,3
177,3
178,11
179,3
180,6
181,12
182,8
183,14
184,9
185,12
186,11
187,6
188,3
189,7
190,10
191,9
192,10
193,11
194,2
195,1
196,6
197,11
198,6
199,14
200,0
201,3
202,14
203,4
204,7
205,12
206,4
207,13
208,3
209,3
210,11
211,13
212,0
213,2
214,10
215,7
216,13
217,11
218,12
219,13
220,8
221,5
222,2
223,11
224,2
225,10
226,1
227,7
228,6
229,5
230,1
231,14
232,4
233,4
234,2
235,0
236,11
237,14
238,6
239,11
240,7
241,13
242,13
243,10
244,0
245,5
246,5
247,4
248,6
249,14
250,14
251,2
252,4
253,0
254,6
255,12
256,12
257,13
258,10
259,2
260,1
261,7
262,7
263,8
264,10
265,11
266,3
267,12
268,6
269,1
270,7
271,9
272,14
273,14
274,7
275,7
276,12
277,4
278,12
279,13
280,11
281,13
282,8
283,14
284,6
285,5
286,7
287,0
288,7
289,13
290,3
291,3
292,7
293,9
294,3
295,8
296,0
297,8
298,9
299,5
300,13
301,7
302,5
303,10
304,12
305,8
306,9
307,1
308,0
309,10
310,14
311,1
312,13
313,1
314,11
315,4
316,4
317,13
318,5
319,2
320,0
321,3
322,11
323,1
324,1
325,7
326,11
327,5
328,0
329,7
330,12
331,5
332,11
333,11
334,5
335,14
336,7
337,12
338,8
339,5
340,11
341,11
342,13
343,14
344,8
345,10
346,3
347,4
348,5
349,0
350,3
351,14
352,7
353,1
354,4
355,14
356,8
357,7
358,9
359,1
360,6
361,6
362,1
363,10
364,13
365,2
366,8
367,13
368,1
369,2
370,13
371,0
372,9
373,2
374,14
375,8
376,11
377,0
378,11
379,1
380,4
381,5
382,13
383,8
384,1
385,4
386,8
387,4
388,5
389,5
390,1
391,9
392,12
393,6
394,13
395,5
396,1
397,7
398,2
399,12
400,9
401,2
402,4
403,10
404,14
405,7
406,4
407,7
408,2
409,6
410,12
411,9
412,6
413,10
414,12
415,6
416,0
417,8
418,11
419,0
420,2
421,0
422,7
423,10
424,6
425,9
426,5
427,14
428,8
429,6
430,6
431,1
432,2
433,7
434,12
435,12
436,6
437,10
438,11
439,5
440,5
441,2
442,9
443,7
444,11
445,13
446,12
447,7
448,4
449,7
450,10
451,5
452,7
453,0
454,13
455,8
456,2
457,4
458,11
459,8
460,8
461,4
462,5
463,8
464,13
465,6
466,9
467,0
468,7
469,3
470,8
471,8
472,7
473,10
474,2
475,2
476,9
477,2
478,5
479,12
480,10
481,5
482,8
483,3
484,5
485,8
486,13
487,12
488,12
489,11
490,13
491,2
492,1
493,0
494,2
495,8
496,2
497,1
498,4
499,13
500,4
501,14
502,4
503,8
504,4
505,14
506,11
507,3
508,4
509,1
510,0
511,14
512,2
513,9
514,6
515,9
516,3
517,7
518,8
519,8
520,10
521,5
522,2
523,1
524,2
525,12
526,6
527,9
528,11
529,2
530,10
531,2
532,13
533,8
534,2
535,1
536,11
537,11
538,1
539,13
540,4
541,0
542,14
543,12
544,5
545,1
546,1
547,6
548,3
549,7
550,5
551,10
552,12
553,2
554,10
555,7
556,6
557,12
558,11
559,11
560,12
561,0
562,4
563,12
564,13
565,3
566,4
567,8
568,5
569,4
570,9
571,12
572,6
573,4
574,9
575,1
576,11
577,12
578,0
579,13
580,14
581,12
582,1
583,12
584,3
585,4
586,4
587,1
588,7
589,13
590,11
591,8
592,1
593,13
594,10
595,1
596,7
597,9
598,14
599,4
600,11
601,1
602,3
603,14
604,12
605,8
606,0
607,0
608,4
609,0
610,0
611,3
612,4
613,6
614,3
615,10
616,10
617,2
618,1
619,4
620,4
621,1
622,0
623,12
624,7
625,12
626,9
627,9
628,10
629,8
630,11
631,11
632,6
633,7
634,12
635,7
636,14
637,14
638,5
639,12
640,1
641,11
642,11
643,14
644,8
645,8
646,2
647,2
648,8
649,12
650,9
651,9
652,3
653,8
654,11
655,7
656,9
657,13
658,0
659,12
660,13
661,1
662,1
663,6
664,12
665,4
666,4
667,6
668,14
669,14
670,5
671,8
672,14
673,14
674,9
675,3
676,7
677,1
678,8
679,5
680,14
681,0
682,14
683,11
684,7
685,7
686,12
687,5
688,13
689,14
690,12
691,14
692,10
693,4
694,5
695,12
696,11
697,2
698,5
699,4
700,5
701,14
702,12
703,7
704,1
705,2
706,10
707,14
708,4
709,1
710,7
711,6
712,3
713,9
714,13
715,0
716,12
717,1
718,10
719,4
720,0
721,14
722,4
723,3
724,2
725,3
726,2
727,6
728,1
729,6
730,11
731,7
732,6
733,0
734,4
735,10
736,2
737,5
738,1
739,13
740,7
741,10
742,8
743,6
744,8
745,7
746,0
747,3
748,3
749,10
750,0
751,14
752,10
753,9
754,0
755,11
756,3
757,9
758,2
759,10
760,9
761,5
762,10
763,12
764,7
765,6
766,5
767,0
768,10
769,14
770,8
771,4
772,11
773,8
774,5
775,14
776,9
777,2
778,3
779,10
780,7
781,2
782,8
783,6
784,11
785,6
786,8
787,8
788,1
789,13
790,3
791,1
792,5
793,7
794,11
795,6
796,0
797,6
798,10
799,14
800,5
801,14
802,8
803,11
804,1
805,3
806,8
807,9
808,12
809,8
810,1
811,3
812,0
813,3
814,2
815,6
816,8
817,3
818,10
819,9
820,8
821,0
822,2
823,14
824,11
825,5
826,13
827,2
828,0
829,7
830,8
831,2
832,14
833,10
834,2
835,10
836,14
837,5
838,3
839,0
840,7
841,4
842,6
843,13
844,0
845,12
846,9
847,9
848,0
849,12
850,2
851,9
852,7
853,8
854,7
855,0
856,3
857,12
858,10
859,14
860,11
861,1
862,5
863,11
864,8
865,1
866,0
867,13
868,11
869,12
870,12
871,7
872,11
873,13
874,7
875,4
876,3
877,7
878,8
879,4
880,9
881,13
882,14
883,13
884,13
885,13
886,14
887,1
888,12
889,0
890,11
891,3
892,4
893,13
894,8
895,8
896,12
897,14
898,1
899,5
900,4
901,8
902,12
903,13
904,3
905,3
906,6
907,6
908,13
909,9
910,10
911,3
912,11
913,7
914,5
915,11
916,2
917,8
918,9
919,3
920,9
921,13
922,7
923,2
924,7
925,8
926,0
927,4
928,0
929,10
930,1
931,14
932,1
933,2
934,0
935,10
936,0
937,9
938,9
939,9
940,1
941,8
942,9
943,6
944,13
945,9
946,11
947,3
948,13
949,7
950,11
951,5
952,10
953,4
954,2
955,7
956,7
957,10
958,1
959,10
960,4
961,5
962,6
963,12
964,5
965,4
966,4
967,3
968,9
969,14
970,1
971,7
972,7
973,10
974,4
975,4
976,5
977,3
978,6
979,8
980,8
981,12
982,2
983,7
984,14
985,10
986,12
987,1
988,13
989,10
990,12
991,1
992,3
993,13
994,2
995,7
996,7
997,3
998,9
999,4
1000,6
1001,2
1002,10
1003,2
1004,3
1005,6
1006,11
1007,7
1008,5
1009,13
1010,9
1011,4
1012,6
1013,6
1014,4
1015,9
1016,0
1017,12
1018,12
1019,14
1020,7
1021,4
1022,6
1023,8
1024,1
1025,0
1026,12
1027,13
1028,2
1029,1
1030,0
1031,3
1032,7
1033,10
1034,0
1035,13
1036,3
1037,12
1038,6
1039,10
1040,1
1041,12
1042,0
1043,2
1044,3
1045,13
1046,6
1047,9
1048,1
1049,9
1050,2
1051,13
1052,12
1053,14
1054,6
1055,11
1056,11
1057,9
1058,2
1059,8
1060,8
1061,12
1062,8
1063,2
1064,14
1065,14
1066,6
1067,1
1068,13
1069,6
1070,9
1071,7
1072,10
1073,8
1074,8
1075,7
1076,3
1077,14
1078,0
1079,9
1080,3
1081,8
1082,9
1083,0
1084,7
1085,0
1086,2
1087,14
1088,6
1089,8
1090,10
1091,13
1092,0
1093,10
1094,9
1095,2
1096,10
1097,3
1098,14
1099,6
1100,12
1101,3
1102,0
1103,7
1104,14
1105,12
1106,12
1107,10
1108,1
1109,10
1110,10
1111,2
1112,11
1113,0
1114,8
1115,1
1116,0
1117,12
1118,5
1119,8
1120,7
1121,12
1122,9
1123,0
1124,12
1125,4
1126,2
1127,7
1128,3
1129,7
1130,1
1131,7
1132,1
1133,13
1134,2
1135,4
1136,8
1137,14
1138,0
1139,3
1140,14
1141,7
1142,5
1143,2
1144,8
1145,14
1146,13
1147,4
1148,13
1149,11
1150,2
1151,12
1152,13
1153,9
1154,9
1155,10
1156,10
1157,4
1158,6
1159,6
1160,9
1161,0
1162,4
1163,8
1164,13
1165,3
1166,2
1167,4
1168,8
1169,12
1170,5
1171,9
1172,1
1173,5
1174,6
1175,0
1176,1
1177,9
1178,6
1179,0
1180,8
1181,10
1182,2
1183,9
1184,9
1185,1
1186,13
1187,8
1188,10
1189,8
1190,3
1191,3
1192,8
1193,1
1194,11
1195,12
1196,14
1197,0
1198,3
1199,9
1200,6
1201,7
1202,13
1203,6
1204,13
1205,5
1206,6
1207,5
1208,6
1209,0
1210,11
1211,7
1212,12
1213,12
1214,8
1215,8
1216,8
1217,3
1218,0
1219,12
1220,14
1221,13
1222,14
1223,2
1224,2
1225,2
1226,8
1227,13
1228,1
1229,8
1230,11
1231,9
1232,0
1233,13
1234,0
1235,12
1236,11
1237,6
1238,4
1239,12
1240,7
1241,10
1242,14
1243,10
1244,5
1245,3
1246,13
1247,0
1248,14
1249,9
1250,14
1251,14
1252,3
1253,12
1254,11
1255,12
1256,1
1257,7
1258,14
1259,9
1260,10
1261,2
1262,5
1263,2
1264,4
1265,14
1266,14
1267,2
1268,1
1269,13
1270,6
1271,11
1272,11
1273,13
1274,10
1275,0
1276,7
1277,1
1278,6
1279,13
1280,6
1281,11
1282,13
1283,5
1284,10
1285,1
1286,7
1287,4
1288,8
1289,12
1290,7
1291,1
1292,11
1293,5
1294,6
1295,7
1296,0
1297,14
1298,2
1299,9
1300,12
1301,8
1302,9
1303,6
1304,5
1305,6
1306,0
1307,13
1308,7
1309,3
1310,0
1311,11
1312,6
1313,2
1314,1
1315,7
1316,3
1317,0
1318,7
1319,14
1320,10
1321,0
1322,11
1323,8
1324,2
1325,8
1326,9
1327,0
1328,11
1329,3
1330,6
1331,1
1332,9
1333,7
1334,1
1335,12
1336,6
1337,5
1338,0
1339,5
1340,12
1341,10
1342,11
1343,9
1344,11
1345,6
1346,4
1347,13
1348,7
1349,14
1350,6
1351,12
1352,5
1353,12
1354,13
1355,4
1356,1
1357,9
1358,13
1359,10
1360,10
1361,10
1362,8
1363,4
1364,10
1365,9
1366,10
1367,1
1368,5
1369,7
1370,8
1371,3
1372,8
1373,13
1374,0
1375,4
1376,13
1377,14
1378,14
1379,12
1380,14
1381,7
1382,2
1383,11
1384,13
1385,8
1386,13
1387,6
1388,9
1389,14
1390,13
1391,14
1392,13
1393,4
1394,3
1395,1
1396,2
1397,9
1398,9
1399,5
1400,8
1401,8
1402,8
1403,3
1404,1
1405,7
1406,12
1407,1
1408,14
1409,3
1410,5
1411,1
1412,2
1413,10
1414,6
1415,12
1416,12
1417,5
1418,4
1419,14
1420,0
1421,3
1422,0
1423,3
1424,5
1425,10
1426,7
1427,7
1428,0
1429,12
1430,8
1431,5
1432,5
1433,12
1434,10
1435,0
1436,10
1437,4
1438,4
1439,1
1440,5
1441,0
1442,9
1443,1
1444,7
1445,1
1446,4
1447,4
1448,13
1449,2
1450,14
1451,13
1452,4
1453,6
1454,3
1455,6
1456,4
1457,5
1458,13
1459,3
1460,8
1461,13
1462,8
1463,3
1464,14
1465,13
1466,11
1467,13
1468,12
1469,13
1470,7
1471,8
1472,13
1473,8
1474,1
1475,8
1476,7
1477,6
1478,3
1479,4
1480,10
1481,5
1482,11
1483,12
1484,1
1485,12
1486,12
1487,13
1488,4
1489,0
1490,5
1491,1
1492,14
1493,3
1494,12
1495,13
1496,12
1497,0
1498,8
1499,12
1500,13
1501,13
1502,3
1503,6
1504,12
1505,0
1506,10
1507,1
1508,8
1509,2
1510,13
1511,12
1512,5
1513,3
1514,9
1515,7
1516,2
1517,7
1518,10
1519,0
1520,6
1521,9
1522,9
1523,8
1524,11
1525,2
1526,8
1527,2
1528,5
1529,13
1530,2
1531,14
1532,9
1533,6
1534,0
1535,7
1536,13
1537,10
1538,5
1539,8
1540,10
1541,10
1542,10
1543,9
1544,4
1545,12
1546,8
1547,1
1548,13
1549,9
1550,0
1551,7
1552,5
1553,10
1554,0
1555,12
1556,14
1557,5
1558,11
1559,10
1560,6
1561,7
1562,13
1563,7
1564,10
1565,7
1566,10
1567,8
1568,13
1569,9
1570,8
1571,7
1572,6
1573,11
1574,7
1575,9
1576,5
1577,11
1578,9
1579,13
1580,14
1581,12
1582,3
1583,5
1584,5
1585,7
1586,2
1587,9
1588,14
1589,3
1590,13
1591,5
1592,8
1593,9
1594,11
1595,8
1596,0
1597,6
1598,3
1599,3
1600,10
1601,13
1602,8
1603,8
1604,7
1605,14
1606,7
1607,7
1608,4
1609,13
1610,11
1611,6
1612,4
1613,3
1614,8
1615,12
1616,2
1617,10
1618,6
1619,11
1620,6
1621,10
1622,11
1623,14
1624,6
1625,12
1626,3
1627,3
1628,8
1629,6
1630,3
1631,7
1632,8
1633,4
1634,5
1635,5
1636,11
1637,8
1638,1
1639,7
1640,0
1641,14
1642,4
1643,5
1644,0
1645,1
1646,10
1647,3
1648,10
1649,10
1650,1
1651,7
1652,0
1653,4
1654,2
1655,14
1656,12
1657,8
1658,14
1659,9
1660,12
1661,14
1662,2
1663,13
1664,5
1665,3
1666,8
1667,0
1668,5
1669,10
1670,8
1671,10
1672,4
1673,12
1674,6
1675,14
1676,3
1677,1
1678,14
1679,1
1680,3
1681,2
1682,5
1683,14
1684,4
1685,1
1686,1
1687,3
1688,7
1689,4
1690,4
1691,14
1692,9
1693,6
1694,3
1695,3
1696,5
1697,0
1698,9
1699,10
1700,2
1701,13
1702,10
1703,2
1704,12
1705,8
1706,13
1707,7
1708,4
1709,8
1710,13
1711,1
1712,7
1713,8
1714,8
1715,8
1716,7
1717,12
1718,12
1719,13
1720,5
1721,4
1722,7
1723,7
1724,9
1725,4
1726,4
1727,1
1728,2
1729,0
1730,10
1731,4
1732,0
1733,6
1734,5
1735,5
1736,6
1737,0
1738,14
1739,0
1740,13
1741,5
1742,12
1743,2
1744,4
1745,9
1746,2
1747,3
1748,10
1749,13
1750,6
1751,7
1752,0
1753,0
1754,9
1755,11
1756,5
1757,4
1758,10
1759,11
1760,13
1761,8
1762,7
1763,14
1764,10
1765,1
1766,11
1767,9
1768,0
1769,13
1770,1
1771,10
1772,10
1773,13
1774,12
1775,7
1776,1
1777,8
1778,7
1779,12
1780,5
1781,7
1782,0
1783,8
1784,9
1785,4
1786,5
1787,0
1788,0
1789,5
1790,4
1791,8
1792,5
1793,13
1794,6
1795,6
1796,14
1797,10
1798,6
1799,8
1800,10
1801,12
1802,2
1803,4
1804,11
1805,13
1806,5
1807,5
1808,9
1809,1
1810,8
1811,5
1812,6
1813,0
1814,5
1815,9
1816,6
1817,9
1818,14
1819,4
1820,1
1821,14
1822,12
1823,0
1824,14
1825,0
1826,0
1827,2
1828,5
1829,3
1830,12
1831,4
1832,8
1833,5
1834,11
1835,0
1836,6
1837,10
1838,4
1839,2
1840,6
1841,3
1842,4
1843,4
1844,0
1845,10
1846,7
1847,6
1848,10
1849,14
1850,6
1851,13
1852,3
1853,5
1854,5
1855,7
1856,9
1857,6
1858,2
1859,13
1860,4
1861,11
1862,10
1863,10
1864,0
1865,2
1866,12
1867,4
1868,8
1869,13
1870,2
1871,1
1872,8
1873,12
1874,11
1875,7
1876,0
1877,6
1878,10
1879,11
1880,1
1881,8
1882,5
1883,10
1884,7
1885,3
1886,4
1887,12
1888,13
1889,0
1890,11
1891,6
1892,10
1893,4
1894,3
1895,14
1896,12
1897,6
1898,4
1899,0
1900,7
1901,2
1902,10
1903,10
1904,5
1905,0
1906,12
1907,10
1908,7
1909,4
1910,4
1911,6
1912,1
1913,7
1914,8
1915,10
1916,9
1917,2
1918,14
1919,12
1920,6
1921,8
1922,7
1923,11
1924,11
1925,5
1926,13
1927,10
1928,7
1929,3
1930,12
1931,3
1932,14
1933,13
1934,10
1935,2
1936,9
1937,5
1938,1
1939,6
1940,10
1941,6
1942,6
1943,14
1944,11
1945,6
1946,4
1947,2
1948,12
1949,14
1950,10
1951,2
1952,8
1953,5
1954,2
1955,10
1956,8
1957,9
1958,2
1959,4
1960,10
1961,5
1962,1
1963,11
1964,7
1965,11
1966,2
1967,6
1968,2
1969,6
1970,6
1971,14
1972,10
1973,12
1974,1
1975,8
1976,11
1977,8
1978,0
1979,4
1980,5
1981,8
1982,1
1983,7
1984,12
1985,0
1986,11
1987,3
1988,7
1989,8
1990,13
1991,2
1992,10
1993,5
1994,7
1995,2
1996,10
1997,6
1998,0
