task,worker,answer
0,23,5
0,91,8
0,102,8
0,144,8
0,109,5
1,87,1
1,66,3
1,7,2
1,63,6
1,46,9
2,92,5
2,14,6
2,0,6
2,130,6
2,134,6
3,148,1
3,91,8
3,107,0
3,11,3
3,64,0
4,97,2
4,110,7
4,46,7
4,67,7
4,89,7
5,3,6
5,45,9
5,94,9
5,8,9
5,22,9
6,48,2
6,105,2
6,58,2
6,16,6
6,10,2
7,74,7
7,91,7
7,31,2
7,34,7
7,108,7
8,8,7
8,132,6
8,28,2
8,99,2
8,1,2
9,42,7
9,47,1
9,118,6
9,11,9
9,51,6
10,145,1
10,112,1
10,42,2
10,0,5
10,64,1
11,47,6
11,53,7
11,101,7
11,118,1
11,133,7
12,10,0
12,123,4
12,72,7
12,29,8
12,131,1
13,112,6
13,124,8
13,22,2
13,127,2
13,125,2
14,88,3
14,116,2
14,40,7
14,13,2
14,102,7
15,116,8
15,82,1
15,51,3
15,25,6
15,98,6
16,147,8
16,117,5
16,1,8
16,93,8
17,136,9
17,19,2
17,68,2
17,77,5
17,116,2
18,81,5
18,18,2
18,120,5
18,117,6
18,121,5
19,45,6
19,110,8
19,87,6
19,19,6
19,137,8
20,5,7
20,17,7
20,57,4
20,33,5
20,11,2
21,105,6
21,100,7
21,52,6
21,74,9
21,126,6
22,78,2
22,48,2
22,126,3
22,113,2
22,30,3
23,102,8
23,119,3
23,97,8
23,15,8
23,122,3
24,32,8
24,121,6
24,114,5
24,44,0
24,82,7
25,0,4
25,41,4
25,9,0
25,12,4
25,44,1
26,121,3
26,88,6
26,103,4
26,36,3
26,114,6
27,114,7
27,112,0
27,1,6
27,110,0
27,146,0
28,115,5
28,113,7
28,137,1
28,110,7
29,7,6
29,79,7
29,30,3
29,112,3
29,103,7
30,16,8
30,123,0
30,54,6
30,131,3
30,102,4
31,20,7
31,91,2
31,12,7
31,127,4
31,117,2
32,129,2
32,40,1
32,136,7
32,94,6
32,104,2
33,109,2
33,41,8
33,85,0
33,5,4
34,29,6
34,53,6
34,32,6
34,4,6
34,37,6
35,122,3
35,127,3
35,60,3
35,108,3
35,132,7
36,138,3
36,17,2
36,34,4
36,116,3
37,83,6
37,39,6
37,21,6
37,142,6
37,33,7
38,42,5
38,142,5
38,55,5
38,97,1
38,87,5
39,37,1
39,10,5
39,28,3
39,85,4
39,78,1
40,61,8
40,32,2
40,36,4
40,101,8
40,117,8
41,113,1
41,144,1
41,92,1
41,123,3
41,100,1
42,75,1
42,139,0
42,32,7
42,149,9
42,137,9
43,40,8
43,70,7
43,81,7
43,83,7
43,29,6
44,131,0
44,124,8
44,17,5
44,103,9
45,72,6
45,27,6
45,83,2
45,109,3
45,38,6
46,73,9
46,64,8
46,114,8
46,22,7
46,61,5
47,79,0
47,85,2
47,80,8
47,110,6
47,149,1
48,139,5
48,55,3
48,64,5
48,78,5
48,102,5
49,97,7
49,113,5
49,34,5
49,82,3
49,42,5
50,67,3
50,139,7
50,37,3
50,75,5
50,20,0
51,60,1
51,6,3
51,143,8
51,99,8
51,136,5
52,121,3
52,24,3
52,135,0
52,8,5
53,93,7
53,13,7
53,29,7
53,16,7
53,97,0
54,129,4
54,51,8
54,147,3
54,18,3
54,39,8
55,38,2
55,117,1
55,78,8
55,83,7
55,69,7
56,80,3
56,0,8
56,16,8
56,85,1
56,126,8
57,52,1
57,11,0
57,1,2
57,62,1
57,77,2
58,131,4
58,12,4
58,17,4
58,53,1
58,4,3
59,58,6
59,54,7
59,7,7
59,128,7
59,5,3
60,146,6
60,130,7
60,125,7
60,123,7
60,97,2
61,111,8
61,137,1
61,88,9
61,52,4
61,60,9
62,108,2
62,136,3
62,67,0
62,93,3
62,56,2
63,51,8
63,32,8
63,114,8
63,7,2
63,96,9
64,13,7
64,121,7
64,55,7
64,148,7
64,81,7
65,35,9
65,59,8
65,75,4
65,31,9
65,4,9
66,77,5
66,140,5
66,5,5
66,92,5
66,114,3
67,24,9
67,29,7
67,86,8
67,45,0
67,62,7
68,1,9
68,11,9
68,139,9
68,23,7
68,0,6
69,28,8
69,36,0
69,84,9
69,67,2
69,88,9
70,9,6
70,94,0
70,34,6
70,18,2
70,104,6
71,120,3
71,89,2
71,114,7
71,11,2
71,124,1
72,15,2
72,52,8
72,38,0
72,116,3
72,115,6
73,121,5
73,114,2
73,2,0
73,72,2
73,134,6
74,53,9
74,124,0
74,4,0
74,16,0
74,87,4
75,13,2
75,27,2
75,141,2
75,108,8
75,95,3
76,11,3
76,101,9
76,65,5
76,25,2
76,140,1
77,131,5
77,106,6
77,136,9
77,9,5
77,45,6
78,58,9
78,28,2
78,95,2
78,73,4
79,143,8
79,135,2
79,89,8
79,39,9
79,113,8
80,133,2
80,112,6
80,7,2
80,41,9
80,1,2
81,73,9
81,148,9
81,110,8
81,42,9
81,123,9
82,79,6
82,126,8
82,121,6
82,49,6
82,7,7
83,78,8
83,113,8
83,54,8
83,14,8
83,25,8
84,140,1
84,143,1
84,74,1
84,146,9
84,135,1
85,100,7
85,108,3
85,60,3
85,95,8
85,74,8
86,52,7
86,127,4
86,143,3
86,146,7
86,20,7
87,17,8
87,138,6
87,56,6
87,89,6
87,44,1
88,90,4
88,111,4
88,87,5
88,33,4
88,83,0
89,86,7
89,128,7
89,79,7
89,76,7
89,143,6
90,68,9
90,136,9
90,90,9
90,19,4
90,56,4
91,92,4
91,31,4
91,130,4
91,22,9
91,85,6
92,76,6
92,68,4
92,46,4
92,93,6
92,74,4
93,80,6
93,57,6
93,14,2
93,109,7
93,96,4
94,138,2
94,79,5
94,45,1
94,5,6
94,92,3
95,89,1
95,93,1
95,109,1
95,128,1
95,95,1
96,73,7
96,19,5
96,51,5
96,121,5
96,146,5
97,98,5
97,140,2
97,36,4
97,20,0
97,44,2
98,107,1
98,29,2
98,124,9
98,117,8
98,114,6
99,130,8
99,73,8
99,147,8
99,47,7
99,49,2
100,115,0
100,119,1
100,106,0
100,64,0
100,118,9
101,114,1
101,112,4
101,99,4
101,80,4
101,89,4
102,75,7
102,29,5
102,79,6
102,98,6
102,126,4
103,111,5
103,128,5
103,23,7
103,47,8
103,5,3
104,136,4
104,129,4
104,93,4
104,64,4
104,76,1
105,58,2
105,39,2
105,20,2
105,95,5
106,113,3
106,103,8
106,72,3
106,23,1
106,67,6
107,33,4
107,48,3
107,87,7
107,54,5
107,31,2
108,33,6
108,40,7
108,85,1
108,79,6
108,115,6
109,48,3
109,111,3
109,13,2
109,128,0
109,40,0
110,132,3
110,86,2
110,101,4
110,118,3
110,57,4
111,57,4
