task_id,task_community
0,6
1,3
2,3
3,6
4,6
5,1
6,6
7,3
8,2
9,5
10,5
11,2
12,1
13,5
14,5
15,1
16,2
17,6
18,0
19,3
20,6
21,2
22,1
23,1
24,5
25,6
26,2
27,6
28,2
29,3
30,5
31,0
32,4
33,2
34,5
35,4
36,3
37,2
38,0
39,6
40,6
41,3
42,4
43,5
44,1
45,2
46,2
47,0
48,6
49,5
50,2
51,2
52,4
53,2
54,4
55,1
56,4
57,6
58,2
59,1
60,0
61,5
62,3
63,6
64,0
65,2
66,4
67,2
68,1
69,1
70,4
71,0
72,3
73,6
74,2
75,0
76,0
77,2
78,0
79,6
80,2
81,0
82,4
83,0
84,1
85,4
86,3
87,3
88,0
89,4
90,4
91,2
92,4
93,5
94,6
95,5
96,4
97,4
98,6
99,4
100,3
101,2
102,6
103,2
104,1
105,5
106,5
107,2
108,2
109,0
110,4
111,3
112,2
113,4
114,2
115,6
116,3
117,6
118,2
119,4
120,1
121,4
122,6
123,1
124,5
125,6
126,5
127,0
128,4
129,0
130,0
131,6
132,6
133,6
134,2
135,4
136,2
137,3
138,2
139,0
140,4
141,1
142,4
143,2
144,1
145,1
146,3
147,0
148,3
149,4
150,1
151,6
152,1
153,3
154,3
155,0
156,5
157,2
158,6
159,3
160,0
161,1
162,2
163,5
164,0
165,6
166,1
167,1
168,5
169,3
170,2
171,0
172,5
173,0
174,3
175,2
176,3
177,5
178,1
179,6
180,2
181,0
182,0
183,2
184,0
185,4
186,5
187,4
188,1
189,6
190,0
191,6
192,1
193,3
194,1
195,4
196,3
197,5
198,6
199,5
200,5
201,4
202,2
203,6
204,3
205,1
206,6
207,6
208,5
209,6
210,2
211,0
212,5
213,6
214,6
215,3
216,4
217,5
218,2
219,1
220,6
221,6
222,0
223,0
224,3
225,5
226,5
227,6
228,0
229,1
230,6
231,4
232,6
233,6
234,4
235,4
236,6
237,4
238,4
239,6
240,5
241,2
242,5
243,4
244,2
245,6
246,2
247,0
248,0
249,1
250,4
251,1
252,6
253,4
254,4
255,5
