worker_id,worker_community
0,7
1,0
2,6
3,0
4,1
5,1
6,5
7,6
8,3
9,7
10,7
11,2
12,4
13,7
14,2
15,4
16,4
17,7
18,2
19,1
20,7
21,5
22,1
23,3
24,7
25,6
26,6
27,5
28,5
29,7
30,7
31,0
32,3
33,5
34,6
35,0
36,6
37,6
38,0
39,7
40,2
41,3
42,3
43,5
44,2
45,7
46,3
47,7
48,7
49,5
50,1
51,6
52,7
53,0
54,4
55,4
56,3
57,7
58,0
59,1
60,1
61,1
62,3
63,3
64,5
65,7
66,3
67,0
68,4
69,2
70,6
71,2
72,0
73,7
74,4
75,0
76,2
77,1
78,4
79,3
80,7
81,1
82,3
83,0
84,1
85,7
86,3
87,7
88,1
89,7
90,6
91,4
92,2
93,5
94,0
95,3
96,0
97,3
98,6
99,1
100,0
101,2
102,5
103,5
104,5
105,1
106,4
107,6
108,4
109,7
110,3
111,2
112,3
113,4
114,3
115,7
116,1
117,0
118,4
119,1
120,6
121,1
122,1
123,0
124,2
125,0
126,0
127,1
128,1
129,3
130,0
131,5
132,4
133,1
134,5
135,5
136,2
137,5
138,2
139,5
140,1
141,0
142,0
143,2
144,1
145,7
146,5
147,7
148,5
149,5
150,7
151,6
152,3
153,5
154,3
155,5
156,4
157,2
158,6
159,6
160,0
161,5
162,7
163,5
164,1
165,7
166,4
167,3
168,2
169,5
170,4
171,6
172,2
173,3
174,2
175,4
176,6
177,0
178,4
179,2
180,1
181,0
182,4
183,2
184,3
185,6
186,4
187,3
188,4
189,3
190,4
191,3
192,0
193,6
194,4
195,7
196,5
197,3
198,2
199,3
200,6
201,5
202,2
203,6
204,1
205,5
206,7
207,1
208,4
209,6
210,1
211,7
212,6
213,5
214,7
215,7
216,5
217,4
218,4
219,5
220,5
221,4
222,1
223,7
224,4
225,7
226,1
227,4
228,0
229,7
230,7
231,6
232,5
233,2
234,5
235,4
236,3
237,4
238,0
239,4
240,3
241,2
242,5
243,1
244,2
245,3
246,0
247,7
248,2
249,6
250,3
251,1
252,5
253,4
254,6
255,3
256,1
257,4
258,2
259,6
260,1
261,6
262,0
263,0
264,3
265,1
266,2
267,2
268,0
269,2
270,2
271,3
272,3
273,5
274,3
275,1
276,5
277,4
278,7
279,3
280,0
281,0
282,3
283,4
284,5
285,7
286,2
287,2
288,7
289,2
290,5
291,1
292,7
293,4
294,2
295,1
296,7
297,7
298,6
299,6
300,6
301,6
302,2
303,1
304,1
305,7
306,5
307,3
308,4
309,6
310,6
311,7
312,6
313,0
314,5
315,1
316,7
317,5
318,6
319,2
320,7
321,2
322,3
323,7
324,5
325,6
326,0
327,1
328,5
329,7
330,3
331,2
332,4
333,2
334,3
335,4
336,1
337,6
338,2
339,6
340,5
341,0
342,4
343,3
344,4
345,0
346,5
347,4
348,4
349,5
350,0
351,6
352,0
353,2
354,4
355,3
356,1
357,3
358,0
359,7
360,6
361,2
362,4
363,5
364,2
365,3
366,5
367,4
368,1
369,0
370,2
371,6
372,4
373,5
374,3
375,3
376,7
377,2
378,6
379,1
380,0
381,7
382,4
383,0
384,2
385,7
386,2
387,1
388,3
389,6
390,1
391,5
392,5
393,4
394,2
395,5
396,2
397,2
398,3
399,2
400,1
401,1
402,3
403,6
404,5
405,7
406,2
407,4
408,7
409,1
410,6
411,6
412,4
413,6
414,0
415,7
416,0
417,7
418,0
419,7
420,0
421,6
422,1
423,4
424,2
425,7
426,1
427,6
428,4
429,6
430,6
431,7
432,7
433,7
434,0
435,7
436,0
437,4
438,5
439,5
440,0
441,7
442,1
443,4
444,5
445,0
446,6
447,1
448,2
449,6
450,6
451,0
452,7
453,3
454,4
455,4
456,0
457,5
458,6
459,7
460,1
461,0
462,6
463,2
464,6
465,6
466,1
467,3
468,5
469,4
470,5
471,1
472,3
473,6
474,0
475,3
476,0
477,5
478,3
479,6
480,7
481,2
482,2
483,0
484,6
485,5
486,7
487,0
488,4
489,2
490,6
491,3
492,1
493,4
494,6
495,0
496,1
497,0
498,4
499,1
