worker_id,worker_community
0,1
1,7
2,6
3,7
4,7
5,3
6,2
7,7
8,7
9,1
10,1
11,2
12,7
13,1
14,6
15,2
16,1
17,0
18,2
19,7
20,5
21,7
22,1
23,7
24,7
25,4
26,5
27,3
28,0
29,0
30,6
31,7
32,5
33,5
34,2
35,2
36,6
37,0
38,6
39,5
40,7
41,6
42,4
43,5
44,6
45,7
46,6
47,3
48,6
49,0
50,7
51,5
52,7
53,5
54,7
55,6
56,0
57,5
58,5
59,1
60,5
61,7
62,4
63,3
64,3
65,6
66,6
67,2
68,6
69,5
70,3
71,3
72,6
73,7
74,7
75,0
76,0
77,7
78,4
79,0
80,0
81,5
82,4
83,2
84,0
85,5
86,5
87,0
88,6
89,2
90,4
91,7
92,2
93,6
94,1
95,6
96,7
97,4
98,5
99,7
100,4
101,5
102,1
103,0
104,7
105,4
106,5
107,6
108,5
109,1
110,3
111,6
112,6
113,3
114,2
115,2
116,4
117,1
118,3
119,7
120,2
121,0
122,0
123,1
124,3
125,6
126,4
127,4
128,2
129,1
130,5
131,7
132,3
133,1
134,4
135,4
136,7
137,7
138,4
139,1
140,5
141,6
142,0
143,7
144,3
145,4
146,5
147,6
148,1
149,3
150,2
151,2
152,7
153,1
154,0
155,7
156,0
157,2
158,5
159,0
160,2
161,1
162,1
163,2
164,0
165,6
166,0
167,1
168,0
169,0
170,2
171,2
172,2
173,6
174,1
175,7
176,3
177,1
178,5
179,7
180,1
181,6
182,5
183,6
184,3
185,6
186,3
187,2
188,2
189,4
190,0
191,1
192,6
193,6
194,5
195,6
196,6
197,5
198,1
199,7
200,6
201,0
202,6
203,7
204,2
205,0
206,2
207,4
208,6
209,0
210,0
211,6
212,6
213,4
214,1
215,6
216,1
217,7
218,6
219,6
220,1
221,7
222,0
223,1
224,2
225,7
226,2
227,2
228,5
229,1
230,4
231,4
232,5
233,7
234,2
235,5
236,1
237,4
238,1
239,1
240,5
241,0
242,4
243,6
244,6
245,7
246,0
247,3
248,5
249,3
250,4
251,2
252,6
253,5
254,6
255,7
256,7
257,2
258,2
259,0
260,1
261,6
262,4
263,2
264,7
265,3
266,6
267,2
268,0
269,7
270,2
271,6
272,1
273,2
274,3
275,3
276,4
277,7
278,0
279,7
280,2
281,2
282,5
283,2
284,7
285,4
286,4
287,6
288,3
289,3
290,1
291,3
292,3
293,0
294,7
295,4
296,4
297,0
298,5
299,4
300,5
301,6
302,5
303,1
304,6
305,7
306,4
307,1
308,0
309,3
310,2
311,0
312,3
313,6
314,0
315,4
316,7
317,5
318,4
319,6
320,0
321,5
322,0
323,1
324,6
325,7
326,4
327,1
328,1
329,2
330,7
331,3
332,4
333,7
334,5
335,3
336,4
337,4
338,5
339,0
340,5
341,4
342,6
343,0
344,6
345,5
346,3
347,2
348,0
349,1
350,2
351,5
352,5
353,1
354,2
355,4
356,4
357,1
358,2
359,5
360,1
361,4
362,7
363,0
364,5
365,7
366,3
367,4
368,6
369,6
370,5
371,4
372,4
373,5
374,0
375,3
376,2
377,4
378,0
379,5
380,4
381,1
382,3
383,1
384,1
385,2
386,1
387,2
388,4
389,4
390,7
391,5
392,7
393,5
394,5
395,1
396,3
397,7
398,3
399,0
400,7
401,4
402,5
403,3
404,3
405,4
406,7
407,0
408,0
409,5
410,4
411,0
412,2
413,2
414,2
415,0
416,2
417,2
418,0
419,1
420,7
421,3
422,4
423,1
424,5
425,5
426,5
427,6
428,0
429,6
430,1
431,3
432,6
433,3
434,6
435,7
436,6
437,7
438,6
439,1
440,6
441,1
442,0
443,4
444,0
445,1
446,3
447,6
448,2
449,3
450,2
451,4
452,1
453,5
454,3
455,3
456,7
457,0
458,2
459,5
460,6
461,0
462,3
463,4
464,5
465,4
466,0
467,0
468,4
469,0
470,0
471,1
472,4
473,5
474,4
475,6
476,2
477,5
478,0
479,0
480,3
481,0
482,2
483,0
484,6
485,0
486,7
487,5
488,5
489,2
490,2
491,7
492,6
493,6
494,7
495,5
496,2
497,5
498,7
499,6
