worker_id,worker_community
0,5
1,6
2,0
3,2
4,1
5,6
6,3
7,2
8,5
9,3
10,0
11,5
12,5
13,1
14,6
15,2
16,3
17,7
18,0
19,4
20,6
21,0
22,7
23,1
24,3
25,6
26,0
27,4
28,3
29,1
30,3
31,3
32,6
33,4
34,7
35,5
36,4
37,0
38,3
39,0
40,7
41,4
42,5
43,6
44,6
45,6
46,1
47,5
48,3
49,6
50,7
51,5
52,6
53,4
54,7
55,0
56,0
57,6
58,4
59,3
60,6
61,7
62,1
63,0
64,0
65,1
66,6
67,7
68,4
69,7
70,3
71,3
72,1
73,4
74,3
75,6
76,2
77,2
78,6
79,0
80,7
81,5
82,3
83,6
84,7
85,3
86,2
87,2
88,1
89,0
90,6
91,0
92,1
93,7
94,2
95,4
96,0
97,5
98,1
99,4
100,5
101,1
102,2
103,4
104,0
105,1
106,7
107,1
108,4
109,5
110,4
111,3
112,0
113,0
114,3
115,5
116,2
117,5
118,4
119,6
120,5
121,5
122,6
123,3
124,2
125,1
126,2
127,0
128,3
129,3
130,0
131,6
132,3
133,4
134,6
135,2
136,6
137,6
138,4
139,6
140,2
141,2
142,5
143,4
144,1
145,3
146,5
147,4
148,3
149,4
150,1
151,4
152,4
153,7
154,0
155,6
156,0
157,1
158,0
159,6
160,6
161,1
162,4
163,6
164,7
165,4
166,3
167,7
168,3
169,2
170,7
171,1
172,3
173,3
174,4
175,4
176,7
177,1
178,6
179,0
180,3
181,1
182,0
183,2
184,5
185,4
186,7
187,7
188,0
189,4
190,6
191,2
192,4
193,1
194,2
195,6
196,6
197,2
198,5
199,2
200,3
201,1
202,4
203,4
204,1
205,5
206,0
207,1
208,5
209,4
210,6
211,4
212,5
213,6
214,0
215,3
216,5
217,0
218,4
219,0
220,0
221,0
222,7
223,5
224,7
225,5
226,7
227,7
228,4
229,5
230,7
231,2
232,4
233,7
234,0
235,4
236,2
237,5
238,3
239,3
240,1
241,7
242,7
243,0
244,3
245,3
246,7
247,5
248,7
249,6
250,2
251,2
252,6
253,5
254,7
255,7
256,5
257,4
258,1
259,5
260,0
261,2
262,2
263,7
264,3
265,1
266,5
267,0
268,4
269,7
270,2
271,2
272,6
273,2
274,2
275,3
276,2
277,6
278,6
279,6
280,3
281,7
282,3
283,5
284,6
285,6
286,0
287,1
288,5
289,3
290,1
291,1
292,5
293,5
294,1
295,4
296,4
297,0
298,2
299,5
300,3
301,2
302,5
303,1
304,5
305,5
306,1
307,5
308,1
309,4
310,6
311,2
312,3
313,2
314,6
315,2
316,3
317,2
318,0
319,3
320,3
321,1
322,4
323,5
324,6
325,3
326,5
327,6
328,2
329,5
330,4
331,7
332,2
333,5
334,7
335,5
336,1
337,0
338,1
339,3
340,0
341,1
342,2
343,7
344,7
345,7
346,1
347,0
348,7
349,7
350,6
351,6
352,4
353,0
354,2
355,2
356,1
357,0
358,3
359,4
360,7
361,7
362,2
363,7
364,1
365,2
366,0
367,2
368,0
369,3
370,1
371,4
372,0
373,2
374,2
375,2
376,0
377,0
378,6
379,0
380,0
381,3
382,1
383,0
384,2
385,0
386,5
387,7
388,3
389,2
390,1
391,7
392,2
393,6
394,6
395,7
396,3
397,3
398,2
399,7
400,4
401,7
402,3
403,0
404,1
405,3
406,7
407,0
408,4
409,5
410,1
411,4
412,0
413,2
414,6
415,3
416,6
417,7
418,0
419,2
420,4
421,6
422,1
423,2
424,3
425,3
426,7
427,0
428,3
429,7
430,0
431,5
432,4
433,1
434,1
435,0
436,1
437,1
438,3
439,5
440,2
441,1
442,7
443,0
444,1
445,1
446,4
447,2
448,2
449,3
