task,worker,answer
0,77,1
0,55,0
0,17,2
0,28,0
0,59,0
0,68,0
0,87,0
0,86,2
0,39,7
0,79,3
1,29,9
1,52,8
1,2,4
1,84,4
1,6,8
1,82,4
1,26,4
1,31,1
1,34,3
1,76,3
2,21,5
2,10,4
2,90,6
2,80,3
2,92,9
2,35,5
2,55,8
2,31,7
2,84,5
2,53,8
3,83,2
3,36,7
3,47,7
3,32,8
3,4,8
3,78,7
3,15,9
3,95,7
3,65,2
3,60,7
4,11,4
4,84,0
4,53,4
4,5,6
4,1,2
4,82,4
4,8,4
4,69,9
4,83,4
4,33,0
5,75,6
5,42,0
5,83,9
5,40,6
5,68,7
5,85,6
5,77,2
5,16,5
5,12,6
6,43,1
6,52,5
6,63,1
6,61,3
6,34,1
6,75,8
6,49,5
6,1,6
6,36,2
6,33,4
7,74,6
7,72,9
7,78,1
7,95,6
7,49,9
7,63,7
7,59,0
7,89,9
7,70,5
7,57,9
8,97,8
8,43,5
8,64,5
8,66,5
8,32,3
8,11,5
8,15,3
8,71,1
8,46,3
9,3,9
9,67,3
9,56,7
9,22,1
9,33,7
9,43,9
9,31,3
9,21,4
9,73,9
10,54,0
10,55,5
10,47,5
10,40,4
10,87,5
10,92,6
10,22,5
10,82,6
11,14,7
11,89,9
11,43,6
11,2,1
11,15,7
11,72,1
11,10,1
11,64,5
11,48,1
11,51,4
12,43,6
12,88,5
12,83,3
12,24,5
12,11,5
12,1,1
12,21,7
12,38,5
12,48,5
13,72,9
13,63,5
13,26,9
13,35,9
13,92,6
13,61,2
13,19,5
13,54,9
13,32,4
14,24,5
14,39,8
14,44,9
14,66,2
14,23,7
14,17,0
14,41,7
14,31,7
14,96,7
14,7,0
15,1,1
15,45,1
15,35,6
15,92,9
15,31,3
15,20,2
15,46,3
15,88,6
15,77,1
16,49,5
16,0,8
16,28,0
16,56,3
16,48,3
16,95,4
16,43,8
16,69,0
16,65,0
17,68,4
17,11,1
17,74,7
17,22,1
17,90,6
17,45,8
17,46,1
17,17,1
17,21,2
18,42,3
18,22,6
18,13,5
18,51,4
18,52,7
18,66,3
18,94,7
18,0,6
18,46,6
18,82,7
19,90,0
19,91,2
19,84,2
19,75,0
19,63,2
19,49,8
19,35,2
19,42,2
19,23,2
19,4,2
20,2,5
20,67,2
20,68,6
20,13,1
20,98,9
20,49,6
20,82,6
20,33,2
20,57,6
20,28,5
21,2,1
21,26,3
21,24,2
21,90,4
21,52,0
21,91,4
21,60,2
21,84,2
21,22,4
21,3,8
22,58,6
22,64,6
22,15,7
22,50,8
22,0,4
22,85,6
22,92,3
22,81,3
22,21,6
22,20,6
23,57,3
23,11,3
23,4,9
23,46,9
23,66,3
23,68,9
23,38,9
23,82,5
23,49,3
23,99,6
24,81,5
24,93,5
24,3,5
24,12,0
24,94,5
24,68,3
24,77,5
24,74,7
24,71,7
25,66,5
25,83,7
25,35,4
25,36,4
25,86,4
25,41,1
25,70,0
25,62,4
25,96,0
25,91,4
26,57,6
26,58,2
26,86,6
26,43,6
26,69,6
26,85,6
26,31,2
26,30,4
26,12,6
26,10,6
27,8,6
27,37,5
27,47,4
27,18,8
27,80,6
27,62,7
27,44,2
27,14,6
27,4,6
27,10,6
28,47,5
28,72,5
28,84,2
28,75,5
28,78,4
28,99,6
28,7,5
28,44,7
28,98,5
28,49,5
29,95,9
29,89,0
29,24,7
29,56,6
29,55,2
29,14,0
29,7,7
29,73,6
29,28,0
29,44,0
30,84,4
30,71,8
30,21,7
30,79,7
30,45,2
30,64,4
30,17,9
30,76,7
30,61,7
31,16,5
31,38,5
31,97,2
31,20,5
31,91,7
31,19,5
31,17,9
31,99,3
32,59,3
32,41,4
32,21,4
32,76,5
32,23,1
32,20,6
32,1,4
32,24,7
32,70,1
33,89,5
33,46,5
33,42,8
33,18,4
33,9,0
33,16,8
33,73,5
33,48,8
33,10,9
33,68,8
34,84,0
34,54,0
34,77,9
34,74,6
34,32,3
34,22,7
34,20,6
34,60,0
34,72,0
34,68,0
35,54,0
35,18,0
35,75,0
35,83,0
35,8,4
35,37,0
35,88,0
35,47,0
35,2,0
35,80,0
36,6,4
36,65,4
36,76,4
36,34,4
36,64,4
36,92,4
36,43,6
36,58,8
36,11,8
36,31,9
37,27,3
37,78,4
37,23,8
37,80,4
37,22,4
37,90,4
37,89,4
37,34,4
37,31,8
37,28,9
38,88,5
38,72,5
38,65,5
38,94,5
38,38,5
38,26,5
38,73,5
38,23,7
38,47,5
38,63,7
39,24,1
39,79,3
39,47,3
39,32,2
39,33,0
39,40,3
39,8,3
39,49,1
39,35,3
39,59,3
40,88,5
40,53,2
40,58,1
40,9,3
40,0,6
40,24,8
40,14,1
40,23,1
40,25,3
40,45,1
41,41,8
41,5,4
41,86,8
41,90,8
41,61,8
41,17,8
41,4,8
41,60,8
41,28,8
42,1,1
42,51,1
42,31,2
42,33,9
42,38,1
42,78,1
42,28,9
42,64,1
42,88,8
42,73,6
43,46,8
43,0,5
43,50,8
43,62,8
43,19,9
43,21,9
43,31,1
43,92,4
43,14,5
43,98,8
44,76,5
44,94,5
44,99,7
44,25,6
44,3,5
44,29,5
44,27,5
44,70,4
44,88,5
45,67,5
45,45,1
45,83,7
45,98,5
45,37,7
45,22,7
45,3,5
45,66,4
45,80,3
46,71,9
46,73,1
46,69,3
46,36,6
46,15,8
46,86,6
46,89,6
46,75,0
46,52,9
46,87,1
47,62,6
47,57,6
47,13,0
47,30,7
47,99,5
47,21,1
47,0,9
47,3,4
47,88,6
48,9,9
48,36,7
48,6,2
48,83,7
48,81,7
48,21,7
48,33,8
48,92,4
48,64,7
48,85,7
49,2,1
49,46,1
49,89,1
49,87,8
49,5,7
49,75,1
49,71,2
49,49,4
49,1,2
49,79,1
50,92,2
50,40,1
50,89,0
50,78,0
50,99,7
50,68,5
50,5,8
50,65,0
50,94,7
51,26,8
51,39,5
51,57,5
51,43,5
51,51,9
51,48,3
51,10,5
51,17,5
51,14,7
51,50,2
52,93,5
52,65,5
52,84,4
52,34,7
52,35,5
52,48,4
52,26,3
52,1,2
52,87,3
52,53,0
53,80,2
53,11,9
53,44,9
53,10,9
53,83,6
53,24,4
53,1,2
53,68,9
53,58,1
53,72,9
54,57,6
54,75,5
54,84,6
54,2,8
54,63,6
54,83,2
54,66,6
54,91,3
54,1,3
54,97,6
55,48,4
55,99,2
55,75,0
55,68,0
55,71,0
55,2,0
55,65,0
55,15,4
55,86,2
56,82,8
56,97,4
56,47,9
56,80,9
56,60,9
56,90,4
56,40,9
56,28,3
56,68,9
56,51,9
57,0,0
57,26,7
57,47,9
57,14,4
57,31,7
57,5,4
57,84,5
57,71,5
57,51,0
57,16,4
58,53,0
58,21,6
