beta_1,beta_2,beta_3,init_quality,accuracy
0.16,0.16,0.68,0.5,0.81
0.16,0.16,0.68,0.55,0.81
0.2,0.04,0.76,0.5,0.81
0.2,0.08,0.72,0.5,0.81
0.2,0.08,0.72,0.55,0.81
0.2,0.08,0.72,0.6,0.81
0.2,0.08,0.72,0.65,0.81
0.32,0.28,0.4,0.5,0.81
0.4,0.24,0.36,0.5,0.81
0.4,0.24,0.36,0.55,0.81
0.4,0.24,0.36,0.6,0.81
0.4,0.24,0.36,0.65,0.81
0.4,0.24,0.36,0.7,0.81
0.4,0.24,0.36,0.75,0.81
0.4,0.24,0.36,0.8,0.81
0.4,0.24,0.36,0.85,0.81
0.4,0.24,0.36,0.9,0.81
0.4,0.24,0.36,0.95,0.81
0.48,0.16,0.36,0.9,0.81
0.48,0.16,0.36,0.95,0.81
0.52,0.12,0.36,0.5,0.81
0.52,0.12,0.36,0.55,0.81
0.52,0.12,0.36,0.6,0.81
0.52,0.12,0.36,0.65,0.81
0.52,0.12,0.36,0.7,0.81
0.52,0.12,0.36,0.75,0.81
0.52,0.12,0.36,0.8,0.81
0.52,0.12,0.36,0.85,0.81
0.56,0.08,0.36,0.5,0.81
0.56,0.08,0.36,0.55,0.81
0.6,0,0.4,0.7,0.81
0.6,0,0.4,0.75,0.81
0.6,0,0.4,0.8,0.81
0.6,0,0.4,0.85,0.81
0.6,0,0.4,0.9,0.81
0.6,0,0.4,0.95,0.81
0,0,1,0.5,0.808571429
0,0,1,0.55,0.808571429
0,0,1,0.6,0.808571429
0,0,1,0.65,0.808571429
0,0,1,0.7,0.808571429
0,0,1,0.75,0.808571429
0,0,1,0.8,0.808571429
0,0,1,0.85,0.808571429
0,0,1,0.9,0.808571429
0,0,1,0.95,0.808571429
0,0.16,0.84,0.5,0.808571429
0,0.16,0.84,0.55,0.808571429
0,0.16,0.84,0.6,0.808571429
0,0.16,0.84,0.65,0.808571429
0,0.16,0.84,0.7,0.808571429
0,0.16,0.84,0.75,0.808571429
0,0.16,0.84,0.8,0.808571429
0,0.16,0.84,0.85,0.808571429
0,0.16,0.84,0.9,0.808571429
0,0.16,0.84,0.95,0.808571429
0,0.2,0.8,0.5,0.808571429
0,0.2,0.8,0.55,0.808571429
0,0.2,0.8,0.6,0.808571429
0,0.2,0.8,0.65,0.808571429
0,0.2,0.8,0.7,0.808571429
0,0.2,0.8,0.75,0.808571429
0,0.2,0.8,0.8,0.808571429
0,0.2,0.8,0.85,0.808571429
0,0.2,0.8,0.9,0.808571429
0,0.2,0.8,0.95,0.808571429
0,0.24,0.76,0.5,0.808571429
0,0.24,0.76,0.55,0.808571429
0,0.24,0.76,0.6,0.808571429
0,0.24,0.76,0.65,0.808571429
0,0.24,0.76,0.7,0.808571429
0,0.24,0.76,0.75,0.808571429
0,0.24,0.76,0.8,0.808571429
0,0.24,0.76,0.85,0.808571429
0,0.24,0.76,0.9,0.808571429
0,0.24,0.76,0.95,0.808571429
0,0.32,0.68,0.5,0.808571429
0,0.32,0.68,0.55,0.808571429
0,0.32,0.68,0.6,0.808571429
0,0.32,0.68,0.65,0.808571429
0,0.32,0.68,0.7,0.808571429
0,0.32,0.68,0.75,0.808571429
0,0.32,0.68,0.8,0.808571429
0,0.32,0.68,0.85,0.808571429
0,0.32,0.68,0.9,0.808571429
0,0.32,0.68,0.95,0.808571429
0,0.6,0.4,0.5,0.808571429
0,0.6,0.4,0.55,0.808571429
0,0.6,0.4,0.6,0.808571429
0,0.6,0.4,0.65,0.808571429
0,0.6,0.4,0.7,0.808571429
0,0.6,0.4,0.75,0.808571429
0,0.6,0.4,0.8,0.808571429
0,0.6,0.4,0.85,0.808571429
0,0.6,0.4,0.9,0.808571429
0,0.6,0.4,0.95,0.808571429
0,0.64,0.36,0.5,0.808571429
0,0.64,0.36,0.55,0.808571429
0,0.64,0.36,0.6,0.808571429
0,0.64,0.36,0.65,0.808571429
0,0.64,0.36,0.7,0.808571429
0,0.64,0.36,0.75,0.808571429
0,0.64,0.36,0.8,0.808571429
0,0.64,0.36,0.85,0.808571429
0,0.64,0.36,0.9,0.808571429
0,0.64,0.36,0.95,0.808571429
0.04,0,0.96,0.5,0.808571429
0.04,0,0.96,0.55,0.808571429
0.04,0,0.96,0.6,0.808571429
0.04,0,0.96,0.65,0.808571429
0.04,0,0.96,0.7,0.808571429
0.04,0,0.96,0.75,0.808571429
0.04,0,0.96,0.8,0.808571429
0.04,0,0.96,0.85,0.808571429
0.04,0,0.96,0.9,0.808571429
0.04,0,0.96,0.95,0.808571429
0.04,0.12,0.84,0.5,0.808571429
0.04,0.12,0.84,0.55,0.808571429
0.04,0.12,0.84,0.6,0.808571429
0.04,0.12,0.84,0.65,0.808571429
0.04,0.12,0.84,0.7,0.808571429
0.04,0.12,0.84,0.75,0.808571429
0.04,0.12,0.84,0.8,0.808571429
0.04,0.12,0.84,0.85,0.808571429
0.04,0.12,0.84,0.9,0.808571429
0.04,0.12,0.84,0.95,0.808571429
0.04,0.16,0.8,0.5,0.808571429
0.04,0.16,0.8,0.55,0.808571429
0.04,0.16,0.8,0.6,0.808571429
0.04,0.16,0.8,0.65,0.808571429
0.04,0.16,0.8,0.7,0.808571429
0.04,0.16,0.8,0.75,0.808571429
0.04,0.16,0.8,0.8,0.808571429
0.04,0.16,0.8,0.85,0.808571429
0.04,0.16,0.8,0.9,0.808571429
0.04,0.16,0.8,0.95,0.808571429
0.04,0.2,0.76,0.5,0.808571429
0.04,0.2,0.76,0.55,0.808571429
0.04,0.2,0.76,0.6,0.808571429
0.04,0.2,0.76,0.65,0.808571429
0.04,0.2,0.76,0.7,0.808571429
0.04,0.2,0.76,0.75,0.808571429
0.04,0.2,0.76,0.8,0.808571429
0.04,0.2,0.76,0.85,0.808571429
0.04,0.2,0.76,0.9,0.808571429
0.04,0.2,0.76,0.95,0.808571429
0.04,0.28,0.68,0.5,0.808571429
0.04,0.56,0.4,0.55,0.808571429
0.04,0.56,0.4,0.6,0.808571429
0.04,0.56,0.4,0.65,0.808571429
0.04,0.56,0.4,0.7,0.808571429
0.04,0.56,0.4,0.75,0.808571429
0.04,0.56,0.4,0.8,0.808571429
0.04,0.56,0.4,0.85,0.808571429
0.04,0.56,0.4,0.9,0.808571429
0.04,0.56,0.4,0.95,0.808571429
0.04,0.6,0.36,0.85,0.808571429
0.04,0.6,0.36,0.9,0.808571429
0.04,0.6,0.36,0.95,0.808571429
0.08,0,0.92,0.5,0.808571429
0.08,0,0.92,0.55,0.808571429
0.08,0,0.92,0.6,0.808571429
0.08,0,0.92,0.65,0.808571429
0.08,0.08,0.84,0.5,0.808571429
0.08,0.08,0.84,0.55,0.808571429
0.08,0.08,0.84,0.6,0.808571429
0.08,0.08,0.84,0.65,0.808571429
0.08,0.08,0.84,0.7,0.808571429
0.08,0.08,0.84,0.75,0.808571429
0.08,0.08,0.84,0.8,0.808571429
0.08,0.08,0.84,0.85,0.808571429
0.08,0.08,0.84,0.9,0.808571429
0.08,0.08,0.84,0.95,0.808571429
0.08,0.12,0.8,0.5,0.808571429
0.08,0.12,0.8,0.55,0.808571429
0.08,0.12,0.8,0.6,0.808571429
0.08,0.12,0.8,0.65,0.808571429
0.08,0.12,0.8,0.7,0.808571429
0.08,0.12,0.8,0.75,0.808571429
0.08,0.12,0.8,0.8,0.808571429
0.08,0.12,0.8,0.85,0.808571429
0.08,0.12,0.8,0.9,0.808571429
0.08,0.12,0.8,0.95,0.808571429
0.08,0.16,0.76,0.5,0.808571429
0.08,0.16,0.76,0.55,0.808571429
0.08,0.16,0.76,0.6,0.808571429
0.08,0.16,0.76,0.65,0.808571429
0.08,0.16,0.76,0.7,0.808571429
0.08,0.16,0.76,0.75,0.808571429
0.08,0.16,0.76,0.8,0.808571429
0.08,0.16,0.76,0.85,0.808571429
0.08,0.16,0.76,0.9,0.808571429
0.08,0.16,0.76,0.95,0.808571429
0.08,0.52,0.4,0.65,0.808571429
0.08,0.52,0.4,0.7,0.808571429
0.08,0.52,0.4,0.75,0.808571429
0.08,0.52,0.4,0.8,0.808571429
0.08,0.52,0.4,0.85,0.808571429
0.08,0.52,0.4,0.9,0.808571429
0.08,0.52,0.4,0.95,0.808571429
0.08,0.56,0.36,0.95,0.808571429
0.12,0,0.88,0.5,0.808571429
0.12,0,0.88,0.55,0.808571429
0.12,0.04,0.84,0.5,0.808571429
0.12,0.04,0.84,0.55,0.808571429
0.12,0.04,0.84,0.6,0.808571429
0.12,0.04,0.84,0.65,0.808571429
0.12,0.04,0.84,0.7,0.808571429
0.12,0.04,0.84,0.75,0.808571429
0.12,0.08,0.8,0.5,0.808571429
0.12,0.08,0.8,0.55,0.808571429
0.12,0.08,0.8,0.6,0.808571429
0.12,0.08,0.8,0.65,0.808571429
0.12,0.08,0.8,0.7,0.808571429
0.12,0.08,0.8,0.75,0.808571429
0.12,0.08,0.8,0.8,0.808571429
0.12,0.12,0.76,0.5,0.808571429
0.12,0.12,0.76,0.55,0.808571429
0.12,0.12,0.76,0.6,0.808571429
0.12,0.12,0.76,0.65,0.808571429
0.12,0.12,0.76,0.7,0.808571429
0.12,0.48,0.4,0.65,0.808571429
0.12,0.48,0.4,0.7,0.808571429
0.12,0.48,0.4,0.75,0.808571429
0.12,0.48,0.4,0.8,0.808571429
0.12,0.48,0.4,0.85,0.808571429
0.12,0.48,0.4,0.9,0.808571429
0.12,0.48,0.4,0.95,0.808571429
0.16,0.04,0.8,0.5,0.808571429
0.16,0.04,0.8,0.55,0.808571429
0.16,0.44,0.4,0.65,0.808571429
0.16,0.44,0.4,0.7,0.808571429
0.16,0.44,0.4,0.75,0.808571429
0.16,0.44,0.4,0.8,0.808571429
0.16,0.44,0.4,0.85,0.808571429
0.16,0.44,0.4,0.9,0.808571429
0.16,0.44,0.4,0.95,0.808571429
0.2,0.4,0.4,0.5,0.808571429
0.2,0.4,0.4,0.55,0.808571429
0.2,0.4,0.4,0.6,0.808571429
0.2,0.4,0.4,0.65,0.808571429
0.2,0.4,0.4,0.7,0.808571429
0.2,0.4,0.4,0.75,0.808571429
0.2,0.4,0.4,0.8,0.808571429
0.2,0.4,0.4,0.85,0.808571429
0.2,0.4,0.4,0.9,0.808571429
0.2,0.4,0.4,0.95,0.808571429
0.24,0.36,0.4,0.5,0.808571429
0.24,0.36,0.4,0.55,0.808571429
0.24,0.36,0.4,0.6,0.808571429
0.24,0.36,0.4,0.65,0.808571429
0.24,0.36,0.4,0.7,0.808571429
0.24,0.36,0.4,0.75,0.808571429
0.24,0.36,0.4,0.8,0.808571429
0.28,0.32,0.4,0.5,0.808571429
0.28,0.32,0.4,0.55,0.808571429
0.28,0.32,0.4,0.6,0.808571429
0.28,0.32,0.4,0.65,0.808571429
0.36,0.28,0.36,0.5,0.808571429
0.36,0.28,0.36,0.55,0.808571429
0.36,0.28,0.36,0.6,0.808571429
0.36,0.28,0.36,0.65,0.808571429
0.36,0.28,0.36,0.7,0.808571429
0.36,0.28,0.36,0.75,0.808571429
0.36,0.28,0.36,0.8,0.808571429
0.36,0.28,0.36,0.85,0.808571429
0.52,0.12,0.36,0.9,0.808571429
0.52,0.12,0.36,0.95,0.808571429
0.56,0.08,0.36,0.6,0.808571429
0.56,0.08,0.36,0.65,0.808571429
0.56,0.08,0.36,0.7,0.808571429
0.56,0.08,0.36,0.75,0.808571429
0.56,0.08,0.36,0.8,0.808571429
0.56,0.08,0.36,0.85,0.808571429
0.56,0.08,0.36,0.9,0.808571429
0.56,0.08,0.36,0.95,0.808571429
0.6,0.04,0.36,0.5,0.808571429
0.6,0.04,0.36,0.55,0.808571429
0.6,0.04,0.36,0.6,0.808571429
0.6,0.04,0.36,0.65,0.808571429
0.6,0.04,0.36,0.7,0.808571429
0.6,0.04,0.36,0.75,0.808571429
0.6,0.04,0.36,0.8,0.808571429
0.04,0.56,0.4,0.5,0.807142857
0.04,0.6,0.36,0.5,0.807142857
0.04,0.6,0.36,0.55,0.807142857
0.04,0.6,0.36,0.6,0.807142857
0.04,0.6,0.36,0.65,0.807142857
0.04,0.6,0.36,0.7,0.807142857
0.04,0.6,0.36,0.75,0.807142857
0.04,0.6,0.36,0.8,0.807142857
0.08,0.52,0.4,0.5,0.807142857
0.08,0.52,0.4,0.55,0.807142857
0.08,0.52,0.4,0.6,0.807142857
0.08,0.56,0.36,0.5,0.807142857
0.08,0.56,0.36,0.55,0.807142857
0.08,0.56,0.36,0.6,0.807142857
0.08,0.56,0.36,0.65,0.807142857
0.08,0.56,0.36,0.7,0.807142857
0.08,0.56,0.36,0.75,0.807142857
0.08,0.56,0.36,0.8,0.807142857
0.08,0.56,0.36,0.85,0.807142857
0.08,0.56,0.36,0.9,0.807142857
0.12,0.48,0.4,0.5,0.807142857
0.12,0.48,0.4,0.55,0.807142857
0.12,0.48,0.4,0.6,0.807142857
0.12,0.52,0.36,0.5,0.807142857
0.12,0.52,0.36,0.55,0.807142857
0.12,0.52,0.36,0.6,0.807142857
0.12,0.52,0.36,0.65,0.807142857
0.12,0.52,0.36,0.7,0.807142857
0.12,0.52,0.36,0.75,0.807142857
0.12,0.52,0.36,0.8,0.807142857
0.12,0.52,0.36,0.85,0.807142857
0.12,0.52,0.36,0.9,0.807142857
0.12,0.52,0.36,0.95,0.807142857
0.16,0.44,0.4,0.5,0.807142857
0.16,0.44,0.4,0.55,0.807142857
0.16,0.44,0.4,0.6,0.807142857
0.16,0.48,0.36,0.5,0.807142857
0.16,0.48,0.36,0.55,0.807142857
0.16,0.48,0.36,0.6,0.807142857
0.16,0.48,0.36,0.65,0.807142857
0.16,0.48,0.36,0.7,0.807142857
0.16,0.48,0.36,0.75,0.807142857
0.16,0.48,0.36,0.8,0.807142857
0.16,0.48,0.36,0.85,0.807142857
0.16,0.48,0.36,0.9,0.807142857
0.16,0.48,0.36,0.95,0.807142857
0.2,0.44,0.36,0.5,0.807142857
0.2,0.44,0.36,0.55,0.807142857
0.2,0.44,0.36,0.6,0.807142857
0.2,0.44,0.36,0.65,0.807142857
0.2,0.44,0.36,0.7,0.807142857
0.2,0.44,0.36,0.75,0.807142857
0.2,0.44,0.36,0.8,0.807142857
0.2,0.44,0.36,0.85,0.807142857
0.2,0.44,0.36,0.9,0.807142857
0.2,0.44,0.36,0.95,0.807142857
0.24,0.36,0.4,0.85,0.807142857
0.24,0.36,0.4,0.9,0.807142857
0.24,0.36,0.4,0.95,0.807142857
0.24,0.4,0.36,0.5,0.807142857
0.24,0.4,0.36,0.55,0.807142857
0.24,0.4,0.36,0.6,0.807142857
0.24,0.4,0.36,0.65,0.807142857
0.24,0.4,0.36,0.7,0.807142857
0.24,0.4,0.36,0.75,0.807142857
0.24,0.4,0.36,0.8,0.807142857
0.24,0.4,0.36,0.85,0.807142857
0.24,0.4,0.36,0.9,0.807142857
0.24,0.4,0.36,0.95,0.807142857
0.28,0.32,0.4,0.7,0.807142857
0.28,0.32,0.4,0.75,0.807142857
0.28,0.32,0.4,0.8,0.807142857
0.28,0.32,0.4,0.85,0.807142857
0.28,0.32,0.4,0.9,0.807142857
0.28,0.32,0.4,0.95,0.807142857
0.28,0.36,0.36,0.5,0.807142857
0.28,0.36,0.36,0.55,0.807142857
0.28,0.36,0.36,0.6,0.807142857
0.28,0.36,0.36,0.65,0.807142857
0.28,0.36,0.36,0.7,0.807142857
0.28,0.36,0.36,0.75,0.807142857
0.28,0.36,0.36,0.8,0.807142857
0.28,0.36,0.36,0.85,0.807142857
0.28,0.36,0.36,0.9,0.807142857
0.32,0.28,0.4,0.55,0.807142857
0.32,0.28,0.4,0.6,0.807142857
0.32,0.28,0.4,0.65,0.807142857
0.32,0.28,0.4,0.7,0.807142857
0.32,0.28,0.4,0.75,0.807142857
0.32,0.28,0.4,0.8,0.807142857
0.32,0.28,0.4,0.85,0.807142857
0.32,0.28,0.4,0.9,0.807142857
0.32,0.28,0.4,0.95,0.807142857
0.32,0.32,0.36,0.5,0.807142857
0.32,0.32,0.36,0.55,0.807142857
0.32,0.32,0.36,0.6,0.807142857
0.32,0.32,0.36,0.65,0.807142857
0.32,0.32,0.36,0.7,0.807142857
0.32,0.32,0.36,0.75,0.807142857
0.32,0.32,0.36,0.8,0.807142857
0.32,0.32,0.36,0.85,0.807142857
0.32,0.32,0.36,0.9,0.807142857
0.36,0.28,0.36,0.9,0.807142857
0.36,0.28,0.36,0.95,0.807142857
0.6,0.04,0.36,0.85,0.807142857
0.6,0.04,0.36,0.9,0.807142857
0.28,0.36,0.36,0.95,0.805714286
0.32,0.32,0.36,0.95,0.805714286
0.52,0.16,0.32,0.5,0.804285714
0.52,0.16,0.32,0.55,0.804285714
0.52,0.16,0.32,0.6,0.804285714
0.6,0.04,0.36,0.95,0.804285714
0.64,0,0.36,0.5,0.804285714
0.64,0,0.36,0.55,0.804285714
0.44,0.24,0.32,0.9,0.802857143
0.44,0.24,0.32,0.95,0.802857143
0.48,0.2,0.32,0.5,0.802857143
0.48,0.2,0.32,0.55,0.802857143
0.48,0.2,0.32,0.6,0.802857143
0.48,0.2,0.32,0.65,0.802857143
0.48,0.2,0.32,0.7,0.802857143
0.48,0.2,0.32,0.75,0.802857143
0.48,0.2,0.32,0.8,0.802857143
0.48,0.2,0.32,0.85,0.802857143
0.52,0.16,0.32,0.9,0.802857143
0.52,0.16,0.32,0.95,0.802857143
0.56,0.12,0.32,0.75,0.802857143
0.56,0.12,0.32,0.8,0.802857143
0.56,0.12,0.32,0.85,0.802857143
0.56,0.12,0.32,0.9,0.802857143
0.56,0.12,0.32,0.95,0.802857143
0.6,0.08,0.32,0.55,0.802857143
0.6,0.08,0.32,0.6,0.802857143
0.64,0,0.36,0.6,0.802857143
0.4,0.28,0.32,0.8,0.801428571
0.4,0.28,0.32,0.85,0.801428571
0.4,0.28,0.32,0.9,0.801428571
0.44,0.24,0.32,0.75,0.801428571
0.44,0.24,0.32,0.8,0.801428571
0.44,0.24,0.32,0.85,0.801428571
0.52,0.16,0.32,0.65,0.801428571
0.52,0.16,0.32,0.7,0.801428571
0.52,0.16,0.32,0.75,0.801428571
0.52,0.16,0.32,0.8,0.801428571
0.52,0.16,0.32,0.85,0.801428571
0.56,0.12,0.32,0.5,0.801428571
0.56,0.12,0.32,0.55,0.801428571
0.56,0.12,0.32,0.6,0.801428571
0.56,0.12,0.32,0.65,0.801428571
0.56,0.12,0.32,0.7,0.801428571
0.6,0.08,0.32,0.5,0.801428571
0.6,0.08,0.32,0.65,0.801428571
0.6,0.08,0.32,0.7,0.801428571
0.6,0.08,0.32,0.75,0.801428571
0.6,0.08,0.32,0.8,0.801428571
0,0.68,0.32,0.5,0.8
0,0.68,0.32,0.55,0.8
0,0.68,0.32,0.6,0.8
0,0.68,0.32,0.65,0.8
0,0.68,0.32,0.7,0.8
0,0.68,0.32,0.75,0.8
0,0.68,0.32,0.8,0.8
0,0.68,0.32,0.85,0.8
0,0.68,0.32,0.9,0.8
0,0.68,0.32,0.95,0.8
0.04,0.64,0.32,0.5,0.8
0.04,0.64,0.32,0.55,0.8
0.04,0.64,0.32,0.6,0.8
0.04,0.64,0.32,0.65,0.8
0.04,0.64,0.32,0.7,0.8
0.04,0.64,0.32,0.75,0.8
0.04,0.64,0.32,0.8,0.8
0.04,0.64,0.32,0.85,0.8
0.04,0.64,0.32,0.9,0.8
0.04,0.64,0.32,0.95,0.8
0.08,0.6,0.32,0.75,0.8
0.08,0.6,0.32,0.8,0.8
0.08,0.6,0.32,0.85,0.8
0.08,0.6,0.32,0.9,0.8
0.08,0.6,0.32,0.95,0.8
0.24,0.44,0.32,0.9,0.8
0.24,0.44,0.32,0.95,0.8
0.28,0.4,0.32,0.8,0.8
0.28,0.4,0.32,0.85,0.8
0.28,0.4,0.32,0.9,0.8
0.28,0.4,0.32,0.95,0.8
0.32,0.36,0.32,0.5,0.8
0.32,0.36,0.32,0.8,0.8
0.32,0.36,0.32,0.85,0.8
0.32,0.36,0.32,0.9,0.8
0.36,0.32,0.32,0.5,0.8
0.36,0.32,0.32,0.55,0.8
0.36,0.32,0.32,0.6,0.8
0.36,0.32,0.32,0.65,0.8
0.36,0.32,0.32,0.75,0.8
0.36,0.32,0.32,0.8,0.8
0.36,0.32,0.32,0.85,0.8
0.36,0.32,0.32,0.9,0.8
0.4,0.28,0.32,0.5,0.8
0.4,0.28,0.32,0.55,0.8
0.4,0.28,0.32,0.6,0.8
0.4,0.28,0.32,0.65,0.8
0.4,0.28,0.32,0.7,0.8
0.4,0.28,0.32,0.75,0.8
0.4,0.28,0.32,0.95,0.8
0.44,0.24,0.32,0.5,0.8
0.44,0.24,0.32,0.55,0.8
0.44,0.24,0.32,0.6,0.8
0.44,0.24,0.32,0.65,0.8
0.44,0.24,0.32,0.7,0.8
0.48,0.2,0.32,0.9,0.8
0.48,0.2,0.32,0.95,0.8
0.6,0.08,0.32,0.85,0.8
0.6,0.08,0.32,0.9,0.8
0.64,0,0.36,0.65,0.8
0.08,0.6,0.32,0.5,0.798571429
0.08,0.6,0.32,0.55,0.798571429
0.08,0.6,0.32,0.6,0.798571429
0.08,0.6,0.32,0.65,0.798571429
0.08,0.6,0.32,0.7,0.798571429
0.12,0.56,0.32,0.5,0.798571429
0.12,0.56,0.32,0.55,0.798571429
0.12,0.56,0.32,0.6,0.798571429
0.12,0.56,0.32,0.65,0.798571429
0.12,0.56,0.32,0.7,0.798571429
0.12,0.56,0.32,0.75,0.798571429
0.12,0.56,0.32,0.8,0.798571429
0.12,0.56,0.32,0.85,0.798571429
0.12,0.56,0.32,0.9,0.798571429
0.12,0.56,0.32,0.95,0.798571429
0.16,0.52,0.32,0.5,0.798571429
0.16,0.52,0.32,0.55,0.798571429
0.16,0.52,0.32,0.6,0.798571429
0.16,0.52,0.32,0.65,0.798571429
0.16,0.52,0.32,0.7,0.798571429
0.16,0.52,0.32,0.75,0.798571429
0.16,0.52,0.32,0.8,0.798571429
0.16,0.52,0.32,0.85,0.798571429
0.16,0.52,0.32,0.9,0.798571429
0.16,0.52,0.32,0.95,0.798571429
0.2,0.48,0.32,0.5,0.798571429
0.2,0.48,0.32,0.55,0.798571429
0.2,0.48,0.32,0.6,0.798571429
0.2,0.48,0.32,0.65,0.798571429
0.2,0.48,0.32,0.7,0.798571429
0.2,0.48,0.32,0.75,0.798571429
0.2,0.48,0.32,0.8,0.798571429
0.2,0.48,0.32,0.85,0.798571429
0.2,0.48,0.32,0.9,0.798571429
0.2,0.48,0.32,0.95,0.798571429
0.24,0.44,0.32,0.5,0.798571429
0.24,0.44,0.32,0.55,0.798571429
0.24,0.44,0.32,0.6,0.798571429
0.24,0.44,0.32,0.65,0.798571429
0.24,0.44,0.32,0.7,0.798571429
0.24,0.44,0.32,0.75,0.798571429
0.24,0.44,0.32,0.8,0.798571429
0.24,0.44,0.32,0.85,0.798571429
0.28,0.4,0.32,0.5,0.798571429
0.28,0.4,0.32,0.55,0.798571429
0.28,0.4,0.32,0.6,0.798571429
0.28,0.4,0.32,0.65,0.798571429
0.28,0.4,0.32,0.7,0.798571429
0.28,0.4,0.32,0.75,0.798571429
0.32,0.36,0.32,0.55,0.798571429
0.32,0.36,0.32,0.6,0.798571429
0.32,0.36,0.32,0.65,0.798571429
0.32,0.36,0.32,0.7,0.798571429
0.32,0.36,0.32,0.75,0.798571429
0.32,0.36,0.32,0.95,0.798571429
0.36,0.32,0.32,0.7,0.798571429
0.36,0.32,0.32,0.95,0.798571429
0.6,0.08,0.32,0.95,0.798571429
0.64,0,0.36,0.7,0.797142857
0.64,0,0.36,0.75,0.797142857
0.64,0,0.36,0.8,0.795714286
0.48,0.24,0.28,0.95,0.794285714
0.52,0.2,0.28,0.5,0.794285714
0.52,0.2,0.28,0.55,0.794285714
0.52,0.2,0.28,0.6,0.794285714
0.52,0.2,0.28,0.65,0.794285714
0.52,0.2,0.28,0.7,0.794285714
0.52,0.2,0.28,0.75,0.794285714
0.52,0.2,0.28,0.8,0.794285714
0.52,0.2,0.28,0.85,0.794285714
0.52,0.2,0.28,0.9,0.794285714
0.52,0.2,0.28,0.95,0.794285714
0.32,0.4,0.28,0.95,0.792857143
0.36,0.36,0.28,0.9,0.792857143
0.36,0.36,0.28,0.95,0.792857143
0.4,0.32,0.28,0.85,0.792857143
0.4,0.32,0.28,0.9,0.792857143
0.4,0.32,0.28,0.95,0.792857143
0.44,0.28,0.28,0.85,0.792857143
0.44,0.28,0.28,0.9,0.792857143
0.44,0.28,0.28,0.95,0.792857143
0.48,0.24,0.28,0.5,0.792857143
0.48,0.24,0.28,0.55,0.792857143
0.48,0.24,0.28,0.6,0.792857143
0.48,0.24,0.28,0.65,0.792857143
0.48,0.24,0.28,0.7,0.792857143
0.48,0.24,0.28,0.75,0.792857143
0.48,0.24,0.28,0.8,0.792857143
0.48,0.24,0.28,0.85,0.792857143
0.48,0.24,0.28,0.9,0.792857143
0.56,0.16,0.28,0.5,0.792857143
0.56,0.16,0.28,0.55,0.792857143
0.56,0.16,0.28,0.6,0.792857143
0.56,0.16,0.28,0.65,0.792857143
0.64,0,0.36,0.85,0.792857143
0.64,0,0.36,0.9,0.792857143
0.64,0.04,0.32,0.5,0.792857143
0,0.72,0.28,0.5,0.791428571
0,0.72,0.28,0.55,0.791428571
0,0.72,0.28,0.6,0.791428571
0,0.72,0.28,0.65,0.791428571
0,0.72,0.28,0.7,0.791428571
0,0.72,0.28,0.75,0.791428571
0,0.72,0.28,0.8,0.791428571
0,0.72,0.28,0.85,0.791428571
0,0.72,0.28,0.9,0.791428571
0,0.72,0.28,0.95,0.791428571
0.04,0.68,0.28,0.5,0.791428571
0.04,0.68,0.28,0.55,0.791428571
0.04,0.68,0.28,0.6,0.791428571
0.04,0.68,0.28,0.65,0.791428571
0.04,0.68,0.28,0.7,0.791428571
0.04,0.68,0.28,0.75,0.791428571
0.04,0.68,0.28,0.8,0.791428571
0.04,0.68,0.28,0.85,0.791428571
0.04,0.68,0.28,0.9,0.791428571
0.04,0.68,0.28,0.95,0.791428571
0.08,0.64,0.28,0.5,0.791428571
0.08,0.64,0.28,0.55,0.791428571
0.08,0.64,0.28,0.6,0.791428571
0.08,0.64,0.28,0.65,0.791428571
0.08,0.64,0.28,0.7,0.791428571
0.08,0.64,0.28,0.75,0.791428571
0.08,0.64,0.28,0.8,0.791428571
0.08,0.64,0.28,0.85,0.791428571
0.08,0.64,0.28,0.9,0.791428571
0.08,0.64,0.28,0.95,0.791428571
0.12,0.6,0.28,0.5,0.791428571
0.12,0.6,0.28,0.55,0.791428571
0.12,0.6,0.28,0.6,0.791428571
0.12,0.6,0.28,0.65,0.791428571
0.12,0.6,0.28,0.7,0.791428571
0.12,0.6,0.28,0.75,0.791428571
0.12,0.6,0.28,0.8,0.791428571
0.12,0.6,0.28,0.85,0.791428571
0.12,0.6,0.28,0.9,0.791428571
0.12,0.6,0.28,0.95,0.791428571
0.16,0.56,0.28,0.5,0.791428571
0.16,0.56,0.28,0.55,0.791428571
0.16,0.56,0.28,0.6,0.791428571
0.16,0.56,0.28,0.65,0.791428571
0.16,0.56,0.28,0.7,0.791428571
0.16,0.56,0.28,0.75,0.791428571
0.16,0.56,0.28,0.8,0.791428571
0.16,0.56,0.28,0.85,0.791428571
0.16,0.56,0.28,0.9,0.791428571
0.16,0.56,0.28,0.95,0.791428571
0.2,0.52,0.28,0.5,0.791428571
0.2,0.52,0.28,0.55,0.791428571
0.2,0.52,0.28,0.6,0.791428571
0.2,0.52,0.28,0.65,0.791428571
0.2,0.52,0.28,0.7,0.791428571
0.2,0.52,0.28,0.75,0.791428571
0.2,0.52,0.28,0.8,0.791428571
0.2,0.52,0.28,0.85,0.791428571
0.2,0.52,0.28,0.9,0.791428571
0.2,0.52,0.28,0.95,0.791428571
0.24,0.48,0.28,0.5,0.791428571
