task,worker,answer
0,298,0
0,404,4
0,468,0
0,176,9
0,327,0
1,319,1
1,499,8
1,357,7
1,316,1
1,143,9
2,139,6
2,472,6
2,218,5
2,285,5
2,54,8
3,46,7
3,195,5
3,118,0
3,309,5
3,28,0
4,179,3
4,233,7
4,369,3
4,336,3
4,309,3
5,234,5
5,35,2
5,184,2
5,341,2
5,90,0
6,399,4
6,373,8
6,468,4
6,405,8
6,436,6
7,300,5
7,249,6
7,104,6
7,340,1
7,144,6
8,241,2
8,1,9
8,288,9
8,485,9
8,256,9
9,353,7
9,53,7
9,78,4
9,190,7
9,141,1
10,187,2
10,113,4
10,373,2
10,475,8
10,105,0
11,397,9
11,160,1
11,67,1
11,467,6
11,250,1
12,225,2
12,318,3
12,289,2
12,458,2
12,100,2
13,378,6
13,103,4
13,55,6
13,190,6
13,278,6
14,324,6
14,4,4
14,53,5
14,77,2
14,383,2
15,402,1
15,314,8
15,409,6
15,363,2
15,335,0
16,238,6
16,182,7
16,45,6
16,76,1
16,469,6
17,185,1
17,43,4
17,88,4
17,56,1
17,20,3
18,128,0
18,452,9
18,95,3
18,134,4
18,112,3
19,283,0
19,127,9
19,131,9
19,50,5
19,65,9
20,478,6
20,330,8
20,16,2
20,201,6
20,491,7
21,205,8
21,277,7
21,211,6
21,464,6
21,479,7
22,216,3
22,82,3
22,55,3
22,118,3
22,305,3
23,403,4
23,27,4
23,260,1
23,300,1
23,374,1
24,304,4
24,68,5
24,420,1
24,451,4
24,435,4
25,316,3
25,253,0
25,33,2
25,6,7
25,193,3
26,337,0
26,19,7
26,431,7
26,321,6
26,482,5
27,481,0
27,133,4
27,176,0
27,159,0
27,388,0
28,396,1
28,309,7
28,147,9
28,54,2
28,239,4
29,262,3
29,390,1
29,265,7
29,286,7
29,356,3
30,418,5
30,38,4
30,85,5
30,287,5
30,252,8
31,488,9
31,201,7
31,308,2
31,46,2
31,78,3
32,358,4
32,65,1
32,343,1
32,19,1
32,45,9
33,475,3
33,280,2
33,163,5
33,142,0
33,476,3
34,285,8
34,218,3
34,231,6
34,356,7
34,242,6
35,437,0
35,160,0
35,479,0
35,74,5
36,450,2
36,478,8
36,67,8
36,6,3
36,475,5
37,218,6
37,300,8
37,396,6
37,51,6
37,47,1
38,368,7
38,109,7
38,404,8
38,457,4
38,38,2
39,376,2
39,359,9
39,386,6
39,448,3
39,415,3
40,116,7
40,191,5
40,98,0
40,432,8
40,262,8
41,458,6
41,311,9
41,413,0
41,368,9
41,112,9
42,430,6
42,325,1
42,363,4
42,58,8
42,281,9
43,205,1
43,310,7
43,284,1
43,268,5
43,22,4
44,219,1
44,23,3
44,320,1
44,269,3
44,53,1
45,322,0
45,438,0
45,227,5
45,20,0
45,272,0
46,290,7
46,421,4
46,370,8
46,473,4
46,301,8
47,271,9
47,225,0
47,87,3
47,259,9
47,88,6
48,451,8
48,462,0
48,380,7
48,286,0
48,130,0
49,118,9
49,393,5
49,108,8
49,271,3
49,499,5
50,36,3
50,316,7
50,273,3
50,263,3
50,209,4
51,156,7
51,33,3
51,145,6
51,230,7
51,25,7
52,229,1
52,450,1
52,343,1
52,352,5
52,111,1
53,46,5
53,412,5
53,342,7
53,76,5
53,269,5
54,466,3
54,200,3
54,468,4
54,305,6
54,198,5
55,300,8
55,68,6
55,164,8
55,4,2
55,400,9
56,269,6
56,95,5
56,482,5
56,459,5
56,78,1
57,326,4
57,413,6
57,115,4
57,117,4
57,232,3
58,0,2
58,229,6
58,293,0
58,255,0
58,15,0
59,472,2
59,78,9
59,421,5
59,185,2
59,299,9
60,12,1
60,263,8
60,146,8
60,446,8
60,229,8
61,383,0
61,223,4
61,377,6
61,90,6
61,365,6
62,497,1
62,315,3
62,267,1
62,286,3
62,292,1
63,432,1
63,449,3
63,286,3
63,72,3
63,227,1
64,111,8
64,233,0
64,444,8
64,33,5
64,84,7
65,42,6
65,330,1
65,198,1
65,338,0
65,185,1
66,321,7
66,87,4
66,417,0
66,42,5
66,90,8
67,499,9
67,116,3
67,53,0
67,48,2
67,463,9
68,202,4
68,25,9
68,462,4
68,305,4
68,209,4
69,386,0
69,425,2
69,101,2
69,486,9
69,364,2
70,427,3
70,304,5
70,205,1
70,287,4
70,458,4
71,133,1
71,382,1
71,312,2
71,216,0
71,156,1
72,385,5
72,236,4
72,32,5
72,335,5
72,112,5
73,241,0
73,101,8
73,350,3
73,127,8
73,139,8
74,367,9
74,180,9
74,219,9
74,385,9
74,195,9
75,424,3
75,467,1
75,482,5
75,9,5
75,11,5
76,307,7
76,122,9
76,123,0
76,309,5
77,34,1
77,232,1
77,342,8
77,42,1
77,407,1
78,299,4
78,374,9
78,468,0
78,446,4
78,457,7
79,141,5
79,358,6
79,491,0
79,167,1
79,165,8
80,352,1
80,252,8
80,216,1
80,303,7
80,359,1
81,259,6
81,125,6
81,303,8
81,93,4
81,69,6
82,258,3
82,348,3
82,352,1
82,431,3
82,418,3
83,14,9
83,180,9
83,239,9
83,105,9
83,154,9
84,297,7
84,455,4
84,295,7
84,204,1
84,242,9
85,308,4
85,138,9
85,195,8
85,268,5
85,437,8
86,267,2
86,253,8
86,72,8
86,422,2
86,229,1
87,471,9
87,39,4
87,36,0
87,479,2
87,282,5
88,369,7
88,95,3
88,118,3
88,186,1
88,468,3
89,80,3
89,304,4
89,333,4
89,434,4
89,476,2
90,255,2
90,93,6
90,177,2
90,216,2
90,452,2
91,208,5
91,492,1
91,57,5
91,161,5
91,132,5
92,163,5
92,238,6
92,349,1
92,375,2
92,364,2
93,374,1
93,335,1
93,200,6
93,344,2
93,160,0
94,362,1
94,192,1
94,3,5
94,110,1
94,413,8
95,308,1
95,134,1
95,74,6
95,349,1
95,193,1
96,337,6
96,21,3
96,314,3
96,453,3
96,91,3
97,170,7
97,491,2
97,467,4
97,137,7
