task_id,truth
0,9
1,6
2,9
3,4
4,3
5,0
6,9
7,4
8,0
9,5
10,3
11,6
12,6
13,7
14,1
15,5
16,9
17,5
18,5
19,6
20,3
21,4
22,5
23,2
24,1
25,0
26,9
27,1
28,7
29,8
30,3
31,7
32,0
33,2
34,1
35,5
36,2
37,0
38,5
39,3
40,7
41,0
42,4
43,0
44,9
45,9
46,4
47,6
48,0
49,5
50,0
51,0
52,8
53,8
54,8
55,2
56,2
57,7
58,2
59,9
60,1
61,7
62,7
63,0
64,7
65,8
66,0
67,0
68,5
69,5
70,5
71,3
72,5
73,2
74,8
75,3
76,9
77,6
78,0
79,0
80,2
81,4
82,2
83,0
84,8
85,1
86,6
87,1
88,0
89,6
90,5
91,4
92,3
93,6
94,4
95,1
96,5
97,4
98,7
99,3
100,8
101,2
102,1
103,7
104,0
105,1
106,2
107,7
108,3
109,5
110,9
111,8
112,3
113,4
114,0
115,6
116,2
117,7
118,2
119,5
120,5
121,9
122,9
123,7
124,1
125,5
126,7
127,2
128,1
129,9
130,6
131,4
132,4
133,9
134,3
135,4
136,6
137,8
138,3
139,1
140,4
141,9
142,5
143,4
144,5
145,8
146,2
147,3
148,6
149,0
150,3
151,3
152,7
153,5
154,8
155,9
156,2
157,9
158,6
159,9
160,0
161,0
162,0
163,1
164,5
165,0
166,7
167,0
168,8
169,1
170,9
171,2
172,0
173,1
174,2
175,4
176,6
177,9
178,1
179,3
180,1
181,7
182,4
183,6
184,3
185,6
186,8
187,1
188,7
189,4
190,3
191,4
192,5
193,3
194,0
195,2
196,9
197,2
198,9
199,2
200,8
201,7
202,9
203,6
204,9
205,6
206,5
207,8
208,8
209,1
210,6
211,4
212,8
213,5
214,4
215,3
216,9
217,9
218,0
219,6
220,5
221,7
222,5
223,6
224,1
225,9
226,0
227,2
228,2
229,9
230,2
231,2
232,0
233,8
234,4
235,9
236,3
237,4
238,3
239,0
240,7
241,0
242,2
243,5
244,3
245,5
246,7
247,9
248,1
249,6
250,1
251,1
252,9
253,8
254,3
255,0
256,1
257,8
258,7
259,1
260,1
261,7
262,3
263,7
264,4
265,5
266,1
267,8
268,1
269,8
270,4
271,9
272,7
273,6
274,1
275,5
