worker_id,worker_community
0,4
1,7
2,5
3,1
4,3
5,0
6,2
7,0
8,6
9,2
10,0
11,5
12,3
13,7
14,7
15,2
16,1
17,2
18,3
19,0
20,3
21,3
22,4
23,1
24,1
25,7
26,4
27,2
28,1
29,0
30,6
31,1
32,5
33,0
34,7
35,4
36,6
37,2
38,0
39,7
40,1
41,4
42,2
43,6
44,7
45,3
46,0
47,3
48,6
49,4
50,4
51,0
52,3
53,5
54,2
55,3
56,0
57,7
58,0
59,6
60,6
61,4
62,3
63,4
64,7
65,0
66,5
67,3
68,2
69,7
70,2
71,1
72,7
73,1
74,1
75,1
76,4
77,1
78,0
79,5
80,4
81,3
82,4
83,3
84,4
85,5
86,7
87,2
88,4
89,6
90,5
91,5
92,6
93,1
94,0
95,6
96,0
97,7
98,4
99,6
100,2
101,0
102,4
103,0
104,7
105,4
106,6
107,7
108,1
109,5
110,5
111,5
112,6
113,0
114,7
115,5
116,0
117,7
118,6
119,7
120,6
121,1
122,0
123,4
124,4
125,5
126,1
127,0
128,2
129,0
130,5
131,7
132,0
133,3
134,1
135,3
136,5
137,6
138,0
139,3
140,1
141,6
142,5
143,0
144,3
145,7
146,7
147,5
148,0
149,7
150,6
151,7
152,3
153,0
154,7
155,5
156,4
157,2
158,0
159,7
160,1
161,3
162,6
163,7
164,7
165,2
166,3
167,3
168,1
169,3
170,7
171,3
172,6
173,2
174,4
175,1
176,2
177,1
178,6
179,3
180,1
181,3
182,5
183,1
184,6
185,1
186,3
187,0
188,5
189,0
190,6
191,7
192,3
193,1
194,6
195,4
196,1
197,2
198,6
199,1
200,3
201,2
202,6
203,7
204,2
205,4
206,6
207,7
208,1
209,4
210,7
211,1
212,5
213,6
214,3
215,0
216,1
217,6
218,4
219,5
220,1
221,6
222,3
223,3
224,4
225,7
226,4
227,2
228,6
229,3
230,3
231,2
232,0
233,3
234,5
235,2
236,5
237,7
238,0
239,6
240,7
241,3
242,4
243,4
244,2
245,2
246,3
247,0
248,7
249,3
250,1
251,6
252,0
253,5
254,5
255,0
256,5
257,4
258,6
259,0
260,5
261,4
262,6
263,7
264,4
265,7
266,2
267,0
268,6
269,2
270,2
271,1
272,3
273,5
274,5
275,0
276,2
277,3
278,4
279,2
280,3
281,4
282,6
283,6
284,5
285,4
286,1
287,7
288,5
289,5
290,4
291,0
292,2
293,6
294,4
295,3
296,4
297,6
298,3
299,1
300,6
301,5
302,0
303,7
304,6
305,0
306,2
307,4
308,3
309,0
310,5
311,1
312,1
313,2
314,7
315,5
316,7
317,3
318,1
319,3
320,4
321,0
322,7
323,0
324,4
325,0
326,4
327,5
328,0
329,3
330,0
331,1
332,0
333,4
334,3
335,5
336,7
337,6
338,6
339,2
340,3
341,5
342,6
343,0
344,7
345,3
346,5
347,1
348,5
349,0
350,0
351,1
352,3
353,5
354,3
355,2
356,4
357,3
358,2
359,6
360,1
361,2
362,2
363,4
364,3
365,7
366,3
367,5
368,0
369,1
370,6
371,6
372,6
373,0
374,3
375,0
376,0
377,2
378,4
379,6
380,0
381,6
382,7
383,6
384,4
385,0
386,1
387,2
388,1
389,7
390,6
391,1
392,5
393,5
394,4
395,6
396,4
397,6
398,2
399,1
400,6
401,2
402,7
403,0
404,7
405,2
406,4
407,4
408,5
409,7
410,3
411,0
412,2
413,5
414,7
415,2
416,1
417,3
418,3
419,0
420,2
421,2
422,1
423,3
424,7
425,1
426,0
427,0
428,0
429,2
430,6
431,4
432,0
433,1
434,2
435,5
436,0
437,6
438,5
439,7
440,4
441,7
442,3
443,6
444,6
445,2
446,2
447,3
448,6
449,0
450,4
451,4
452,0
453,2
454,3
455,3
456,4
457,3
458,0
459,1
460,4
461,4
462,2
463,6
464,4
465,7
466,3
467,3
468,2
469,1
470,2
471,5
472,6
473,7
474,0
475,2
476,1
477,2
478,2
479,5
480,6
481,1
482,5
483,4
484,5
485,3
486,5
487,1
488,4
489,5
490,0
491,0
492,6
493,0
494,4
495,1
496,7
497,5
498,3
499,1
