task,worker,answer
0,35,2
0,42,8
0,29,8
0,99,8
0,62,7
0,85,8
0,39,8
0,21,5
0,13,2
0,55,7
0,16,8
0,76,4
1,90,3
1,64,8
1,86,4
1,84,6
1,12,8
1,87,3
1,10,3
1,66,3
1,6,3
2,57,7
2,61,1
2,81,8
2,0,3
2,96,1
2,1,1
2,28,2
2,73,1
2,59,5
2,50,2
2,92,1
3,63,2
3,34,1
3,6,7
3,1,0
3,78,1
3,84,1
3,45,6
3,75,7
3,60,3
3,27,4
3,97,9
4,87,4
4,49,3
4,73,9
4,10,5
4,64,4
4,75,0
4,63,4
4,32,9
4,92,5
4,37,4
5,12,6
5,85,6
5,13,7
5,47,7
5,4,6
5,65,3
5,46,0
5,10,6
5,97,7
5,38,9
6,50,8
6,83,8
6,77,3
6,12,7
6,70,7
6,53,9
6,60,3
6,67,1
6,16,8
6,40,8
7,97,5
7,7,5
7,25,5
7,10,5
7,46,0
7,60,5
7,0,5
7,17,5
7,34,0
7,70,5
7,45,5
7,40,8
8,45,3
8,56,5
8,99,3
8,84,8
8,65,3
8,31,3
8,20,5
8,54,9
8,63,4
8,53,3
8,76,4
9,85,2
9,55,5
9,95,1
9,97,1
9,43,7
9,61,2
9,88,3
9,71,4
9,65,1
9,37,1
9,83,2
10,63,9
10,90,3
10,51,6
10,67,2
10,26,6
10,4,6
10,88,6
10,41,6
10,14,2
10,76,0
10,66,3
11,64,0
11,70,0
11,15,0
11,99,0
11,29,2
11,35,2
11,24,0
11,18,0
11,7,0
11,37,8
11,2,0
12,11,1
12,40,6
12,89,4
12,36,1
12,85,1
12,50,1
12,83,2
12,72,8
12,76,1
12,88,1
12,92,1
12,46,1
13,57,6
13,64,1
13,31,6
13,76,6
13,88,8
13,67,6
13,68,8
13,40,8
13,77,8
13,79,6
13,91,6
14,61,5
14,52,9
14,51,5
14,0,6
14,75,9
14,89,5
14,94,4
14,93,4
14,9,5
14,42,5
14,68,9
14,20,5
15,47,9
15,0,1
15,42,1
15,48,1
15,40,1
15,68,1
15,8,4
15,82,8
15,4,1
15,56,1
15,61,3
16,0,0
16,64,0
16,97,9
16,46,0
16,1,7
16,44,0
16,27,3
16,38,0
16,34,7
16,54,4
17,61,6
17,41,2
17,86,1
17,93,9
17,99,2
17,68,4
17,36,2
17,4,2
17,89,2
17,14,2
17,34,0
18,96,1
18,45,6
18,17,8
18,94,9
18,4,6
18,49,6
18,25,9
18,1,6
18,15,9
19,41,2
19,36,2
19,56,2
19,2,3
19,66,5
19,98,2
19,34,3
19,39,5
19,57,3
19,85,1
19,77,5
19,4,2
20,18,5
20,13,6
20,47,6
20,76,5
20,28,6
20,99,8
20,55,1
20,53,6
20,32,4
20,56,1
21,74,4
21,39,4
21,54,6
21,1,7
21,47,6
21,5,6
21,65,9
21,78,4
21,72,9
21,6,1
21,2,8
21,67,4
22,50,4
22,12,0
22,1,4
22,30,4
22,54,9
22,44,4
22,51,4
22,55,5
22,15,7
22,46,2
22,41,9
22,10,4
23,81,8
23,58,5
23,74,9
23,69,5
23,32,5
23,90,5
23,60,5
23,43,9
23,49,9
23,87,7
23,75,0
23,52,1
24,93,5
24,84,7
24,75,5
24,33,5
24,20,0
24,26,5
24,83,5
24,48,4
24,11,5
24,44,9
24,56,0
24,62,5
