worker_id,worker_community
0,1
1,7
2,0
3,2
4,2
5,4
6,1
7,0
8,1
9,4
10,1
11,4
12,5
13,1
14,0
15,6
16,4
17,5
18,4
19,2
20,2
21,6
22,0
23,2
24,2
25,0
26,2
27,0
28,4
29,4
30,4
31,0
32,0
33,6
34,4
35,1
36,7
37,5
38,7
39,0
40,0
41,2
42,1
43,2
44,2
45,3
46,6
47,4
48,7
49,7
50,4
51,2
52,7
53,7
54,5
55,1
56,3
57,3
58,4
59,5
60,7
61,6
62,4
63,7
64,4
65,7
66,7
67,5
68,0
69,1
70,7
71,2
72,1
73,0
74,4
75,5
76,2
77,4
78,3
79,2
80,2
81,6
82,3
83,6
84,6
85,0
86,4
87,5
88,2
89,5
90,6
91,0
92,4
93,6
94,4
95,0
96,0
97,1
98,6
99,2
