task,worker,answer
0,145,7
0,133,0
0,3,13
0,61,9
0,348,1
0,299,7
0,44,7
0,53,7
0,224,7
0,13,6
1,387,10
1,375,10
1,283,10
1,215,4
1,448,1
1,405,12
1,269,3
1,131,10
1,129,14
1,143,10
2,13,13
2,158,8
2,467,8
2,485,14
2,185,7
2,129,5
2,218,9
2,470,1
2,369,7
2,83,10
3,357,5
3,257,10
3,222,4
3,318,9
3,185,0
3,493,2
3,70,12
3,310,9
3,165,1
3,155,9
4,79,3
4,449,6
4,224,3
4,371,7
4,198,10
4,192,6
4,392,3
4,463,3
4,313,3
4,156,5
5,456,9
5,45,11
5,199,0
5,417,11
5,63,11
5,348,11
5,381,14
5,224,12
5,69,11
5,261,11
6,1,0
6,442,1
6,100,1
6,125,1
6,19,1
6,72,11
6,159,1
6,251,1
6,493,1
6,10,1
7,319,13
7,108,11
7,404,9
7,145,9
7,491,9
7,299,9
7,267,3
7,41,13
7,449,9
7,190,9
8,458,5
8,333,5
8,422,3
8,291,12
8,407,9
8,261,5
8,470,11
8,112,9
8,118,5
8,374,14
9,263,10
9,472,7
9,238,10
9,377,14
9,433,10
9,453,11
9,462,10
9,292,10
9,191,10
10,51,1
10,269,4
10,421,1
10,367,0
10,22,1
10,29,1
10,158,1
10,386,1
10,321,1
11,271,14
11,334,9
11,188,11
11,264,2
11,376,11
11,329,6
11,439,2
11,275,11
11,97,13
11,323,5
12,424,3
12,459,1
12,9,5
12,94,9
12,85,11
12,41,9
12,417,9
12,163,9
12,83,8
12,109,9
13,395,13
13,168,13
13,471,12
13,487,4
13,161,13
13,259,11
13,163,1
13,236,13
13,127,13
13,128,14
14,321,13
14,447,11
14,349,8
14,110,13
14,82,3
14,162,3
14,125,8
14,234,4
14,419,3
15,296,1
15,272,2
15,46,6
15,318,7
15,12,5
15,219,13
15,400,8
15,259,7
15,135,11
15,381,7
16,109,5
16,243,5
16,354,14
16,222,7
16,202,5
16,9,2
16,43,5
16,164,5
16,242,5
16,27,9
17,161,6
17,480,4
17,0,6
17,100,6
17,310,6
17,492,12
17,294,6
17,487,10
17,141,6
17,448,6
18,467,4
18,406,4
18,325,14
18,276,4
18,249,4
18,212,7
18,214,10
18,109,12
18,271,1
18,168,4
19,410,8
19,284,1
19,89,0
19,213,8
19,306,11
19,218,11
19,337,11
19,266,11
19,155,11
19,123,11
20,67,4
20,74,0
20,147,2
20,406,4
20,334,4
20,353,3
20,356,4
20,264,4
20,87,4
20,285,11
21,277,4
21,14,4
21,427,7
21,341,4
21,339,12
21,336,11
21,84,14
21,183,4
21,340,8
21,464,9
22,57,3
22,114,2
22,171,3
22,275,3
22,175,3
22,177,11
22,167,5
22,387,3
22,40,3
22,131,3
23,166,3
23,76,3
23,35,3
23,210,4
23,420,1
23,425,3
23,388,3
23,285,3
23,409,7
23,231,3
24,84,14
24,313,12
24,411,12
24,121,13
24,46,12
24,196,12
24,93,12
24,258,12
24,326,5
24,415,12
25,347,4
25,293,10
25,73,0
25,107,4
25,146,10
25,140,4
25,223,12
25,323,4
25,329,4
25,272,4
26,179,13
26,150,14
26,117,7
26,23,0
26,10,7
26,279,4
26,227,7
26,208,6
26,370,6
26,388,5
27,194,13
27,275,13
27,102,9
27,50,0
27,232,1
27,413,8
27,402,3
27,316,13
27,114,0
27,265,13
28,491,13
28,51,13
28,230,13
28,271,2
28,157,14
28,25,1
28,412,13
28,463,7
28,428,13
28,179,5
29,101,13
29,184,13
29,178,6
29,229,13
29,179,13
29,29,13
29,310,12
29,63,13
29,45,13
29,43,13
30,133,10
30,395,7
30,139,10
30,324,7
30,178,10
30,56,10
30,403,10
30,109,10
30,23,10
30,315,10
31,293,2
31,75,9
31,116,2
31,208,9
31,250,2
31,496,12
31,252,2
31,240,3
31,158,2
31,442,2
32,85,12
32,373,1
32,226,7
32,46,6
32,253,10
32,99,9
32,371,11
32,116,10
32,33,6
32,448,9
33,152,1
33,403,3
33,422,12
33,445,5
33,270,0
33,141,12
33,132,2
33,356,13
33,417,12
33,183,9
34,148,1
34,347,14
34,65,1
34,92,1
34,130,13
34,1,5
34,246,8
