task,worker,answer
0,16,7
0,96,9
0,73,7
0,95,9
0,17,3
1,40,0
1,52,0
1,17,3
1,7,0
1,90,0
2,48,9
2,9,9
2,54,3
2,30,5
2,17,9
3,17,2
3,39,4
3,8,1
3,24,1
3,62,5
4,47,2
4,16,7
4,6,4
4,70,2
5,83,0
5,31,0
5,30,6
5,79,7
5,35,0
6,81,0
6,57,0
6,73,2
6,26,6
6,47,0
7,74,0
7,17,0
7,92,0
7,39,0
7,57,5
8,24,9
8,2,0
8,71,0
8,32,1
8,19,6
9,54,3
9,13,2
9,23,5
9,63,3
9,97,3
10,4,6
10,23,1
10,71,7
10,79,0
10,22,3
11,71,6
11,5,4
11,78,7
11,70,2
11,53,6
12,14,8
12,96,8
12,83,0
12,33,4
12,64,8
13,19,9
13,35,6
13,1,9
13,20,9
13,53,9
14,38,7
14,60,7
14,23,7
14,3,7
14,79,4
15,96,9
15,13,9
15,88,7
15,56,0
15,62,9
16,62,5
16,67,1
16,79,1
16,95,5
16,39,3
17,49,3
17,2,1
17,44,7
17,51,8
17,11,5
18,52,0
18,22,9
18,19,2
18,94,4
19,5,6
19,99,3
19,60,5
19,26,5
19,25,6
20,53,8
20,50,3
20,22,3
20,35,8
21,47,2
21,97,5
21,5,5
21,22,5
21,33,5
22,60,3
22,40,1
22,28,9
22,32,1
22,53,1
23,44,8
23,66,6
23,26,0
23,30,6
23,16,2
24,89,4
24,9,6
24,57,4
24,68,4
24,47,4
25,69,1
25,31,1
25,62,0
25,4,1
26,91,7
26,43,0
26,77,9
26,80,1
26,36,7
27,39,3
27,59,3
27,57,3
27,38,7
27,3,3
28,83,3
28,59,4
28,5,0
28,66,4
28,28,7
29,11,7
29,14,7
29,93,0
29,62,1
29,21,9
30,38,8
30,41,3
30,10,2
30,57,6
30,43,4
31,99,9
31,31,7
31,75,9
31,42,3
31,91,6
32,49,9
32,62,4
32,73,9
32,89,9
32,65,4
33,65,9
33,66,2
33,82,4
33,21,4
33,54,2
34,32,8
34,57,5
34,39,8
34,65,5
34,95,0
35,52,3
35,23,2
35,50,6
35,89,3
35,94,6
36,4,0
36,98,5
36,56,8
36,52,0
36,13,5
37,90,6
37,73,7
37,14,0
37,82,9
38,19,2
38,92,7
38,84,0
38,23,3
38,63,0
39,58,4
39,84,1
39,95,7
39,56,2
39,62,4
40,95,4
40,40,2
40,80,4
40,60,0
40,54,1
41,81,5
41,74,3
41,41,7
41,67,5
41,33,2
42,25,4
42,98,3
42,64,1
42,89,1
42,88,3
43,75,2
43,49,5
43,18,1
43,13,1
43,8,6
44,32,4
44,68,8
44,50,4
44,90,4
44,56,3
45,37,3
45,85,3
45,61,4
45,36,9
45,15,3
46,28,4
46,87,1
46,22,0
46,26,0
46,2,1
47,8,5
47,62,5
47,0,5
47,94,5
47,98,5
48,37,2
48,61,9
48,33,9
48,13,2
48,5,2
49,89,4
49,83,4
49,72,6
49,43,7
49,33,2
50,68,8
50,84,7
50,76,1
50,56,3
51,75,3
51,21,3
51,88,5
51,26,4
51,94,0
52,1,1
52,71,3
52,39,3
52,34,3
52,42,3
53,96,4
53,90,1
53,83,1
53,4,8
53,70,1
54,84,3
54,87,3
54,4,5
54,78,3
54,33,2
55,20,3
55,66,3
55,37,0
55,68,5
55,63,3
56,65,4
56,92,3
56,88,2
56,19,0
56,56,4
57,4,9
57,5,9
57,70,2
57,1,8
57,8,4
58,34,5
58,20,0
58,56,1
58,91,1
58,95,5
59,92,5
59,37,3
59,21,3
59,17,5
59,25,2
60,32,9
60,30,6
60,75,2
60,80,3
60,73,0
61,67,6
61,9,3
61,64,3
61,4,9
61,57,3
62,39,3
62,0,9
62,78,5
62,9,5
62,65,5
63,51,6
63,65,2
63,25,2
63,79,6
63,76,0
64,29,6
64,32,3
64,8,0
64,21,3
64,86,3
65,75,8
65,78,8
65,62,4
65,34,5
65,9,8
66,45,0
66,4,2
66,6,3
66,91,4
66,21,3
67,36,1
67,23,1
67,53,6
67,75,6
68,17,5
68,15,5
68,54,5
68,19,5
68,96,5
69,2,0
69,68,9
69,39,7
69,77,5
69,4,0
70,43,5
70,98,2
70,53,6
70,26,9
70,65,5
71,57,1
71,71,1
71,63,1
71,99,4
71,74,6
72,67,7
72,87,6
72,37,3
72,55,2
72,3,2
73,90,8
73,39,9
73,92,9
73,55,6
73,80,9
74,47,1
