task_id,truth
0,1
1,2
2,5
3,1
4,5
5,8
6,9
7,2
8,7
9,3
10,7
11,0
12,6
13,8
14,2
15,6
16,3
17,2
18,1
19,0
20,1
21,6
22,4
23,5
24,6
25,6
26,3
27,3
28,5
29,3
30,0
31,2
32,8
33,1
34,4
35,8
36,6
37,8
38,1
39,7
40,5
41,7
42,5
43,0
44,8
45,4
46,2
47,7
48,1
49,2
50,0
51,2
52,6
53,0
54,4
55,7
56,7
57,7
58,7
59,9
60,0
61,6
62,2
63,0
64,4
65,6
66,2
67,2
68,8
69,3
70,2
71,7
72,9
73,1
74,3
75,8
76,3
77,4
78,6
79,3
80,6
81,9
82,1
83,6
84,2
85,9
86,5
87,9
88,4
89,0
90,6
91,2
92,1
93,1
94,3
95,7
96,2
97,6
98,3
99,4
100,5
101,4
102,7
103,7
104,6
105,7
106,5
107,5
108,0
109,5
110,1
111,8
112,9
113,5
114,1
115,8
116,8
117,2
118,3
119,0
120,3
121,1
122,5
123,7
124,8
125,0
126,8
127,5
128,9
129,6
130,7
131,0
132,0
133,9
134,2
135,7
136,6
137,5
138,7
139,0
140,0
141,4
142,3
143,7
144,6
145,9
146,3
147,2
148,4
149,1
150,5
151,8
152,3
153,3
154,3
155,4
156,0
157,1
158,9
159,4
160,3
161,3
162,4
163,9
164,6
165,9
166,5
167,3
168,4
169,8
170,0
171,5
172,9
173,4
174,6
175,4
176,1
177,9
178,0
179,5
180,6
181,9
182,4
183,9
184,6
185,4
186,1
187,6
188,9
189,5
190,8
191,2
192,3
193,7
194,2
195,1
196,1
197,1
198,5
199,1
200,8
201,6
202,1
203,7
204,0
205,2
206,9
207,1
208,9
209,3
210,4
211,7
212,3
213,2
214,1
215,1
216,7
217,5
218,6
219,2
220,6
221,1
222,1
223,6
224,6
225,5
226,3
227,1
228,7
229,0
230,4
231,3
232,0
233,3
234,4
235,8
236,9
237,4
238,6
239,6
240,0
241,8
242,3
243,1
244,6
245,3
246,3
247,5
248,2
249,1
250,2
251,8
252,9
253,8
254,3
255,1
256,5
257,4
258,8
259,3
260,9
261,6
262,7
263,8
264,8
265,9
266,7
267,1
268,0
269,1
270,2
271,1
272,7
273,5
274,5
275,9
276,7
277,0
278,1
279,6
280,3
281,0
282,4
283,5
284,8
285,7
286,6
287,5
288,8
289,8
290,3
291,5
292,4
293,6
294,9
295,4
296,4
297,5
298,8
299,9
300,3
301,6
302,5
303,4
304,7
305,1
306,2
307,5
308,9
309,0
310,3
311,8
312,9
313,2
314,2
315,3
316,6
317,2
318,5
319,9
320,1
321,4
322,4
323,8
324,4
325,3
326,7
327,8
328,8
329,5
330,4
331,1
332,9
333,3
334,0
335,1
336,9
337,7
338,4
339,0
340,9
341,9
342,7
343,7
344,5
345,4
346,3
347,3
348,1
349,9
350,1
351,2
352,1
353,5
354,6
355,9
356,9
357,4
358,2
359,5
360,5
361,7
362,2
363,5
364,3
365,5
366,5
367,9
368,6
369,0
370,9
371,2
372,7
373,8
374,6
375,0
376,6
377,7
378,8
379,1
380,3
381,6
382,6
383,9
384,1
385,2
386,1
387,8
388,6
389,7
390,9
391,8
392,3
393,4
394,1
395,2
396,4
397,9
398,4
399,4
400,9
401,1
402,1
403,5
404,6
405,9
406,3
407,5
408,9
409,9
410,6
411,3
412,6
413,1
414,9
415,9
416,8
417,6
418,6
419,0
420,8
421,1
422,8
423,5
424,3
425,9
426,3
427,4
428,5
429,8
430,7
431,3
432,3
433,5
434,2
435,2
436,9
437,4
438,8
439,8
440,8
441,1
442,6
443,6
444,3
445,0
446,0
447,4
448,4
449,5
450,8
451,2
452,7
453,5
454,0
455,5
456,3
457,4
458,3
459,3
460,2
461,8
462,2
463,0
464,2
465,4
466,7
467,5
468,3
469,8
470,6
471,0
472,1
473,5
474,8
475,2
476,0
477,2
478,0
479,0
480,5
481,1
482,9
483,3
484,2
485,7
486,1
487,2
488,5
489,6
490,9
491,8
492,0
493,2
494,0
495,8
496,6
497,4
498,4
499,6
500,4
501,3
502,2
503,5
504,9
505,1
506,2
507,6
508,2
509,4
510,8
511,4
512,9
513,5
514,8
515,7
516,6
517,8
518,0
519,2
520,0
521,5
522,6
523,6
524,9
525,7
526,0
527,0
528,1
529,1
530,7
531,7
532,2
533,5
534,4
535,7
536,7
537,6
538,5
539,5
540,8
541,4
542,6
543,7
544,1
545,3
546,2
547,5
548,5
549,6
550,6
551,0
552,0
553,9
554,3
555,6
556,0
557,2
558,3
559,2
560,0
561,1
562,6
563,3
564,2
565,7
566,2
567,4
568,4
569,1
570,3
571,0
572,0
573,1
574,1
575,3
576,9
577,2
578,2
579,9
580,5
581,0
582,2
583,6
584,2
585,6
586,1
587,5
588,4
589,6
590,9
591,6
592,4
593,3
594,9
595,3
596,1
597,1
598,0
599,6
600,7
601,4
602,3
603,3
604,3
605,6
606,7
607,6
608,6
609,7
610,7
611,0
612,8
613,9
614,3
615,3
616,9
617,9
618,1
619,7
620,2
621,4
622,3
623,1
624,7
625,1
626,9
627,5
628,3
629,4
630,4
631,0
632,6
633,1
634,5
635,2
636,6
637,5
638,8
639,5
640,3
641,0
642,2
643,4
644,2
645,3
646,2
647,6
648,1
649,5
650,0
651,3
652,8
653,6
654,1
655,6
656,8
657,4
658,5
659,9
660,5
661,6
662,6
663,0
664,1
665,8
666,9
667,9
668,4
669,9
670,0
671,4
672,2
673,1
674,7
675,4
676,5
677,8
678,7
679,9
680,6
681,1
682,2
683,4
684,5
685,8
686,0
687,0
688,1
689,7
690,0
691,1
692,4
693,9
694,2
695,5
696,9
697,8
698,1
699,9
700,3
701,7
702,0
703,5
704,9
705,0
706,5
707,7
708,3
709,3
710,0
711,8
712,3
713,5
714,4
715,9
716,4
717,5
718,9
719,4
720,1
721,4
722,5
723,0
724,8
725,7
726,6
727,8
728,2
729,7
730,1
731,8
732,5
733,4
734,0
735,0
736,2
737,5
738,5
739,9
740,9
741,8
742,4
743,6
744,8
745,6
746,6
747,2
748,7
749,7
750,6
751,5
752,7
753,1
754,1
755,3
756,4
757,3
758,7
759,8
760,4
761,1
762,4
763,1
764,7
765,1
766,2
767,5
768,7
769,0
770,2
771,2
772,7
773,6
774,5
775,6
776,6
777,8
778,4
779,7
780,7
781,7
782,7
783,3
784,1
785,5
786,8
787,9
788,8
789,3
790,4
791,1
792,9
793,7
794,4
795,1
796,8
797,2
798,2
799,7
800,7
801,0
802,8
803,5
804,3
805,4
806,1
807,8
808,8
809,1
810,6
811,5
812,2
813,3
814,5
815,6
816,7
817,9
818,4
819,5
820,0
821,2
822,4
823,3
824,9
825,0
826,7
827,2
828,0
829,1
830,1
831,9
832,4
833,1
834,4
835,4
836,6
837,8
838,6
839,7
840,9
841,7
842,4
843,1
844,4
845,9
846,0
847,2
848,9
849,2
850,2
851,4
852,8
853,9
854,7
855,0
856,5
857,1
858,6
859,2
860,2
861,2
862,6
863,2
864,1
865,3
866,9
867,3
868,2
869,6
870,0
871,9
872,7
873,8
874,9
875,1
876,4
877,4
878,4
879,8
880,8
881,1
882,1
883,1
884,4
885,5
886,1
887,7
888,9
889,9
890,6
891,3
892,2
893,4
894,4
895,0
896,0
897,4
898,2
899,1
900,9
901,5
902,0
903,2
904,9
905,9
906,3
907,7
908,3
909,0
910,9
911,6
912,3
913,5
914,7
915,2
916,6
917,5
918,5
919,6
920,5
921,7
922,7
923,4
924,6
925,3
926,9
927,7
928,9
929,5
930,6
931,5
932,9
933,2
934,9
935,7
936,1
937,3
938,9
939,6
940,3
941,6
942,1
943,3
944,7
945,8
946,3
947,9
948,5
949,0
950,7
951,0
952,3
953,9
954,8
955,5
956,1
957,6
958,0
959,2
960,2
961,1
962,2
