task,worker,answer
0,77,8
0,81,9
0,50,7
0,44,9
0,12,0
1,65,1
1,69,5
1,2,4
1,82,6
1,24,4
2,47,8
2,78,0
2,53,8
2,66,8
2,6,3
3,28,7
3,56,7
3,17,7
3,22,7
3,33,7
4,22,2
4,27,7
4,31,1
4,98,0
4,84,1
5,56,5
5,65,7
5,55,9
5,63,7
5,47,2
6,3,1
6,47,3
6,1,3
6,32,3
6,87,3
7,25,5
7,13,2
7,61,0
7,26,0
7,31,2
8,8,4
8,12,2
8,37,2
8,61,9
8,99,2
9,37,5
9,65,1
9,64,5
9,76,8
9,47,3
10,72,9
10,40,0
10,29,0
10,71,3
10,60,1
11,27,1
11,28,4
11,76,1
11,15,8
11,80,9
12,0,3
12,18,5
12,48,6
12,66,0
12,20,6
13,92,1
13,32,4
13,49,6
13,2,7
13,4,8
14,64,7
14,67,7
14,29,0
14,3,1
14,58,3
15,46,5
15,36,9
15,42,4
15,68,1
15,29,1
16,63,8
16,46,6
16,64,1
16,62,1
16,31,1
17,38,4
17,29,4
17,44,4
17,93,0
17,66,4
18,10,1
18,3,1
18,15,1
18,5,4
18,37,8
19,66,7
19,68,7
19,24,7
19,99,7
19,25,7
20,74,3
20,40,1
20,31,3
20,54,6
20,88,3
21,34,5
21,27,4
21,87,1
21,70,0
22,35,8
22,14,8
22,73,2
22,11,8
22,94,8
23,69,6
23,82,7
23,92,6
23,99,8
23,42,7
24,55,2
24,51,0
24,78,9
24,61,8
24,35,2
25,96,3
25,40,8
25,63,0
25,44,8
25,83,7
26,24,8
26,95,0
26,71,8
26,76,0
26,54,0
27,99,0
27,36,8
27,45,4
27,8,1
27,73,3
28,25,3
28,91,3
28,79,8
28,37,7
28,16,8
29,0,7
29,11,2
29,19,0
29,81,3
29,57,2
30,76,1
30,50,4
30,83,1
30,16,1
30,38,0
31,23,4
31,75,7
31,87,7
31,50,7
31,68,7
32,39,1
32,25,1
32,50,1
32,44,2
32,89,1
33,15,9
33,14,2
33,58,2
33,23,0
33,13,2
34,72,6
34,74,7
34,15,7
34,88,0
34,31,7
35,30,3
35,22,6
35,34,4
35,75,2
35,1,3
36,29,9
36,52,7
36,9,0
36,36,6
36,1,8
37,60,7
37,94,3
37,99,3
37,13,3
37,42,2
38,54,0
38,49,2
38,69,6
38,93,6
38,43,6
39,73,0
39,7,5
39,71,3
39,4,0
39,50,0
40,70,7
40,14,0
40,88,7
40,41,7
40,22,8
41,58,9
41,79,5
41,20,8
41,0,8
41,63,5
42,93,3
42,92,1
42,59,3
42,39,3
43,31,8
43,58,3
43,56,3
43,52,3
43,33,0
44,23,8
44,44,8
44,33,8
44,36,8
44,68,8
45,4,7
45,78,5
45,57,8
45,32,7
45,87,5
46,99,0
46,42,4
46,26,1
46,78,5
46,31,7
47,74,9
47,30,9
47,81,1
47,47,4
47,98,9
48,77,1
48,21,1
48,90,1
48,48,9
48,69,1
49,33,8
49,77,8
49,64,0
49,81,8
49,4,6
50,40,8
50,43,0
50,44,8
50,77,7
50,99,4
51,33,5
51,37,5
51,22,9
51,95,1
51,55,5
52,53,7
52,45,7
52,28,9
52,20,6
52,58,9
53,89,6
53,11,8
53,91,8
53,43,5
53,12,1
54,61,2
54,0,2
54,98,1
54,2,2
54,93,2
55,68,0
55,73,0
55,85,0
55,51,9
55,75,0
56,85,2
56,87,4
56,21,6
56,65,9
56,98,3
57,60,7
57,83,2
57,11,1
57,5,5
57,40,7
58,68,7
58,27,7
58,25,5
58,69,5
58,89,2
59,99,3
59,39,2
59,14,5
59,21,5
59,57,1
60,14,9
60,57,6
60,71,9
60,9,1
60,10,0
61,17,5
61,74,3
61,84,3
61,72,3
61,68,0
62,21,2
62,62,2
62,12,2
62,7,2
62,98,2
63,82,9
63,49,7
63,24,0
63,46,6
63,58,1
64,6,9
64,52,6
64,19,9
64,51,1
64,63,7
65,83,4
65,11,4
65,98,4
65,30,4
65,0,5
66,43,1
66,2,8
66,20,8
66,92,8
66,98,8
67,54,9
67,76,6
67,98,0
67,4,1
67,97,9
68,8,3
68,74,1
68,11,5
68,16,2
68,87,3
69,22,4
69,27,1
69,10,4
69,14,9
69,84,5
70,27,4
70,28,7
70,37,8
70,56,7
70,94,8
71,98,8
71,57,3
71,51,8
71,71,3
71,31,4
72,28,9
72,69,9
72,75,9
72,48,6
72,18,9
73,7,8
73,66,5
73,49,0
73,4,4
73,10,0
74,56,8
74,22,8
74,67,8
74,5,2
74,55,8
75,27,8
75,90,0
75,62,1
75,79,1
75,61,8
76,1,0
76,60,8
76,82,6
76,8,8
76,57,8
77,5,3
77,18,2
77,68,5
77,22,0
77,27,2
78,78,3
78,12,3
78,83,6
78,21,3
78,55,4
79,4,2
79,47,2
79,39,2
79,61,0
79,63,2
80,60,4
80,36,4
80,68,4
80,89,4
81,39,5
81,86,2
81,91,5
81,75,5
81,13,4
82,61,5
82,74,7
82,40,1
82,3,7
82,59,5
83,9,2
83,8,6
83,49,3
83,60,8
83,47,7
84,9,9
84,70,6
84,54,6
84,7,6
84,69,6
85,83,5
85,70,6
85,93,5
85,95,7
85,73,6
86,91,9
86,66,9
86,69,7
86,67,9
86,50,9
87,56,6
87,79,6
87,94,3
87,83,7
87,74,4
88,79,1
88,35,7
88,72,8
88,77,7
88,25,5
89,35,1
89,76,6
89,16,4
89,62,9
89,85,2
90,68,4
90,24,5
90,6,6
90,13,8
90,39,5
91,26,4
91,76,5
91,19,4
91,35,1
91,25,0
92,94,6
92,24,0
92,52,8
92,11,3
92,99,0
93,36,0
93,66,0
93,10,7
93,14,0
94,4,7
94,25,7
94,15,3
94,23,5
94,45,1
95,83,6
95,45,7
95,66,2
95,44,0
95,71,2
96,32,1
96,65,1
96,90,0
96,36,1
96,70,6
97,58,2
