worker_id,worker_community
0,0
1,3
2,2
3,2
4,3
5,7
6,3
7,1
8,1
9,0
10,7
11,7
12,4
13,6
14,3
15,7
16,0
17,1
18,4
19,7
20,2
21,1
22,4
23,2
24,3
25,1
26,0
27,1
28,7
29,1
30,3
31,5
32,0
33,6
34,2
35,1
36,6
37,0
38,5
39,2
40,1
41,3
42,1
43,5
44,2
45,2
46,6
47,2
48,6
49,0
50,4
51,2
52,7
53,2
54,4
55,7
56,7
57,3
58,0
59,6
60,1
61,2
62,5
63,6
64,2
65,7
66,4
67,4
68,4
69,4
70,4
71,4
72,7
73,4
74,7
75,7
76,1
77,1
78,4
79,3
80,6
81,0
82,2
83,5
84,3
85,0
86,2
87,6
88,4
89,6
90,7
91,4
92,4
93,6
94,6
95,4
96,0
97,2
98,3
99,1
