task_id,task_community
0,0
1,6
2,0
3,1
4,0
5,6
6,1
7,0
8,5
9,6
10,5
11,3
12,5
13,0
14,3
15,3
16,4
17,3
18,3
19,4
20,3
21,6
22,3
23,0
24,0
25,4
26,2
27,1
28,3
29,6
30,1
31,0
32,1
33,5
34,5
35,1
36,2
37,0
38,0
39,6
40,6
41,1
42,2
43,0
44,5
45,4
46,0
47,2
48,4
49,5
50,2
51,5
52,1
53,6
54,5
55,0
56,6
57,5
58,3
59,4
60,5
61,1
62,5
63,5
64,2
65,4
66,3
67,0
68,3
69,6
70,4
71,6
72,0
73,0
74,5
75,2
76,1
77,5
78,0
79,2
80,5
81,6
82,3
83,1
84,2
85,5
86,0
87,0
88,0
89,3
90,4
91,1
92,1
93,6
94,1
95,0
96,1
97,3
98,3
99,3
100,3
101,6
102,2
103,2
104,6
105,0
106,3
107,1
108,6
109,0
110,5
111,1
112,2
113,3
114,2
115,2
116,1
117,2
118,1
119,2
120,2
121,0
122,2
123,2
124,3
125,3
126,4
127,1
128,2
129,0
130,1
131,4
132,6
133,4
134,6
135,6
136,6
137,2
138,0
139,2
140,6
141,1
142,3
143,1
144,2
145,0
146,2
147,1
148,4
149,4
150,5
151,4
152,6
153,2
154,1
155,1
156,6
157,4
158,6
159,3
160,0
161,1
162,5
163,2
164,4
165,1
166,1
167,2
168,5
169,5
170,2
171,2
172,3
173,0
174,4
175,6
176,0
177,0
178,5
179,6
180,2
181,6
182,2
183,5
184,4
185,4
186,5
187,4
188,5
189,4
190,3
191,1
192,2
193,2
194,5
195,2
196,1
197,6
198,4
199,2
200,0
201,4
202,1
203,0
204,3
205,4
206,3
207,5
208,1
209,6
210,2
211,6
212,1
213,5
214,2
215,0
216,6
217,4
218,5
219,5
220,2
221,5
222,3
223,4
224,4
225,1
226,0
227,2
228,1
229,5
230,0
231,4
232,1
233,1
234,0
235,3
236,5
237,4
238,5
239,1
240,2
241,6
242,6
243,0
244,0
245,6
246,6
247,4
248,5
249,4
250,1
251,0
252,2
253,0
254,6
255,0
256,3
257,2
258,4
259,3
260,0
261,1
262,1
263,5
264,3
265,4
266,0
267,5
268,0
269,1
270,6
271,4
272,4
273,1
274,3
275,4
276,1
277,2
278,0
279,6
280,3
281,6
282,6
283,2
284,5
285,4
286,6
287,1
288,4
289,4
290,0
291,2
292,0
293,5
294,5
295,3
296,2
297,6
298,5
299,2
300,3
301,5
302,5
303,4
304,6
305,6
306,3
307,6
308,1
309,3
310,1
311,3
312,1
313,1
314,2
315,3
316,0
317,1
318,4
319,0
320,5
321,1
322,5
323,3
324,6
325,4
326,0
327,5
328,6
329,1
330,6
331,3
332,2
333,1
334,1
335,4
336,4
337,0
338,5
339,5
340,0
341,3
342,5
343,6
344,3
345,2
346,2
347,0
348,0
349,0
350,1
351,6
352,1
353,5
354,0
355,4
356,4
357,5
358,0
359,0
360,3
361,6
362,4
363,1
364,4
365,1
366,3
367,0
368,4
369,5
370,6
371,3
372,5
373,1
374,2
375,1
376,0
377,4
378,2
379,0
380,1
381,2
382,3
383,0
384,0
385,1
386,3
387,1
388,0
389,6
390,0
391,5
392,4
393,4
394,2
395,5
396,2
397,3
398,6
399,2
400,3
401,4
402,3
403,1
404,4
405,4
406,5
407,0
408,3
409,2
410,2
411,3
412,2
413,1
414,4
415,3
416,2
417,0
418,5
419,2
420,1
421,0
422,1
423,6
424,4
425,2
426,1
427,5
428,4
429,4
430,0
431,0
432,2
433,0
434,0
435,6
436,5
437,0
438,0
439,6
440,0
441,1
442,1
443,0
444,0
445,0
446,0
447,4
448,0
449,6
450,3
451,4
452,2
453,4
454,1
455,1
456,6
457,4
458,5
459,4
460,3
461,4
462,0
463,1
464,1
465,4
466,3
