task,worker,answer
0,87,5
0,16,5
0,32,4
0,47,5
0,0,1
0,66,0
0,45,7
0,56,7
1,28,5
1,10,5
1,6,5
1,16,3
1,38,8
1,4,5
1,18,5
1,85,5
2,65,6
2,2,6
2,38,2
2,37,7
2,24,8
2,49,5
2,76,4
2,23,2
2,11,0
2,86,4
2,43,1
3,66,8
3,49,9
3,90,8
3,57,0
3,82,8
3,88,8
3,26,8
3,60,9
3,16,8
3,19,3
3,86,8
4,1,0
4,50,6
4,97,5
4,28,0
4,44,7
4,35,0
4,30,0
4,77,7
4,94,8
4,4,0
5,77,9
5,23,4
5,38,9
5,29,2
5,82,8
5,35,8
5,83,2
5,58,2
5,43,8
5,95,2
5,49,9
6,73,9
6,14,1
6,95,1
6,60,1
6,59,1
6,82,1
6,18,6
6,71,7
6,34,1
6,8,1
6,39,0
7,78,5
7,61,5
7,84,5
7,94,5
7,35,0
7,77,5
7,48,9
7,67,1
7,76,5
8,20,9
8,8,9
8,97,7
8,89,9
8,5,0
8,61,9
8,78,9
8,53,9
8,4,9
8,56,0
9,19,2
9,71,0
9,98,0
9,7,5
9,16,7
9,91,0
9,97,0
9,56,2
9,10,1
9,75,1
10,81,3
10,3,5
10,83,3
10,44,3
10,54,8
10,31,0
10,47,3
10,6,1
10,33,2
10,52,3
11,60,9
11,38,4
11,54,8
11,40,6
11,69,6
11,84,6
11,95,6
11,0,6
11,64,6
11,10,5
12,16,5
12,41,9
12,62,9
12,51,1
12,35,9
12,39,9
12,99,0
12,4,9
12,71,9
12,95,4
12,81,9
13,28,4
13,65,4
13,83,6
13,38,3
13,72,6
13,21,4
13,37,2
13,61,3
13,14,4
13,45,4
14,7,5
14,43,1
14,45,0
14,78,0
14,91,0
14,33,0
14,58,0
14,89,8
14,37,0
14,94,2
14,80,0
15,25,1
15,38,7
15,19,1
15,27,1
15,92,1
15,83,8
15,15,6
15,21,2
15,3,7
15,99,1
15,48,4
16,99,9
16,12,3
16,11,1
16,6,5
16,35,1
16,23,3
16,66,1
16,69,1
16,26,6
16,19,6
16,65,1
17,57,8
17,48,8
17,41,0
17,75,5
17,98,3
17,96,8
17,70,1
17,30,8
17,28,5
17,69,4
18,25,5
18,47,1
18,15,1
18,66,2
18,61,6
18,48,5
18,58,3
18,80,1
18,95,1
18,44,1
18,54,0
19,50,2
19,13,0
19,47,0
19,28,0
19,60,0
19,17,0
19,75,2
19,53,2
19,92,0
19,5,0
20,49,9
20,10,5
20,62,9
20,52,2
20,3,2
20,53,2
20,36,8
20,19,5
20,50,6
20,68,2
21,33,4
21,69,7
21,92,7
21,26,0
21,58,3
21,80,3
21,9,3
21,94,8
21,27,7
21,68,3
21,36,3
22,1,0
22,2,0
22,18,2
22,92,0
22,94,0
22,97,4
22,91,0
22,83,0
22,64,0
22,70,1
22,6,9
23,14,1
23,89,6
23,11,6
23,22,6
23,15,7
23,28,6
23,68,6
23,3,6
23,48,3
23,87,6
24,3,8
24,8,0
24,9,4
24,58,3
24,95,3
24,62,0
24,54,0
24,28,0
24,30,0
24,85,0
25,82,9
25,42,9
25,68,9
25,27,3
25,36,9
