worker_id,worker_community
0,1
1,0
2,4
3,0
4,2
5,0
6,5
7,2
8,6
9,6
10,3
11,5
12,0
13,6
14,4
15,0
16,2
17,3
18,3
19,1
20,1
21,6
22,6
23,0
24,0
25,1
26,1
27,6
28,1
29,6
30,3
31,2
32,6
33,1
34,0
35,3
36,1
37,7
38,0
39,4
40,6
41,4
42,3
43,4
44,5
45,5
46,6
47,0
48,2
49,5
50,4
51,1
52,5
53,1
54,3
55,7
56,3
57,2
58,4
59,7
60,7
61,5
62,7
63,4
64,7
65,4
66,3
67,5
68,3
69,7
70,5
71,3
72,4
73,1
74,1
75,1
76,3
77,3
78,0
79,0
80,2
81,4
82,1
83,1
84,6
85,2
86,1
87,4
88,1
89,0
90,3
91,0
92,0
93,2
94,7
95,1
96,7
97,7
98,6
99,4
100,3
101,1
102,6
103,2
104,1
105,0
106,7
107,4
108,7
109,5
110,6
111,4
112,3
113,3
114,0
115,6
116,1
117,0
118,7
119,3
120,5
121,4
122,4
123,3
124,1
125,7
126,7
127,5
128,4
129,5
130,2
131,0
132,7
133,2
134,5
135,1
136,1
137,6
138,7
139,3
140,2
141,1
142,1
143,1
144,5
145,7
146,2
147,3
148,5
149,6
150,3
151,5
152,2
153,5
154,7
155,2
156,1
157,4
158,6
159,2
160,1
161,6
162,4
163,0
164,5
165,3
166,6
167,7
168,7
169,0
170,6
171,2
172,3
173,2
174,2
175,0
176,3
177,2
178,6
179,5
180,7
181,7
182,6
183,4
184,4
185,3
186,1
187,5
188,3
189,6
190,7
191,6
192,0
193,0
194,4
195,0
196,6
197,7
198,0
199,7
200,2
201,2
202,5
203,4
204,4
205,6
206,1
207,5
208,0
209,2
210,6
211,6
212,5
213,6
214,3
215,0
216,1
217,0
218,5
219,6
220,6
221,0
222,5
223,5
224,0
225,1
226,2
227,3
228,4
229,2
230,7
231,2
232,5
233,0
234,7
235,1
236,3
237,7
238,5
239,6
240,0
241,0
242,4
243,7
244,4
245,5
246,4
247,3
248,4
249,6
250,2
251,4
252,4
253,7
254,2
255,3
256,3
257,3
258,4
259,6
260,4
261,6
262,2
263,1
264,6
265,0
266,2
267,6
268,6
269,2
270,5
271,5
272,5
273,2
274,6
275,1
276,5
277,1
278,7
279,5
280,1
281,7
282,0
283,5
284,0
285,6
286,3
287,2
288,5
289,6
290,6
291,4
292,3
293,2
294,3
295,5
296,5
297,6
298,0
299,4
300,0
301,6
302,4
303,4
304,3
305,1
306,3
307,0
308,5
309,4
310,6
311,7
312,5
313,5
314,7
315,2
316,2
317,6
318,3
319,3
320,1
321,6
322,4
323,1
324,7
325,3
326,3
327,7
328,4
329,4
330,0
331,5
332,5
333,5
334,6
335,7
336,7
337,7
338,6
339,3
340,2
341,3
342,4
343,6
344,6
345,5
346,7
347,6
348,3
349,2
350,4
351,7
352,0
353,2
354,1
355,0
356,3
357,7
358,6
359,6
360,6
361,4
362,5
363,4
364,0
365,2
366,0
367,7
368,3
369,4
370,2
371,5
372,7
373,1
374,2
375,7
376,2
377,5
378,3
379,3
380,1
381,2
382,2
383,1
384,6
385,4
386,1
387,2
388,7
389,4
390,5
391,5
392,0
393,6
394,3
395,2
396,1
397,2
398,4
399,5
400,2
401,3
402,2
403,5
404,4
405,5
406,3
407,1
408,7
409,7
410,4
411,2
412,5
413,5
414,1
415,0
416,6
417,0
418,5
419,6
420,7
421,2
422,7
423,4
424,0
425,5
426,2
427,2
428,6
429,5
430,3
431,2
432,7
433,7
434,4
435,7
436,4
437,0
438,2
439,0
440,3
441,4
442,3
443,5
444,5
445,7
446,6
447,2
448,3
449,6
450,4
451,2
452,6
453,0
454,2
455,1
456,2
457,6
458,2
459,1
460,0
461,0
462,3
463,5
464,0
465,2
466,3
467,7
468,1
469,2
470,2
471,4
472,6
473,0
474,2
475,2
476,0
477,3
478,2
479,0
480,0
481,0
482,2
483,6
484,1
485,1
486,7
487,4
488,4
489,6
490,6
491,0
492,4
493,7
494,0
495,2
496,7
497,3
498,6
499,5
