task_id,truth
0,9
1,4
2,8
3,4
4,0
5,5
6,8
7,8
8,0
9,8
10,4
11,8
12,1
13,5
14,0
15,8
16,6
17,3
18,3
19,6
20,7
21,4
22,8
23,6
24,4
25,4
26,6
27,2
28,0
29,8
30,6
31,3
32,5
33,3
34,6
35,9
36,2
37,3
38,6
39,1
40,8
41,2
42,9
43,2
44,1
45,6
46,8
47,4
48,6
49,5
50,0
51,0
52,4
53,8
54,5
55,9
56,2
57,7
58,6
59,8
60,1
61,9
62,4
63,7
64,1
65,5
66,6
67,5
68,1
69,6
70,7
71,5
72,6
73,4
74,9
75,1
76,5
77,7
78,0
79,6
80,0
81,6
82,7
83,6
84,3
85,3
86,6
87,3
88,5
89,5
90,9
91,2
92,0
93,6
94,1
95,1
96,8
97,4
98,4
99,5
100,4
101,6
102,7
103,7
104,1
105,0
106,9
107,1
108,6
109,2
110,0
111,4
112,3
113,0
114,0
115,4
116,7
117,6
118,2
119,8
120,0
121,3
122,9
123,4
124,6
125,5
126,8
127,8
128,5
129,4
130,1
131,6
132,5
133,7
134,1
135,3
136,9
137,5
138,2
139,6
140,4
141,0
142,9
143,2
144,1
145,4
146,6
147,7
148,8
149,0
150,4
151,9
152,5
153,7
154,7
155,9
156,7
157,9
158,0
159,3
160,8
161,3
162,5
163,2
164,2
165,3
166,0
167,5
168,2
169,5
170,1
171,0
172,3
173,9
174,1
175,8
176,8
177,9
178,8
179,7
180,7
181,3
182,2
183,6
184,0
185,3
186,4
187,5
188,6
189,4
190,2
191,2
192,3
193,2
194,8
195,3
196,1
197,6
198,4
199,0
200,7
201,0
202,0
203,6
204,7
205,9
206,5
207,7
208,2
209,7
210,5
211,8
212,4
213,4
214,3
215,8
216,2
217,2
218,0
219,4
220,5
221,1
222,7
223,3
224,1
225,2
226,9
227,8
228,0
229,3
230,3
231,6
232,3
233,6
234,0
235,7
236,1
237,6
238,8
239,5
240,1
241,1
242,2
243,5
244,8
245,3
246,8
247,3
248,0
249,4
250,7
251,3
252,0
253,6
254,9
255,1
256,4
257,8
258,8
259,7
260,6
261,7
262,7
263,0
264,1
265,1
266,5
267,3
268,8
269,1
270,3
271,7
272,0
273,8
274,6
275,4
276,0
277,3
278,9
279,5
280,7
281,4
282,8
283,9
284,6
285,4
286,3
287,2
288,0
289,6
290,1
291,2
292,1
293,8
294,1
295,0
296,4
297,9
298,0
299,8
300,1
301,8
302,7
303,9
304,5
305,5
306,1
307,3
308,6
309,2
310,7
311,0
312,3
313,4
314,7
315,4
316,5
317,6
318,2
319,8
320,2
321,7
322,3
323,2
324,9
325,5
326,8
327,3
328,8
329,4
330,3
331,9
332,0
333,5
334,7
335,6
336,1
337,6
338,3
339,4
340,0
341,1
342,3
343,5
344,7
345,7
346,9
347,1
348,6
349,0
350,5
351,3
352,4
353,4
354,3
355,5
356,6
357,7
358,5
359,2
360,3
361,9
362,0
363,3
364,4
365,8
366,6
367,1
368,2
369,5
370,3
371,1
372,6
373,8
374,7
375,1
376,3
377,8
378,9
379,7
380,4
381,8
382,2
383,3
384,9
385,0
386,2
387,9
388,3
389,2
390,5
391,8
392,4
393,8
394,2
395,8
396,1
397,8
398,5
399,9
400,4
401,3
402,2
403,6
404,0
405,5
406,8
407,8
408,1
409,3
410,1
411,8
412,8
413,1
414,5
415,1
416,9
417,7
418,7
419,0
420,0
421,8
422,0
423,0
424,7
425,1
426,4
427,8
428,8
429,2
430,7
431,6
432,2
433,4
434,9
435,0
436,9
437,1
438,5
439,0
440,8
441,9
442,0
443,6
444,1
445,6
446,7
447,9
448,4
449,5
450,0
451,4
452,0
453,8
454,5
455,4
456,0
457,5
458,2
459,2
460,1
461,6
462,7
463,7
464,6
465,0
466,3
467,0
468,5
469,3
470,2
471,7
472,3
473,6
474,8
475,9
476,1
477,6
478,1
479,1
480,5
481,8
482,8
483,6
484,3
485,0
486,8
487,1
488,9
489,5
490,6
491,7
492,5
493,0
494,8
495,8
496,7
497,4
498,0
499,7
500,4
501,3
502,6
503,5
504,7
505,2
506,5
507,8
508,1
509,2
510,0
511,3
512,9
513,3
514,9
515,6
516,0
517,6
518,3
519,2
520,6
521,3
522,3
523,8
524,3
525,4
526,7
527,9
528,5
529,6
530,1
531,8
532,1
533,8
534,1
535,3
536,3
537,0
538,6
539,1
540,9
541,5
542,0
543,4
544,0
545,0
546,0
547,9
548,9
549,3
550,0
551,1
552,1
553,6
554,4
555,6
556,1
557,9
558,8
559,8
560,0
561,7
562,8
563,5
564,5
565,4
566,9
567,5
568,3
569,8
570,5
571,3
572,1
573,2
574,5
575,8
576,7
577,7
578,0
579,1
580,9
581,4
582,2
583,5
584,4
585,7
586,5
587,8
588,8
589,2
590,5
591,1
592,9
593,3
594,1
595,5
596,7
597,4
598,1
599,6
600,2
601,6
602,0
603,1
604,1
605,4
606,6
607,1
608,0
609,0
610,9
611,3
612,9
613,3
614,7
615,1
616,8
617,7
618,6
619,2
620,2
621,4
622,5
623,3
624,5
625,8
626,5
627,5
628,8
629,7
630,8
631,6
632,5
633,9
634,2
635,2
636,4
637,0
638,9
639,8
640,3
641,1
642,7
643,8
644,9
645,6
646,4
647,2
648,0
649,2
650,8
651,8
652,8
653,9
654,5
655,6
656,7
657,2
658,0
659,5
660,5
661,1
662,7
663,7
664,8
665,6
666,8
667,0
668,0
669,9
670,2
671,7
672,6
673,4
674,5
675,4
676,2
677,4
678,5
679,0
680,0
681,1
682,7
683,8
684,0
685,8
686,9
687,1
688,5
689,3
690,1
691,7
692,1
693,1
694,7
695,7
696,1
697,1
698,3
699,4
700,1
701,9
702,9
703,6
704,3
705,2
706,6
707,8
708,0
709,2
710,9
711,7
712,5
713,9
714,4
715,7
716,8
717,0
718,3
719,3
720,3
721,3
722,5
723,6
724,5
725,9
726,8
727,1
728,5
729,2
730,0
731,4
732,8
733,8
734,5
735,8
736,1
737,6
738,2
739,0
740,4
741,2
742,5
743,4
744,2
745,9
746,4
747,6
748,2
749,0
750,2
751,1
752,6
753,3
754,1
755,0
756,0
757,7
758,0
759,3
760,5
761,9
762,7
763,1
764,0
765,7
766,7
767,7
768,6
769,6
770,8
771,8
772,3
773,3
774,0
775,7
776,7
777,4
778,4
779,9
780,2
781,0
782,5
783,6
784,1
785,0
786,8
787,5
788,9
789,3
790,5
791,3
792,1
793,8
794,0
795,7
796,2
797,0
798,9
799,3
800,7
801,2
802,9
803,0
804,9
805,2
806,2
807,7
808,0
809,1
810,9
811,8
812,0
813,0
814,3
815,4
816,6
817,1
818,2
819,5
820,7
821,0
822,8
823,8
824,2
825,9
826,9
827,9
828,5
829,5
830,9
831,5
832,9
833,0
834,5
835,1
836,6
837,4
838,0
839,2
840,0
841,1
842,7
843,2
844,9
845,0
846,4
847,5
848,5
849,1
850,4
851,1
852,9
853,9
854,2
855,8
856,9
857,4
858,5
859,5
860,0
861,4
862,7
863,8
864,9
865,9
866,2
867,4
868,9
869,0
870,7
871,5
872,3
873,4
874,0
875,6
876,9
877,2
878,6
879,6
880,7
881,8
882,0
883,5
884,3
885,6
886,1
887,3
888,7
889,7
890,9
891,5
892,4
893,4
894,5
895,1
896,4
897,6
898,9
899,7
900,4
901,4
902,5
903,8
904,4
905,0
906,8
907,5
908,9
909,2
910,5
911,5
912,6
913,4
914,3
915,9
916,0
917,3
918,0
919,3
920,8
921,4
922,3
923,6
924,0
925,7
926,4
927,1
928,6
929,7
930,9
931,4
932,3
933,1
934,9
935,4
936,4
937,6
938,8
939,5
940,9
941,6
942,1
943,5
944,1
945,8
946,7
947,3
948,8
949,0
950,3
951,1
952,4
953,5
954,4
955,3
956,4
957,3
958,4
959,7
960,8
961,8
962,6
963,1
964,4
965,8
966,1
967,3
968,7
969,6
970,6
971,9
972,4
973,4
974,5
975,5
976,3
977,7
978,2
979,0
980,5
981,5
982,5
983,8
984,6
985,9
986,9
987,3
988,9
989,1
990,8
991,4
992,4
993,1
994,7
995,2
996,3
997,5
998,2
999,9
1000,6
1001,9
1002,7
1003,3
1004,7
1005,5
1006,5
1007,8
1008,1
1009,3
1010,7
1011,6
1012,2
1013,7
1014,5
1015,4
1016,1
1017,0
1018,1
1019,7
1020,8
1021,0
1022,4
1023,2
1024,7
1025,9
1026,0
1027,1
1028,1
1029,9
1030,6
1031,7
1032,3
1033,4
1034,8
1035,1
1036,6
1037,1
1038,0
1039,2
1040,7
1041,4
1042,4
1043,1
1044,2
1045,9
1046,6
1047,1
1048,5
1049,3
1050,5
1051,4
1052,6
1053,6
1054,9
1055,3
1056,3
1057,9
1058,3
1059,1
1060,9
1061,7
1062,4
1063,6
1064,8
1065,9
1066,9
1067,9
1068,7
1069,3
1070,7
1071,6
1072,1
1073,9
1074,5
1075,1
1076,6
1077,9
1078,3
1079,1
1080,5
1081,6
1082,8
1083,8
1084,3
1085,2
1086,9
1087,5
1088,1
1089,4
1090,2
1091,8
1092,4
1093,6
1094,3
1095,5
1096,3
1097,6
1098,4
1099,2
1100,8
1101,1
1102,7
1103,0
1104,6
1105,3
1106,6
1107,8
1108,6
1109,7
1110,6
1111,9
1112,4
1113,2
1114,5
1115,4
1116,9
1117,9
1118,0
1119,3
1120,4
1121,3
1122,7
1123,8
1124,1
1125,3
1126,5
1127,4
1128,2
1129,5
1130,0
1131,1
1132,2
1133,6
1134,1
1135,1
1136,6
1137,1
1138,2
1139,0
1140,7
1141,4
1142,1
1143,6
1144,7
1145,7
1146,6
1147,6
1148,1
1149,5
1150,6
1151,4
1152,1
1153,5
1154,6
1155,8
1156,8
1157,2
1158,8
1159,0
1160,6
1161,9
1162,7
1163,6
1164,1
1165,0
1166,8
1167,1
1168,6
1169,2
1170,6
1171,5
1172,8
1173,1
1174,4
1175,0
1176,1
1177,0
1178,4
1179,9
1180,1
1181,2
1182,6
1183,2
1184,5
1185,0
1186,3
1187,3
1188,1
1189,6
1190,5
1191,8
1192,9
1193,0
1194,2
1195,8
1196,3
1197,1
1198,8
1199,0
1200,5
1201,5
1202,4
1203,0
1204,7
1205,1
1206,8
1207,6
1208,7
1209,1
1210,3
1211,4
1212,4
1213,7
1214,9
1215,6
1216,2
1217,1
1218,1
1219,4
1220,5
1221,8
1222,4
1223,0
1224,1
1225,0
1226,4
1227,9
1228,1
1229,9
1230,4
1231,7
1232,0
1233,2
1234,5
1235,6
1236,3
1237,4
1238,9
1239,3
1240,6
1241,5
1242,1
1243,2
1244,1
1245,6
1246,2
1247,9
1248,4
1249,4
1250,7
1251,6
1252,2
1253,3
1254,0
1255,8
1256,8
1257,0
1258,3
1259,9
