worker_id,worker_community
0,4
1,5
2,0
3,3
4,4
5,5
6,6
7,0
8,3
9,7
10,4
11,5
12,5
13,2
14,0
15,7
16,2
17,1
18,4
19,2
20,5
21,6
22,4
23,7
24,3
25,5
26,3
27,4
28,3
29,2
30,3
31,3
32,7
33,5
34,7
35,6
36,5
37,3
38,6
39,3
40,6
41,2
42,5
43,1
44,4
45,7
46,3
47,0
48,4
49,5
50,3
51,6
52,2
53,0
54,2
55,7
56,1
57,7
58,7
59,0
60,1
61,3
62,3
63,5
64,1
65,0
66,6
67,4
68,5
69,4
70,4
71,6
72,5
73,3
74,7
75,7
76,4
77,6
78,4
79,3
80,0
81,1
82,5
83,2
84,0
85,7
86,1
87,3
88,2
89,5
90,6
91,6
92,5
93,1
94,6
95,4
96,6
97,7
98,3
99,1
