task,worker,answer
0,37,5
0,58,6
0,333,3
0,158,9
0,215,5
1,277,4
1,19,5
1,384,4
1,262,4
1,123,1
2,161,8
2,303,2
2,84,0
2,455,0
2,241,2
3,463,1
3,324,1
3,33,1
3,437,5
3,292,1
4,376,2
4,411,8
4,0,3
4,44,8
4,276,9
5,481,5
5,85,1
5,50,0
5,79,0
5,433,3
6,4,9
6,442,3
6,114,9
6,71,7
6,225,9
7,305,7
7,224,6
7,402,6
7,333,6
7,280,9
8,450,0
8,367,0
8,79,7
8,92,4
8,212,0
9,378,8
9,51,5
9,485,0
9,198,7
9,33,0
10,379,2
10,251,5
10,112,8
10,11,2
10,300,2
11,288,5
11,22,3
11,122,5
11,291,1
11,239,5
12,298,3
12,125,3
12,494,3
12,326,0
12,360,9
13,385,5
13,375,6
13,189,3
13,271,3
13,268,1
14,257,9
14,444,0
14,287,8
14,189,1
14,229,1
15,54,0
15,358,8
15,84,1
15,119,8
15,12,8
16,106,8
16,494,8
16,14,8
16,114,8
16,474,8
17,193,2
17,237,3
17,353,2
17,352,2
17,436,6
18,208,9
18,172,3
18,253,0
18,164,6
18,264,3
19,316,6
19,412,7
19,467,3
19,430,0
19,371,6
20,146,3
20,251,2
20,329,9
20,8,5
20,367,8
21,412,0
21,9,6
21,306,5
21,216,2
21,114,4
22,398,0
22,137,0
22,310,0
22,206,7
22,284,0
23,373,2
23,499,2
23,371,0
23,468,2
23,130,2
24,231,9
24,85,6
24,253,2
24,42,8
24,31,9
25,208,6
25,154,1
25,400,8
25,446,5
25,286,3
26,375,9
26,165,1
26,444,2
26,54,0
26,95,1
27,76,3
27,443,9
27,260,8
27,40,3
27,39,8
28,377,6
28,114,7
28,420,9
28,447,7
28,262,6
29,314,2
29,477,5
29,296,2
29,89,4
29,429,1
30,15,8
30,402,8
30,39,8
30,98,1
30,322,8
31,60,3
31,150,3
31,233,1
31,106,7
31,257,3
32,35,7
32,123,7
32,436,6
32,444,5
32,323,3
33,213,8
33,101,0
33,87,0
33,85,0
33,284,3
34,461,9
34,266,3
34,163,0
34,482,0
34,23,0
35,75,9
35,222,4
35,310,9
35,305,0
35,31,9
36,255,7
36,53,4
36,62,7
36,283,1
36,48,6
37,186,0
37,253,0
37,35,0
37,234,1
37,410,4
38,239,8
38,265,3
38,384,2
38,445,8
38,345,0
39,184,6
39,2,5
39,155,6
39,348,8
39,356,8
40,65,5
40,336,4
40,435,6
40,487,0
40,47,6
41,75,1
41,181,9
41,495,5
41,421,4
41,217,7
42,431,3
42,228,5
42,251,3
42,413,5
42,317,3
43,312,8
43,69,0
43,32,3
43,165,5
43,313,5
44,293,6
44,260,6
44,90,1
44,339,6
44,35,9
45,333,1
45,494,2
45,242,4
45,302,3
45,244,8
46,168,9
46,318,4
46,270,9
46,192,9
46,209,9
47,79,2
47,445,8
47,211,5
47,185,3
47,39,2
48,141,6
48,49,6
48,134,3
48,386,6
48,192,6
49,335,1
49,333,7
49,0,7
49,74,9
49,82,7
50,286,5
50,213,2
50,280,3
50,490,1
50,492,7
51,74,3
51,482,6
51,119,9
51,158,6
51,3,7
52,232,0
52,1,4
52,137,5
52,155,5
52,275,5
53,168,3
53,430,3
53,405,0
53,318,3
53,198,3
54,410,0
54,76,7
54,367,7
54,106,0
54,306,8
55,30,6
55,253,0
55,150,9
55,452,9
55,133,9
56,493,3
56,265,5
56,411,6
56,326,5
56,289,0
57,62,3
57,360,5
57,337,8
57,298,4
57,443,8
58,31,7
58,293,6
58,441,6
58,52,9
58,263,6
59,420,6
59,325,6
59,439,6
59,288,6
59,98,1
60,52,4
60,251,6
60,220,6
60,237,4
61,244,8
61,98,3
61,396,4
61,390,5
61,413,7
62,384,5
62,326,8
62,495,9
62,248,8
62,291,8
63,216,9
63,391,9
63,286,9
63,273,6
63,403,9
64,61,0
64,308,2
64,353,0
64,494,0
64,77,0
65,40,1
65,10,6
65,464,1
65,224,1
65,426,7
66,409,4
66,177,9
66,193,4
66,111,4
66,338,6
67,12,3
67,168,3
67,482,2
67,60,2
67,166,3
68,480,3
68,419,3
68,319,2
68,112,3
68,210,1
69,380,5
69,357,3
69,45,3
69,405,3
69,268,7
70,430,3
70,147,5
70,236,1
70,461,1
70,2,1
71,367,3
71,93,9
71,280,9
71,65,9
71,131,2
72,374,4
72,495,8
72,480,4
72,52,4
72,452,4
73,184,8
73,350,8
73,227,4
73,99,8
73,373,5
74,251,9
