task_id,task_community
0,1
1,2
2,3
3,3
4,6
5,5
6,4
7,3
8,3
9,0
10,6
11,2
12,2
13,1
14,0
15,4
16,6
17,4
18,0
19,3
20,4
21,4
22,1
23,5
24,1
25,2
26,1
27,5
28,6
29,4
30,0
31,1
32,0
33,4
34,3
35,0
36,2
37,3
38,6
39,0
40,1
41,0
42,6
43,5
44,6
45,4
46,5
47,6
48,4
49,1
50,2
51,3
52,5
53,0
54,4
55,0
56,5
57,2
58,4
59,5
60,0
61,4
62,6
63,3
64,3
65,4
66,5
67,0
68,1
69,1
70,3
71,0
72,5
73,6
74,5
75,2
76,4
77,0
78,4
79,1
80,5
81,6
82,2
83,5
84,1
85,0
86,4
87,4
88,5
89,5
90,3
91,1
92,5
93,6
94,3
95,1
96,4
97,5
98,5
99,6
100,2
101,4
102,6
103,1
104,5
105,6
106,1
107,6
108,0
109,4
110,1
111,5
112,6
113,5
114,0
115,2
116,0
117,1
118,4
119,4
120,5
121,6
122,5
123,6
124,1
125,2
126,5
127,6
128,4
129,0
130,1
131,5
132,6
133,3
134,0
135,4
136,2
137,0
138,4
139,4
140,3
141,1
142,0
143,1
144,5
145,6
146,2
147,0
148,4
149,0
150,2
151,4
152,2
153,0
154,3
155,0
156,3
157,2
158,2
159,1
160,2
161,3
162,3
163,2
164,1
165,4
166,0
167,4
168,4
169,5
170,0
171,5
172,5
173,2
174,1
175,1
176,2
177,3
178,2
179,4
180,3
181,6
182,2
183,1
184,5
185,4
186,4
187,0
188,2
189,2
190,0
191,5
192,6
193,1
194,1
195,6
196,0
197,2
198,0
199,3
200,0
201,4
202,0
203,2
204,5
205,6
206,3
207,6
208,2
209,4
210,0
211,2
212,6
213,3
214,1
215,0
216,0
217,6
218,2
219,6
220,4
221,4
222,0
223,5
224,5
225,4
226,3
227,3
228,4
229,4
230,2
231,1
232,2
233,3
234,1
235,1
236,6
237,2
238,2
239,2
240,5
241,2
242,0
243,5
244,4
245,0
246,2
247,6
248,3
249,5
250,6
251,6
252,0
253,1
254,3
255,1
256,2
257,0
258,1
259,5
260,5
261,2
262,2
263,4
264,3
265,5
266,4
267,6
268,1
269,0
270,2
271,5
272,1
273,0
274,2
275,0
276,0
277,1
278,3
279,6
280,2
281,5
282,2
283,2
284,5
285,5
286,6
287,3
288,6
289,5
290,4
291,5
292,0
293,4
294,0
295,1
296,6
297,6
298,1
299,5
300,1
301,3
302,4
303,4
304,0
305,0
306,0
307,3
308,2
309,5
310,5
311,3
312,0
313,3
314,2
315,6
316,5
317,5
318,1
319,2
320,2
321,6
322,2
323,6
324,4
325,4
326,2
327,5
328,3
329,0
330,4
331,1
332,6
333,5
334,1
335,2
336,2
337,3
338,0
339,3
340,6
341,0
342,6
343,2
344,5
345,0
346,6
347,4
348,0
349,3
350,0
351,3
352,2
353,0
354,6
355,5
356,3
357,2
358,2
359,2
360,2
361,0
362,4
363,0
364,5
365,2
366,1
367,0
368,4
369,3
370,0
371,6
372,1
373,0
374,3
375,2
376,0
377,6
378,1
379,0
380,0
381,3
382,3
383,5
384,3
385,1
386,1
387,6
388,5
389,3
390,0
391,2
392,0
393,3
394,3
395,2
396,3
397,2
398,5
399,0
400,0
401,2
402,5
403,2
404,5
405,3
406,3
407,0
408,2
409,6
410,0
411,1
412,3
413,4
414,4
415,4
416,6
417,3
418,0
419,1
420,2
421,1
422,0
423,1
424,4
425,1
426,1
427,2
428,0
429,0
430,5
431,3
432,6
433,3
434,3
435,6
436,5
437,1
438,2
439,2
440,0
441,4
442,5
443,6
444,2
445,4
446,3
447,0
448,3
449,4
450,5
451,6
452,0
453,1
454,1
455,6
456,4
457,0
458,2
459,0
460,6
461,2
462,5
463,1
464,0
465,0
466,6
467,4
468,6
469,4
470,3
471,2
472,5
473,6
474,3
475,4
476,1
477,0
478,5
479,3
480,5
481,2
482,1
483,5
484,1
485,1
486,5
487,5
488,2
489,4
490,1
491,3
492,5
493,5
494,2
495,0
496,1
497,5
498,2
499,1
500,5
501,0
502,2
503,1
504,1
505,2
506,4
507,1
508,6
509,0
510,2
511,0
512,4
513,2
514,6
515,6
516,4
517,2
518,2
519,2
520,6
521,5
522,0
523,3
524,4
525,3
526,1
527,4
528,4
529,4
530,4
531,3
532,6
533,4
534,4
535,1
536,4
537,1
538,2
539,6
540,4
541,5
542,1
543,5
544,0
545,6
546,1
547,5
548,3
549,6
550,6
551,1
552,2
553,0
554,3
555,3
556,3
557,4
558,2
559,4
560,2
561,3
562,6
563,2
564,4
565,3
566,3
567,5
568,1
569,2
570,3
571,0
572,2
573,1
574,2
575,0
576,1
577,5
578,4
579,3
580,0
581,2
582,4
583,0
584,4
585,3
586,5
587,2
588,3
589,0
590,3
591,4
592,2
593,2
594,5
595,0
596,0
597,6
598,0
599,1
600,0
601,2
602,1
603,5
604,6
605,3
606,1
607,1
608,3
609,0
610,2
611,5
612,2
613,1
614,4
615,5
616,5
617,6
618,1
619,6
620,2
621,5
622,0
623,5
624,5
625,5
626,0
627,3
628,4
629,4
630,1
631,3
632,4
633,3
634,1
635,2
636,6
637,2
638,0
639,1
640,6
641,3
642,2
643,5
644,2
645,3
646,6
647,4
648,3
649,1
650,3
651,5
652,2
653,3
654,3
655,6
656,4
657,4
658,0
659,1
660,6
661,4
662,0
663,5
664,3
665,2
666,5
667,1
668,3
669,3
670,3
671,6
672,2
673,1
674,2
675,0
676,3
677,4
678,1
679,6
680,0
681,3
682,3
683,5
684,6
685,2
686,6
687,6
688,4
689,4
690,5
691,2
692,2
693,0
694,1
695,0
696,5
697,1
698,0
699,6
700,0
701,2
702,5
703,3
704,2
705,5
706,2
707,6
708,4
709,4
710,6
711,5
712,3
713,0
714,2
715,2
716,4
717,5
718,4
719,4
720,5
721,3
722,4
723,2
724,3
725,4
726,3
727,3
728,1
729,2
730,5
731,2
732,2
733,2
734,0
735,4
736,0
737,2
738,5
739,6
740,4
741,6
742,2
743,6
744,4
745,1
746,0
747,2
748,3
749,5
750,4
751,6
752,4
753,3
754,3
755,2
756,6
757,6
758,1
759,4
760,5
761,6
762,4
763,5
764,1
765,4
766,0
767,3
768,5
769,3
770,4
771,4
772,3
773,6
774,5
775,5
776,1
777,0
778,3
779,6
780,6
781,2
782,5
783,1
784,5
785,2
786,2
787,5
788,4
789,3
790,5
791,3
792,6
793,4
794,0
795,6
796,4
797,0
798,2
799,6
800,4
801,4
802,6
803,1
804,0
805,3
806,0
807,6
808,6
809,4
810,1
811,2
812,1
813,5
814,0
815,0
816,2
817,0
818,3
819,4
820,3
821,5
822,4
823,6
824,0
825,6
826,2
827,3
828,6
829,0
830,4
831,0
832,4
833,5
834,3
835,4
836,1
837,5
838,6
839,5
840,4
841,3
842,4
843,2
844,1
845,3
846,3
847,5
848,4
849,4
850,4
851,0
852,0
853,4
854,5
855,3
856,1
857,0
858,6
859,0
860,1
861,2
862,3
863,6
864,2
865,0
866,0
867,1
868,4
869,2
870,3
871,4
872,4
873,4
874,1
875,4
876,2
877,5
878,4
879,5
880,5
881,4
882,3
883,3
884,5
885,3
886,5
887,5
888,0
889,3
890,5
891,4
892,0
893,6
894,3
895,0
896,6
897,5
898,5
899,1
900,5
901,2
902,0
903,1
904,4
905,6
906,6
907,5
908,4
909,5
910,2
911,3
912,5
913,0
914,4
915,1
916,4
917,4
918,4
919,1
920,4
921,6
922,1
923,3
924,5
925,1
926,6
927,6
928,2
929,3
930,1
931,3
932,5
933,5
934,3
935,3
936,0
937,2
938,5
939,0
940,0
941,4
942,4
943,3
944,0
945,5
946,2
947,3
948,3
949,5
950,4
951,2
952,4
953,2
954,4
955,4
956,4
957,4
958,2
959,3
960,5
961,0
962,6
