worker_id,worker_community
0,3
1,6
2,0
3,1
4,1
5,2
6,0
7,0
8,2
9,4
10,1
11,1
12,6
13,0
14,7
15,3
16,3
17,3
18,6
19,4
20,6
21,2
22,2
23,5
24,4
25,5
26,6
27,4
28,4
29,3
30,0
31,2
32,3
33,3
34,4
35,2
36,1
37,7
38,0
39,7
40,7
41,2
42,6
43,0
44,5
45,1
46,2
47,0
48,3
49,7
50,1
51,3
52,1
53,5
54,1
55,5
56,2
57,4
58,0
59,4
60,7
61,2
62,7
63,5
64,6
65,5
66,7
67,2
68,7
69,1
70,7
71,6
72,1
73,0
74,1
75,7
76,3
77,3
78,6
79,0
80,0
81,5
82,5
83,0
84,2
85,7
86,3
87,1
88,5
89,2
90,3
91,5
92,5
93,4
94,1
95,2
96,6
97,7
98,6
99,2
100,3
101,4
102,2
103,3
104,4
105,0
106,4
107,4
108,4
109,0
110,1
111,0
112,4
113,5
114,7
115,0
116,3
117,6
118,2
119,3
120,3
121,6
122,2
123,2
124,1
125,4
126,3
127,6
128,5
129,4
130,1
131,0
132,6
133,2
134,7
135,0
136,5
137,7
138,0
139,7
140,7
141,1
142,4
143,1
144,5
145,1
146,0
147,3
148,2
149,0
150,0
151,2
152,4
153,5
154,4
155,4
156,1
157,6
158,0
159,1
160,0
161,5
162,3
163,7
164,6
165,6
166,3
167,0
168,4
169,2
170,1
171,3
172,0
173,6
174,2
175,1
176,6
177,1
178,4
179,4
180,0
181,4
182,7
183,6
184,5
185,6
186,2
187,7
188,1
189,3
190,7
191,5
192,1
193,0
194,4
195,3
196,0
197,0
198,5
199,5
200,4
201,4
202,6
203,2
204,0
205,4
206,0
207,3
208,2
209,7
210,5
211,1
212,6
213,1
214,4
215,6
216,5
217,3
218,4
219,3
220,4
221,3
222,4
223,1
224,7
225,5
226,4
227,6
228,6
229,2
230,2
231,0
232,1
233,6
234,4
235,0
236,1
237,5
238,5
239,3
240,6
241,3
242,0
243,3
244,5
245,3
246,6
247,6
248,2
249,3
250,4
251,6
252,7
253,2
254,2
255,5
256,6
257,2
258,3
259,4
260,0
261,3
262,4
263,3
264,0
265,5
266,2
267,2
268,5
269,1
270,1
271,7
272,5
273,2
274,0
275,3
276,4
277,7
278,4
279,2
280,6
281,0
282,5
283,0
284,7
285,1
286,7
287,1
288,1
289,4
290,0
291,2
292,7
293,4
294,7
295,7
296,0
297,6
298,2
299,3
300,6
301,7
302,4
303,6
304,5
305,2
306,6
307,3
308,5
309,6
310,7
311,7
312,2
313,6
314,3
315,4
316,3
317,7
318,3
319,2
320,1
321,1
322,3
323,1
324,4
325,3
326,6
327,6
328,0
329,4
330,5
331,2
332,7
333,3
334,6
335,6
336,0
337,6
338,1
339,1
340,5
341,0
342,0
343,6
344,4
345,2
346,7
347,7
348,5
349,6
350,6
351,1
352,4
353,3
354,4
355,7
356,2
357,5
358,5
359,2
360,0
361,1
362,7
363,4
364,5
365,2
366,4
367,4
368,7
369,5
370,0
371,1
372,0
373,0
374,1
375,2
376,1
377,7
378,1
379,7
380,5
381,3
382,6
383,4
384,6
385,5
386,7
387,1
388,3
389,6
390,1
391,5
392,1
393,4
394,6
395,4
396,4
397,6
398,7
399,7
400,6
401,3
402,6
403,0
404,4
405,0
406,7
407,3
408,4
409,1
410,3
411,5
412,6
413,0
414,4
415,7
416,4
417,2
418,6
419,4
420,6
421,6
422,0
423,2
424,1
425,3
426,4
427,1
428,5
429,6
430,0
431,1
432,0
433,3
434,3
435,5
436,7
437,1
438,6
439,1
440,4
441,0
442,4
443,4
444,3
445,7
446,6
447,3
448,6
449,4
450,5
451,1
452,1
453,5
454,1
455,4
456,5
457,4
458,6
459,1
460,1
461,7
462,5
463,1
464,5
465,0
466,2
467,6
468,6
469,3
470,0
471,0
472,4
473,2
474,5
475,4
476,1
477,1
478,5
479,5
480,2
481,1
482,5
483,0
484,1
485,2
486,4
487,5
488,6
489,1
490,0
491,7
492,0
493,5
494,3
495,0
496,0
497,5
498,3
499,1
