task,worker,answer
0,12,8
0,64,5
0,9,7
0,35,8
0,99,7
1,95,6
1,30,6
1,87,0
1,7,6
1,2,8
2,95,9
2,51,8
2,66,2
2,4,7
2,60,3
3,33,6
3,16,2
3,36,2
3,60,5
3,61,2
4,52,1
4,95,1
4,99,1
4,57,2
4,0,4
5,26,6
5,5,2
5,19,2
5,83,6
5,44,2
6,9,4
6,2,6
6,47,0
6,96,8
6,25,6
7,97,2
7,62,7
7,79,7
7,7,7
7,83,7
8,64,1
8,34,5
8,3,5
8,90,1
8,71,6
9,55,4
9,67,6
9,76,7
9,60,9
9,46,2
10,28,5
10,3,4
10,93,2
10,8,9
11,63,5
11,50,1
11,22,9
11,47,8
11,11,6
12,10,1
12,21,9
12,49,8
12,82,1
12,42,4
13,46,0
13,57,0
13,83,8
13,18,0
13,32,2
14,69,0
14,85,1
14,82,2
14,59,5
14,15,1
15,90,8
15,86,3
15,46,8
15,29,8
15,16,9
16,72,4
16,42,1
16,12,7
16,84,0
16,66,9
17,78,6
17,60,6
17,1,9
17,32,6
17,55,6
18,63,0
18,71,4
18,98,0
18,86,0
18,90,0
19,86,8
19,96,6
19,44,6
19,28,8
19,22,6
20,24,4
20,36,2
20,45,4
20,5,2
20,88,2
21,52,2
21,34,6
21,7,2
21,91,2
21,82,7
22,36,4
22,10,4
22,93,7
22,29,4
22,83,2
23,96,5
23,1,1
23,6,4
23,41,1
23,2,1
24,82,5
24,58,4
24,62,4
24,48,4
25,96,9
25,80,5
25,76,8
25,10,8
25,91,5
26,90,8
26,36,7
26,91,3
26,54,5
26,46,4
27,57,8
27,83,9
27,94,9
27,95,5
28,88,6
28,78,1
28,32,6
28,79,1
28,63,1
29,79,2
29,69,0
29,80,4
29,91,4
29,47,4
30,5,4
30,36,1
30,0,4
30,13,4
30,14,4
31,46,4
31,91,7
31,42,0
31,54,7
32,35,6
32,93,4
32,22,6
32,25,2
32,52,6
33,30,0
33,15,0
33,47,0
33,90,8
33,32,0
34,62,5
34,68,7
34,84,7
34,3,7
34,69,7
35,67,7
35,45,7
35,32,7
35,37,7
35,30,7
36,17,4
36,57,7
36,9,7
36,83,1
36,19,3
37,73,1
37,92,3
37,66,1
37,9,1
37,20,1
38,88,1
38,99,1
38,42,3
38,80,1
38,58,1
39,89,6
39,21,5
39,99,8
39,52,6
39,58,6
40,97,9
40,42,3
40,30,3
40,20,3
40,75,6
41,75,7
41,15,7
41,55,9
41,66,7
41,44,8
42,73,7
42,66,7
42,50,1
42,69,9
42,31,1
43,53,7
43,39,9
43,79,6
43,1,1
43,65,9
44,24,8
44,85,8
44,58,8
44,44,5
44,25,7
45,82,8
45,92,4
45,25,2
45,21,7
45,57,8
46,97,4
46,98,4
46,53,6
46,0,8
46,72,0
47,67,3
47,39,2
47,76,9
47,57,0
47,79,3
48,74,5
48,22,3
48,48,0
48,56,2
48,79,5
49,24,1
49,78,8
49,21,2
49,51,4
49,34,4
50,96,5
50,0,0
50,84,1
50,67,5
50,47,0
51,80,7
51,34,5
51,74,8
51,13,4
51,52,5
52,17,0
52,53,0
52,27,1
52,99,0
52,35,1
53,55,0
53,48,9
53,15,1
53,61,2
53,67,9
54,78,9
54,93,0
54,88,6
54,28,6
54,0,0
55,64,2
55,77,5
55,90,5
55,84,5
55,2,5
56,14,8
56,59,8
56,31,8
56,1,1
56,75,3
57,94,5
57,38,8
57,44,4
57,50,5
57,24,4
58,93,5
58,98,5
58,28,9
58,16,1
58,43,5
59,39,0
59,28,0
59,0,9
59,76,0
59,29,0
60,14,6
60,55,6
60,57,3
60,61,6
60,20,8
61,93,6
61,26,0
61,86,3
61,89,3
61,14,9
62,13,2
62,11,3
62,26,2
62,63,2
62,6,2
63,69,1
63,39,6
63,6,2
63,77,1
63,27,2
64,5,0
64,62,0
64,64,0
64,27,0
64,59,1
65,28,1
65,8,3
65,38,1
65,23,2
65,12,3
66,53,4
66,86,4
66,22,4
66,64,9
67,81,3
67,47,5
67,55,5
67,0,7
68,51,4
68,48,8
68,71,7
68,84,9
68,95,7
69,95,3
69,73,0
69,19,8
69,35,8
69,61,8
70,11,8
70,74,6
70,38,5
70,86,6
70,6,6
71,60,1
71,31,1
71,18,8
71,11,8
71,44,8
72,43,4
72,53,4
72,59,4
72,19,4
72,7,4
73,92,8
73,45,8
73,32,8
73,59,5
73,27,8
74,15,8
74,18,8
74,83,9
74,60,8
74,51,3
75,62,7
75,37,8
75,12,8
75,84,8
75,81,5
76,34,4
76,62,4
76,52,4
76,74,9
76,21,8
77,39,0
77,46,5
77,70,5
77,21,5
77,43,5
78,44,9
78,29,9
78,56,7
78,64,7
78,45,9
79,29,9
79,62,5
79,13,5
79,3,6
79,50,3
80,50,6
80,18,0
80,79,5
80,36,6
80,29,2
81,43,4
81,84,4
81,15,8
81,65,8
81,79,8
82,81,7
82,10,6
82,82,6
82,28,8
82,24,8
83,44,2
83,8,9
83,77,9
83,1,9
83,22,7
84,7,0
84,30,0
84,38,8
84,41,5
84,42,0
85,30,9
85,27,1
85,70,0
85,3,1
85,73,9
86,86,2
86,32,7
86,63,9
86,3,8
86,42,4
87,49,4
87,59,9
87,0,1
87,86,2
88,96,4
88,8,0
88,33,5
88,91,0
88,2,5
89,60,0
89,34,0
89,40,7
89,74,0
89,73,4
90,73,4
90,86,6
90,19,6
90,98,6
90,96,1
91,98,9
91,32,6
91,83,3
91,36,6
91,69,6
92,88,4
92,33,0
92,95,4
92,16,4
92,64,4
93,56,3
93,20,2
93,4,6
93,87,3
93,26,3
94,75,4
94,24,4
94,27,5
94,7,8
94,26,4
95,95,6
95,41,1
95,72,5
95,71,3
95,73,5
96,72,7
96,45,1
96,10,2
96,93,9
96,53,9
97,63,8
97,65,8
97,76,4
97,81,0
97,60,8
98,54,1
98,20,7
98,99,7
98,86,7
98,77,7
99,75,8
99,82,8
99,61,8
99,38,0
99,90,8
100,79,9
100,86,9
100,28,5
100,74,5
100,68,3
101,53,0
101,35,7
101,42,3
101,0,7
101,51,7
102,94,8
102,13,8
102,72,8
102,44,0
102,37,8
103,21,8
103,92,8
103,27,4
103,90,2
103,66,0
104,93,4
104,60,2
104,80,0
104,76,1
104,2,4
105,62,8
105,74,5
105,44,8
105,36,8
105,87,8
106,70,3
106,35,6
106,59,3
106,82,4
106,16,3
107,26,9
107,93,2
107,11,8
107,68,7
108,5,5
108,76,8
108,27,0
108,35,4
108,25,9
109,27,4
109,74,4
109,90,4
109,54,6
109,66,4
110,9,0
110,61,0
110,84,7
110,27,2
110,0,7
111,71,3
111,37,3
111,48,4
111,36,3
111,82,8
112,62,6
112,40,2
112,78,5
112,56,2
112,13,4
113,18,1
113,35,4
113,90,3
113,88,1
113,39,7
114,72,1
114,26,6
114,86,0
114,2,6
115,76,1
115,78,4
115,54,9
115,89,5
115,86,4
116,16,7
116,77,5
116,95,8
116,89,5
116,55,3
117,0,6
117,22,9
117,63,9
117,23,8
117,31,3
118,69,4
118,71,9
118,52,5
118,29,3
118,13,3
119,51,3
119,21,1
119,66,3
119,38,1
119,1,1
120,35,6
120,41,4
120,23,2
120,13,2
120,21,6
121,75,3
121,60,9
121,59,9
121,99,3
121,73,6
122,53,7
122,87,0
122,56,7
122,83,9
122,48,2
123,58,9
123,13,9
123,89,8
123,25,9
123,84,9
124,82,4
124,34,4
124,32,4
124,56,4
124,72,3
125,2,8
125,98,8
125,6,9
125,43,7
125,72,8
126,86,3
126,3,3
126,51,1
126,4,3
126,22,3
127,93,6
127,55,6
127,42,3
127,91,0
127,28,4
128,86,5
128,68,2
128,61,3
128,4,3
128,96,3
129,26,5
129,49,4
129,15,5
129,89,8
129,35,5
130,69,0
130,57,7
130,59,2
130,16,7
130,53,4
131,55,6
131,95,9
131,16,9
131,51,6
131,44,6
132,46,6
132,24,8
132,15,8
132,82,7
133,56,3
133,92,0
133,73,0
133,34,0
133,2,0
134,85,6
134,68,6
134,73,6
134,62,6
135,31,2
135,71,0
135,20,2
135,1,6
135,41,2
136,87,9
136,34,3
136,51,0
136,60,3
136,45,9
137,2,6
137,98,0
137,23,8
137,29,6
137,39,6
138,46,4
138,75,4
138,97,5
138,92,4
138,50,2
139,34,4
139,53,4
139,42,4
139,82,3
139,12,4
140,57,1
140,60,1
140,88,1
140,35,8
140,86,9
141,69,9
141,11,0
141,48,7
141,52,4
141,82,7
142,79,5
142,29,5
142,52,5
142,28,9
142,0,8
143,36,5
143,87,5
143,59,4
143,43,1
144,7,8
144,2,8
144,93,1
144,78,8
144,83,5
145,28,7
145,81,7
145,34,7
145,75,7
145,17,1
146,10,7
146,66,8
146,40,3
146,69,7
146,0,3
147,23,1
147,59,8
147,25,1
147,98,1
147,12,2
148,76,8
148,94,2
148,20,2
148,82,6
148,98,3
149,25,3
149,64,0
149,30,0
149,85,6
149,34,0
150,17,6
150,72,3
150,99,7
150,7,8
150,43,8
151,88,2
151,84,3
151,55,5
151,87,0
151,86,2
152,75,6
152,31,1
152,69,5
152,92,6
153,30,7
153,62,4
153,76,3
153,55,7
153,3,0
154,25,6
154,5,9
154,53,4
154,83,3
154,77,1
155,60,9
155,83,9
155,57,0
155,7,1
155,96,1
156,64,7
156,8,9
156,6,1
156,61,6
156,91,6
157,51,5
157,97,5
157,9,5
157,60,5
157,48,0
158,89,9
158,64,5
158,67,9
158,6,5
158,48,8
159,44,0
159,91,0
159,85,1
159,35,6
159,24,4
160,22,6
160,27,6
160,50,6
160,72,9
160,47,2
161,88,1
161,63,8
161,82,3
161,81,0
161,31,6
162,0,3
162,94,7
162,73,2
162,84,3
162,58,3
163,97,8
163,45,8
163,99,6
163,27,6
163,56,0
164,3,2
164,47,1
164,7,4
164,41,2
165,43,0
165,94,0
165,41,0
165,86,0
165,35,8
166,29,5
166,82,9
166,14,6
166,49,8
166,8,1
167,47,2
167,79,2
167,29,1
167,58,5
167,31,5
168,74,8
168,40,8
168,53,3
168,7,8
168,5,8
169,66,7
169,42,4
169,77,1
169,39,9
169,25,5
170,10,4
170,42,4
170,67,5
170,12,3
170,68,4
171,73,4
171,1,4
171,55,6
171,19,6
171,39,9
172,79,5
172,78,3
172,96,2
172,30,2
172,84,2
173,81,7
173,36,3
173,41,5
173,57,8
173,45,4
174,65,2
174,9,2
174,98,7
174,3,4
174,80,0
175,44,6
175,27,0
175,85,0
175,14,2
175,73,0
176,97,9
176,36,3
176,26,3
176,59,3
176,29,6
177,58,1
177,16,5
177,36,3
177,88,8
177,60,1
178,20,8
178,23,2
178,38,2
178,7,7
178,87,8
179,32,2
179,61,3
179,5,4
179,11,2
179,80,2
180,20,8
180,13,8
180,68,8
180,83,4
180,86,3
181,15,4
181,90,6
181,22,4
181,35,4
181,85,9
182,88,0
182,83,8
182,46,9
182,38,9
182,33,3
183,90,5
183,79,8
183,11,8
183,38,5
183,32,8
184,93,6
184,29,8
184,61,0
184,7,8
184,36,9
185,89,7
185,71,5
