task,worker,answer
0,17,0
0,90,0
0,30,8
0,22,9
0,15,9
0,52,9
0,92,9
0,13,1
0,67,9
0,51,9
0,35,9
0,5,9
0,37,6
0,70,2
1,57,4
1,96,6
1,78,4
1,70,4
1,1,3
1,56,9
1,85,4
1,75,4
1,16,4
1,31,6
1,27,4
1,24,7
1,95,5
2,33,2
2,64,5
2,36,4
2,45,1
2,54,6
2,89,2
2,82,2
2,55,2
2,3,1
2,76,2
2,4,2
2,37,5
2,9,7
2,40,2
2,38,2
3,24,1
3,40,8
3,43,6
3,60,5
3,19,5
3,45,5
3,28,5
3,29,5
3,49,0
3,88,5
3,48,5
3,84,5
3,22,5
3,38,7
3,58,2
4,61,7
4,4,4
4,54,8
4,47,5
4,19,4
4,57,4
4,48,4
4,63,3
4,91,5
4,71,4
4,11,4
4,6,6
4,72,4
4,82,5
5,73,4
5,8,6
5,70,4
5,40,4
5,42,7
5,75,5
5,57,4
5,77,6
5,23,8
5,44,4
5,94,4
5,69,4
5,93,4
5,27,4
5,12,4
6,17,2
6,16,6
6,20,4
6,75,4
6,27,2
6,8,8
6,21,4
6,2,5
6,26,6
6,19,4
6,1,8
6,50,5
6,31,8
6,95,4
6,7,0
7,29,4
7,10,4
7,32,1
7,41,9
7,42,6
7,43,4
7,13,1
7,3,1
7,98,2
7,22,1
7,19,9
7,27,0
7,72,5
7,75,9
8,78,6
8,76,6
8,72,8
8,81,6
8,48,4
8,15,0
8,74,6
8,19,6
8,99,6
8,86,6
8,82,6
8,84,7
8,96,4
8,46,6
8,60,0
9,96,5
9,51,6
9,82,0
9,76,0
9,50,0
9,87,1
9,94,3
9,35,6
9,71,0
9,36,7
9,0,0
9,79,0
9,61,0
9,62,5
9,97,3
10,55,5
10,71,3
10,74,5
10,30,5
10,29,5
10,92,2
10,78,5
10,39,9
10,44,5
10,84,4
10,83,8
10,42,5
11,96,1
11,95,9
11,97,9
11,67,9
11,49,3
11,79,5
11,41,4
11,38,9
11,54,9
11,33,5
11,68,4
11,94,0
11,61,9
11,28,8
12,79,3
12,14,3
12,25,3
12,74,6
12,96,6
12,26,9
12,27,5
12,80,2
12,77,1
12,59,3
12,13,8
12,10,0
12,12,5
12,87,3
12,29,4
13,62,8
13,21,1
13,43,1
13,42,4
13,77,1
13,8,1
