worker_id,worker_community
0,4
1,4
2,3
3,4
4,7
5,7
6,4
7,0
8,3
9,6
10,1
11,1
12,2
13,6
14,7
15,5
16,2
17,7
18,5
19,2
20,3
21,2
22,3
23,6
24,2
25,3
26,5
27,0
28,3
29,7
30,2
31,0
32,6
33,1
34,5
35,2
36,1
37,7
38,2
39,5
40,3
41,7
42,0
43,5
44,2
45,1
46,0
47,7
48,6
49,5
50,0
51,1
52,0
53,0
54,3
55,5
56,7
57,5
58,7
59,2
60,7
61,1
62,3
63,5
64,3
65,5
66,4
67,7
68,7
69,2
70,7
71,5
72,2
73,3
74,6
75,0
76,0
77,1
78,4
79,2
80,4
81,1
82,3
83,6
84,0
85,4
86,3
87,7
88,1
89,6
90,5
91,3
92,6
93,6
94,2
95,6
96,5
97,6
98,3
99,4
100,1
101,7
102,2
103,7
104,7
105,6
106,3
107,4
108,2
109,7
110,5
111,6
112,6
113,0
114,7
115,7
116,3
117,1
118,7
119,4
120,4
121,3
122,6
123,0
124,2
125,7
126,3
127,3
128,1
129,6
130,1
131,3
132,0
133,5
134,1
135,2
136,3
137,2
138,0
139,7
140,6
141,7
142,2
143,0
144,6
145,5
146,2
147,5
148,4
149,3
150,4
151,0
152,5
153,2
154,5
155,5
156,6
157,2
158,0
159,5
160,3
161,7
162,3
163,1
164,3
165,4
166,6
167,3
168,7
169,0
170,7
171,0
172,4
173,6
174,6
175,2
176,5
177,7
178,2
179,7
180,2
181,6
182,1
183,6
184,5
185,7
186,1
187,3
188,5
189,0
190,7
191,1
192,7
193,4
194,2
195,2
196,3
197,1
198,3
199,7
200,3
201,3
202,1
203,7
204,1
205,1
206,3
207,2
208,2
209,3
210,3
211,1
212,0
213,3
214,1
215,2
216,7
217,0
218,6
219,7
220,3
221,6
222,7
223,2
224,7
225,2
226,7
227,1
228,6
229,0
230,7
231,0
232,3
233,5
234,6
235,4
236,3
237,2
238,7
239,6
240,4
241,3
242,2
243,1
244,3
245,5
246,5
247,2
248,2
249,6
250,7
251,7
252,2
253,2
254,3
255,0
256,5
257,5
258,5
259,3
260,3
261,7
262,6
263,6
264,7
265,0
266,2
267,4
268,3
269,7
270,3
271,1
272,7
273,2
274,3
275,0
276,3
277,4
278,6
279,4
280,3
281,6
282,7
283,7
284,5
285,1
286,1
287,4
288,2
289,1
290,1
291,0
292,7
293,0
294,1
295,3
296,1
297,1
298,0
299,2
300,7
301,4
302,6
303,0
304,2
305,6
306,0
307,4
308,2
309,5
310,6
311,5
312,1
313,7
314,1
315,6
316,2
317,5
318,3
319,0
320,2
321,3
322,5
323,7
324,6
325,1
326,1
327,2
328,5
329,1
330,1
331,0
332,7
333,4
334,0
335,4
336,4
337,1
338,1
339,6
340,6
341,1
342,3
343,4
344,0
345,3
346,7
347,2
348,0
349,0
350,6
351,5
352,7
353,7
354,3
355,2
356,7
357,5
358,5
359,6
360,0
361,6
362,6
363,1
364,6
365,4
366,1
367,2
368,2
369,0
370,5
371,0
372,5
373,6
374,3
375,0
376,6
377,1
378,3
379,1
380,1
381,5
382,5
383,0
384,4
385,2
386,7
387,2
388,2
389,0
390,3
391,0
392,3
393,5
394,4
395,0
396,6
397,3
398,4
399,3
400,7
401,1
402,5
403,3
404,1
405,0
406,4
407,1
408,6
409,3
410,5
411,5
412,4
413,6
414,6
415,1
416,5
417,2
418,3
419,6
420,4
421,4
422,3
423,6
424,7
425,7
426,3
427,3
428,0
429,2
430,3
431,1
432,6
433,7
434,2
435,4
436,3
437,0
438,3
439,5
440,3
441,3
442,2
443,3
444,4
445,5
446,7
447,6
448,6
449,3
450,2
451,6
452,0
453,4
454,2
455,7
456,4
457,7
458,1
459,6
460,2
461,7
462,1
463,4
464,0
465,7
466,0
467,6
468,4
469,6
470,1
471,0
472,7
473,6
474,0
475,2
476,4
477,1
478,5
479,3
480,4
481,0
482,7
483,1
484,1
485,4
486,2
487,3
488,3
489,7
490,3
491,7
492,7
493,0
494,6
495,2
496,5
497,6
498,5
499,6
