task,worker,answer
0,358,9
0,465,8
0,105,7
0,472,6
0,391,11
0,121,11
0,18,0
0,299,6
0,488,6
0,498,14
0,283,13
0,432,5
0,22,6
0,236,6
0,193,9
1,88,4
1,303,13
1,206,8
1,155,5
1,157,12
1,434,10
1,87,8
1,202,11
1,374,4
1,180,8
1,181,8
1,0,4
1,137,9
1,471,14
1,393,1
2,464,11
2,463,0
2,215,7
2,372,2
2,160,6
2,10,11
2,36,11
2,137,11
2,84,11
2,273,11
2,384,0
2,260,11
2,105,13
2,156,11
2,396,11
3,401,1
3,472,1
3,454,1
3,21,10
3,488,1
3,359,14
3,354,4
3,341,1
3,10,4
3,149,1
3,215,12
3,328,1
3,69,0
3,266,1
3,417,3
4,384,13
4,443,12
4,461,12
4,480,8
4,281,12
4,476,3
4,215,1
4,67,14
4,464,12
4,138,0
4,268,12
4,343,2
4,419,12
4,181,12
4,100,0
5,40,14
5,129,13
5,394,3
5,187,13
5,143,7
5,117,3
5,235,5
5,261,3
5,174,3
5,441,11
5,419,3
5,301,3
5,164,0
5,312,3
5,215,3
6,199,8
6,162,14
6,92,14
6,475,3
6,367,4
6,169,14
6,176,5
6,373,11
6,362,14
6,271,12
6,300,9
6,420,1
6,53,14
6,428,6
6,37,2
7,68,4
7,71,13
7,394,5
7,448,5
7,148,13
7,315,5
7,247,3
7,152,1
7,87,5
7,297,5
7,243,14
7,268,5
7,2,5
7,490,6
7,79,5
8,486,5
8,463,5
8,326,5
8,215,5
8,229,5
8,358,5
8,111,10
8,475,5
8,104,10
8,142,5
8,120,5
8,332,5
8,334,2
8,299,5
8,371,5
9,268,13
9,321,13
9,400,10
9,316,13
9,495,12
9,455,13
9,226,3
9,359,13
9,57,9
9,418,13
9,210,13
9,348,5
9,169,13
9,62,2
9,496,1
10,29,12
10,88,12
10,275,14
10,370,11
10,341,12
10,164,11
10,174,12
10,313,12
10,148,12
10,197,12
10,241,3
10,380,5
10,277,14
10,158,7
10,286,8
11,376,3
11,79,7
11,9,7
11,156,7
11,360,8
11,143,7
11,148,7
11,239,4
11,60,7
11,72,7
11,27,7
11,145,11
11,158,13
11,373,7
11,135,7
12,427,4
12,44,10
12,372,4
12,170,7
12,69,4
12,247,4
12,49,13
12,338,4
12,373,4
12,211,4
12,160,10
12,408,4
12,7,4
12,337,13
13,326,10
13,483,10
13,1,14
13,332,10
13,148,9
13,205,10
13,139,10
13,6,11
13,374,9
13,147,4
13,55,10
13,499,7
13,10,12
13,471,10
13,30,2
14,271,14
14,228,14
14,370,6
14,92,2
14,266,14
14,311,5
14,268,6
14,414,9
14,22,4
14,247,7
14,274,14
14,86,14
14,495,7
14,78,14
14,300,14
15,19,7
15,15,3
15,408,10
15,348,10
15,324,10
15,129,14
15,5,10
15,65,13
15,28,10
15,9,10
15,461,10
15,359,10
15,239,8
15,339,10
15,373,7
16,78,7
16,368,9
16,459,13
16,72,1
16,134,9
16,33,13
16,235,13
16,20,13
16,202,11
16,8,13
16,101,13
16,159,2
16,358,9
17,169,1
17,284,9
17,77,13
17,248,14
17,165,6
17,414,8
17,278,8
17,406,1
17,62,8
17,185,8
17,425,2
17,171,1
17,92,8
17,322,1
17,111,4
18,479,10
18,454,3
18,149,10
18,407,10
18,415,10
18,96,10
18,349,10
18,186,10
18,5,13
18,313,10
18,493,0
18,28,10
18,390,4
18,155,10
18,194,14
19,353,5
19,33,7
19,193,3
19,143,9
19,159,2
19,383,9
19,327,7
19,83,9
19,296,9
19,399,13
19,135,1
19,195,9
19,396,9
19,219,9
19,191,11
20,40,9
20,152,9
20,115,1
20,387,9
20,324,9
20,404,5
20,229,10
20,392,9
20,319,9
20,462,5
20,184,3
20,486,9
20,284,12
20,377,3
20,339,9
21,351,4
21,335,5
21,144,4
21,329,8
21,333,4
21,88,4
21,457,4
21,280,4
21,470,2
21,295,0
21,276,14
21,278,4
21,6,9
21,445,8
21,207,7
22,383,12
22,327,12
22,440,12
22,398,14
22,423,14
22,179,12
22,155,13
22,116,12
22,224,7
22,393,12
22,4,2
22,369,12
22,248,12
22,304,5
23,426,2
23,316,2
23,151,10
23,350,4
23,45,4
23,387,12
23,302,9
23,46,7
23,341,4
23,321,4
23,332,8
23,383,4
23,385,0
23,67,14
23,416,14
24,261,3
24,381,7
24,298,3
24,499,13
24,229,10
24,80,7
24,437,2
24,171,13
24,289,3
24,274,10
24,285,8
24,147,2
24,468,3
24,464,7
25,105,8
25,64,13
25,435,4
25,343,5
25,400,4
25,77,10
25,264,13
25,291,4
25,486,1
25,374,4
25,188,7
25,392,2
25,467,2
25,92,4
26,404,2
26,438,1
26,180,10
26,112,10
26,248,0
26,468,6
26,98,10
26,206,1
26,316,13
26,18,1
26,171,1
26,326,1
26,488,6
26,380,1
26,464,1
27,247,6
27,457,8
27,5,7
27,426,6
27,109,6
27,285,13
27,88,6
27,359,10
27,201,6
27,438,6
27,346,6
27,203,3
27,456,6
27,233,11
27,209,11
28,361,10
28,46,13
28,344,1
28,170,8
28,340,4
28,158,14
28,445,1
28,343,6
28,25,9
28,419,5
28,198,10
28,229,12
28,408,13
28,481,8
28,464,2
29,407,13
29,415,13
29,128,13
29,346,1
29,387,13
29,71,13
29,30,12
29,410,13
29,25,13
29,367,13
29,124,10
29,218,1
29,79,13
29,321,0
29,82,6
30,203,3
30,217,2
30,246,10
30,227,3
30,98,1
30,242,2
30,293,2
30,468,2
30,311,2
30,329,2
30,32,11
30,489,2
30,76,2
31,252,12
31,468,10
31,5,0
31,100,9
31,192,1
31,25,1
31,206,1
31,14,1
31,160,1
31,346,8
31,323,1
31,183,13
31,479,1
31,279,1
31,411,1
32,266,4
32,173,2
32,328,2
32,429,13
32,310,14
32,282,2
32,388,6
32,254,2
32,432,2
32,416,13
32,33,4
32,464,12
32,372,2
32,347,2
32,197,8
33,121,13
33,235,7
33,193,5
33,41,0
33,414,1
33,214,2
33,246,2
33,134,3
33,221,2
33,199,14
33,362,2
33,309,2
33,215,14
33,252,2
33,269,2
34,460,7
34,349,7
34,351,7
34,248,0
34,35,7
