task,worker,answer
0,74,7
0,79,2
0,15,0
0,61,9
0,67,0
0,27,1
1,71,2
1,41,1
1,49,1
1,19,1
1,36,6
1,66,9
2,73,1
2,52,0
2,91,9
2,89,1
2,85,1
2,10,4
3,89,1
3,39,6
3,6,1
3,43,1
3,44,1
3,8,1
4,75,6
4,18,1
4,25,4
4,11,7
4,73,1
4,32,5
5,45,2
5,10,1
5,71,1
5,58,2
5,52,4
5,94,6
6,74,3
6,75,7
6,65,7
6,73,3
6,23,1
6,0,9
7,37,2
7,73,2
7,86,6
7,44,7
7,99,4
8,17,0
8,58,2
8,81,9
8,57,9
8,63,9
8,83,9
9,63,6
9,29,4
9,26,1
9,39,4
9,49,7
10,55,2
10,96,5
10,54,2
10,19,6
10,74,3
10,35,6
11,67,7
11,47,7
11,98,7
11,1,7
11,84,1
11,42,7
12,63,7
12,79,7
12,94,2
12,44,7
12,56,7
12,18,1
13,23,6
13,10,6
13,41,6
13,30,6
13,1,6
13,34,6
14,38,6
14,81,9
14,49,4
14,72,2
14,0,7
14,52,9
15,50,6
15,99,6
15,87,6
15,4,6
15,17,6
15,77,1
16,49,9
16,45,6
16,43,7
16,99,5
16,16,6
16,52,6
17,14,5
17,68,8
17,69,8
17,92,5
17,96,3
18,1,9
18,44,4
18,39,5
18,68,4
18,22,6
18,63,4
19,81,9
19,88,9
19,39,9
19,94,7
19,95,5
20,1,3
20,41,8
20,70,3
20,84,6
20,48,5
20,62,3
21,68,8
21,21,8
21,73,8
21,47,8
21,61,6
21,51,5
22,53,2
22,90,2
22,76,2
22,23,2
22,88,5
22,59,2
23,99,7
23,66,0
23,3,1
23,23,1
23,64,1
23,45,9
24,74,3
24,47,2
24,33,5
24,53,0
24,71,0
24,36,0
25,76,5
25,22,0
25,20,0
25,64,3
25,74,8
25,18,0
26,29,1
26,94,2
26,89,2
26,42,2
26,82,2
27,60,5
27,40,5
27,8,5
27,86,5
27,83,5
27,33,5
28,38,8
28,92,4
28,59,8
28,70,8
28,11,9
28,14,1
29,30,2
29,13,2
29,38,1
29,33,9
29,26,6
29,84,2
30,56,7
30,18,5
30,22,7
30,32,2
30,15,4
30,16,0
31,19,4
31,55,4
31,92,9
31,10,6
31,36,3
31,93,4
32,47,0
32,98,8
32,75,8
32,48,9
32,88,4
32,12,9
33,8,0
33,53,7
33,23,7
33,25,4
33,12,4
33,92,9
34,87,5
34,9,5
34,39,6
34,86,5
34,11,6
34,77,5
35,15,2
35,36,2
35,80,0
35,55,5
35,4,7
35,12,7
36,11,7
36,30,0
36,86,7
36,19,7
36,23,7
36,48,7
37,91,5
37,89,8
37,31,7
37,65,8
37,15,8
37,33,8
38,38,3
38,34,9
38,92,2
38,44,9
38,65,9
38,35,9
39,13,1
39,16,1
39,95,3
39,42,0
39,20,8
39,3,4
40,92,6
40,53,4
40,56,7
40,81,5
40,67,7
40,89,7
41,73,8
41,71,1
41,29,8
41,99,2
41,85,9
41,15,5
42,56,3
42,28,0
42,63,6
42,7,0
42,86,3
43,99,2
43,1,4
43,72,8
43,57,2
43,2,2
43,52,4
44,17,0
44,22,1
44,61,1
44,15,9
44,86,1
44,56,1
45,12,8
45,88,1
45,7,1
45,72,8
45,57,9
45,52,1
46,10,5
46,57,1
46,39,1
46,63,9
46,65,1
46,16,1
47,32,8
47,55,2
47,0,4
47,64,0
47,70,4
47,22,7
48,54,6
48,2,2
48,79,3
48,18,2
48,81,2
49,64,9
49,0,3
49,8,2
49,75,3
49,95,3
49,51,3
50,11,2
50,0,6
50,54,1
50,63,0
50,71,2
50,67,2
51,34,0
51,25,0
51,36,0
51,32,9
51,46,0
51,95,9
52,54,4
52,48,4
52,76,3
52,58,4
52,59,0
52,77,4
53,27,3
53,30,3
53,5,3
53,90,3
53,78,3
53,32,3
54,97,7
54,70,9
54,31,5
54,90,3
54,15,8
54,49,6
55,31,2
55,66,5
55,96,1
55,32,8
55,21,1
55,26,6
56,50,7
56,88,5
56,33,5
56,98,1
56,74,1
56,29,1
57,34,1
57,77,1
57,11,6
57,56,7
57,15,0
57,45,7
58,20,3
58,30,2
58,74,7
58,34,7
58,52,7
58,97,2
59,64,0
59,30,7
59,1,0
59,56,1
59,60,8
59,89,8
60,26,0
60,99,0
60,22,0
60,92,0
60,15,0
60,3,0
61,26,8
61,82,3
61,54,8
61,73,3
61,5,8
62,80,2
62,81,1
62,86,2
62,94,2
62,62,3
62,95,2
63,57,0
63,91,3
63,96,3
63,64,0
63,66,0
64,13,4
64,58,5
64,6,3
64,99,4
64,96,2
64,79,7
65,18,2
65,62,8
65,17,8
65,55,8
65,2,5
65,88,8
66,38,6
66,80,4
66,43,9
66,94,9
66,1,8
66,67,4
67,59,3
67,72,4
67,70,0
67,14,5
67,93,6
67,45,6
68,33,2
68,67,1
68,35,2
68,88,9
68,21,2
68,73,6
69,5,4
69,67,3
69,66,3
69,30,6
69,60,6
69,41,6
70,41,2
70,69,0
70,91,3
70,40,2
70,12,2
70,70,4
71,21,4
71,85,9
71,44,7
71,35,1
71,53,0
71,74,9
72,16,6
72,28,6
72,82,2
72,24,6
72,29,6
72,81,6
73,30,9
73,68,9
73,72,3
73,85,3
73,86,9
73,65,2
74,88,3
74,10,7
74,7,3
74,54,3
74,89,3
74,64,6
75,33,6
75,88,5
75,2,5
75,97,8
75,34,5
75,69,5
76,84,6
76,48,6
76,50,6
76,54,6
76,70,7
76,17,0
77,16,4
77,77,8
77,39,4
77,95,4
77,93,4
78,2,7
78,10,1
78,80,1
78,63,1
78,87,1
78,14,5
79,48,0
79,57,0
79,12,7
79,11,0
79,91,0
79,20,2
80,92,3
80,88,4
80,90,7
80,12,0
80,94,0
80,13,2
81,95,5
81,15,5
81,73,6
81,2,8
81,6,5
81,67,5
82,27,3
82,12,6
82,20,0
82,31,5
82,4,2
82,7,3
83,99,8
83,8,7
83,65,7
83,39,2
83,0,7
83,17,7
84,95,1
84,84,1
84,23,6
84,54,8
84,21,0
84,24,0
85,23,3
85,56,3
85,27,6
85,53,7
85,49,3
85,8,6
86,73,4
86,49,8
86,13,2
86,1,8
86,95,8
86,96,1
87,84,7
87,55,7
87,1,1
87,68,2
87,53,8
87,44,5
88,11,3
88,18,0
88,82,2
88,28,0
88,17,6
88,30,1
89,57,6
89,30,6
89,78,6
89,17,7
89,73,7
89,99,3
90,1,7
90,2,4
90,89,4
90,30,4
90,61,4
90,99,4
91,96,5
91,68,5
91,15,9
91,0,8
91,33,1
91,49,6
92,50,6
92,17,5
92,10,1
92,70,6
92,94,6
92,39,6
93,43,3
93,46,6
93,49,9
93,97,9
93,17,7
93,41,3
94,58,1
94,68,5
94,2,8
94,62,1
94,60,1
95,1,7
95,64,4
95,16,7
95,70,7
95,78,4
95,39,9
96,76,4
96,24,6
96,11,6
96,14,6
96,89,1
96,4,8
97,23,7
97,84,7
97,61,2
97,70,4
97,86,7
97,25,8
98,61,2
98,29,1
98,66,4
98,3,1
98,62,1
98,45,5
99,23,9
99,32,7
99,63,1
99,71,9
99,53,9
100,26,6
100,36,0
100,2,0
100,91,0
100,99,0
100,88,4
101,96,6
101,55,9
101,37,6
101,86,6
101,50,5
101,52,0
102,94,7
102,81,7
102,80,8
102,23,0
102,64,1
102,55,8
103,16,4
103,55,7
103,33,7
103,1,7
104,69,3
104,0,6
104,99,6
104,67,9
104,14,8
105,60,7
105,56,7
105,52,5
105,87,7
105,98,5
106,34,0
106,81,9
106,70,0
106,24,8
106,3,0
106,28,0
107,23,0
107,22,0
107,47,2
107,10,0
107,7,0
107,43,4
108,75,0
108,93,6
108,2,9
108,22,6
108,92,7
109,61,7
109,47,0
109,43,4
109,26,7
109,7,9
109,62,2
110,10,6
110,5,5
110,73,8
110,70,2
110,32,8
111,78,0
111,6,8
111,4,4
111,13,3
111,34,1
111,36,1
112,65,5
112,52,4
112,30,1
112,88,3
112,54,4
112,42,4
113,6,5
113,98,7
113,27,7
113,97,0
113,73,9
113,58,4
114,70,9
114,65,9
114,36,7
114,9,4
114,80,9
114,87,9
115,41,3
115,72,3
115,39,1
115,8,3
115,10,0
115,83,3
116,53,3
116,29,3
116,87,3
116,59,9
116,89,2
117,42,0
117,7,8
117,55,0
117,97,0
117,25,0
117,83,0
118,0,9
118,82,6
118,46,1
118,62,6
118,26,1
118,17,4
119,57,3
119,19,3
119,50,5
119,48,6
119,98,3
119,94,3
120,54,9
120,88,7
120,99,4
120,8,4
120,97,8
120,45,3
121,24,0
121,90,8
121,36,6
121,6,7
121,38,8
121,67,8
122,39,4
122,50,2
122,94,2
122,41,2
122,48,2
122,28,2
123,59,6
123,46,1
123,64,1
123,29,1
123,21,1
124,62,4
124,28,6
124,43,4
124,32,4
124,27,4
124,89,4
125,94,6
125,42,6
125,78,6
125,7,6
125,39,0
125,83,6
126,37,0
126,58,2
126,31,7
126,5,2
126,20,6
126,61,4
127,73,8
127,35,0
127,92,8
127,80,6
127,7,1
127,67,9
128,63,6
128,24,5
128,79,0
128,55,0
128,92,0
128,7,1
129,26,9
129,5,0
129,97,7
129,44,7
129,49,3
129,45,7
130,59,8
130,73,3
130,22,3
130,72,3
130,45,3
130,37,3
131,66,2
131,48,9
131,68,9
131,98,3
131,80,9
131,24,8
132,72,3
132,74,3
132,78,5
132,71,3
132,97,3
133,98,2
133,62,5
133,50,0
133,46,9
134,44,5
134,37,3
134,98,0
134,14,7
134,89,8
134,9,8
135,52,2
135,39,1
135,28,1
135,60,8
135,64,7
135,71,1
136,96,8
136,48,8
136,88,8
136,93,8
136,20,8
137,87,8
137,65,2
137,96,2
137,78,1
137,90,3
137,62,2
138,91,4
138,75,3
138,16,3
138,66,3
138,20,3
138,62,0
139,19,5
139,47,0
139,94,2
139,39,8
139,25,2
139,44,9
140,69,9
140,3,9
140,93,6
140,73,7
140,1,7
140,37,7
141,70,7
141,30,9
141,14,9
141,43,6
141,29,9
141,76,9
142,54,6
142,52,1
142,84,7
142,2,2
142,35,0
142,49,5
143,11,1
143,54,9
143,24,1
143,92,8
143,20,1
143,67,9
144,90,7
144,46,7
144,48,7
144,99,3
144,15,4
145,3,6
145,35,7
145,68,6
145,30,9
145,61,5
145,76,6
146,37,7
146,14,3
146,91,0
146,75,0
146,93,3
146,5,0
147,39,3
147,89,3
147,63,7
147,43,0
147,35,2
147,8,1
148,89,4
148,29,8
148,90,3
148,3,8
148,4,8
149,49,5
149,31,8
149,32,8
149,83,8
149,14,8
149,59,6
150,66,6
150,36,4
150,62,8
150,38,3
150,77,3
150,31,6
151,36,2
151,20,7
151,44,6
151,5,6
151,4,2
151,32,0
152,6,9
152,25,9
152,26,9
152,2,9
152,15,0
152,7,9
153,60,9
153,27,5
153,81,9
153,51,7
153,3,3
153,59,7
154,25,5
154,28,5
154,94,9
154,27,5
154,55,5
154,22,5
155,52,9
155,72,1
155,22,2
155,97,0
155,26,3
156,8,9
156,64,1
156,40,2
156,19,7
156,17,4
156,87,1
157,73,3
157,78,6
157,46,6
157,39,6
157,14,6
157,0,3
158,32,0
158,57,0
158,34,0
158,46,6
158,95,0
158,92,0
159,52,7
159,89,2
159,24,2
159,80,2
159,73,2
159,0,2
160,28,3
160,47,4
160,26,1
160,70,4
160,31,8
160,59,9
161,68,5
161,44,6
161,30,2
161,47,5
161,4,5
162,8,1
162,90,1
162,84,3
162,39,1
162,76,1
162,87,1
163,83,9
163,91,2
163,27,9
163,97,7
163,74,9
163,57,9
164,94,7
164,20,1
164,24,7
164,26,9
164,60,7
164,17,5
165,73,3
165,11,5
165,29,5
165,21,0
165,72,5
165,44,4
166,27,8
166,47,2
166,66,5
166,37,6
166,55,1
166,44,2
167,31,1
167,21,3
167,10,6
167,74,5
167,52,5
168,48,8
168,18,8
168,84,8
168,53,6
168,83,4
168,13,5
169,76,0
169,22,9
169,92,5
169,26,8
169,20,5
169,42,5
170,92,5
170,75,1
170,25,5
170,19,5
170,60,6
170,50,8
171,9,8
171,50,8
171,76,8
171,43,8
171,28,8
171,15,1
172,74,4
172,73,8
172,35,6
172,18,8
172,46,0
172,21,8
173,62,2
173,38,6
173,77,8
173,78,2
173,68,2
174,72,8
174,84,0
174,99,0
174,83,3
174,21,0
174,74,0
175,79,3
175,63,3
175,39,3
175,52,7
175,82,3
175,87,3
176,25,7
176,21,7
176,67,6
176,83,0
176,12,9
176,54,7
177,23,7
177,75,3
177,25,9
177,43,2
177,77,9
177,80,6
178,94,3
178,98,3
178,12,1
178,7,3
178,11,3
179,60,9
179,80,9
179,44,3
179,2,9
179,38,7
179,98,6
180,58,7
180,23,7
180,69,1
180,48,1
180,44,7
180,59,7
181,65,0
181,38,0
181,51,0
181,58,5
181,66,0
181,64,4
182,14,1
182,0,5
182,15,6
182,32,8
182,83,6
182,1,6
183,67,5
183,84,9
183,99,4
183,27,2
183,62,8
183,7,9
184,76,3
184,9,5
184,43,3
184,22,3
184,90,2
184,64,3
185,3,4
185,15,7
185,50,4
185,57,8
185,12,1
185,54,4
186,77,9
186,87,5
186,50,8
186,44,0
186,30,0
186,79,3
187,6,7
187,21,7
187,14,7
187,5,7
187,9,6
187,0,7
188,44,9
188,92,9
188,32,1
188,65,9
188,48,9
188,18,9
189,81,3
189,19,4
189,95,4
189,41,8
189,46,4
189,69,4
190,40,3
190,63,7
190,53,6
190,50,4
190,34,3
190,27,1
191,47,7
191,44,0
191,29,7
191,37,6
191,92,7
191,7,7
192,34,4
192,87,6
192,46,5
192,9,6
192,15,6
192,51,6
193,73,3
193,20,1
193,32,1
193,22,3
193,5,6
194,65,1
194,27,1
194,88,4
194,90,1
194,61,1
195,59,7
195,90,1
195,39,4
195,54,7
195,23,1
195,36,1
196,60,0
196,78,0
196,90,6
196,99,3
196,30,0
196,98,7
197,61,4
197,12,6
197,82,6
197,79,8
197,20,8
197,50,9
198,36,5
198,89,9
198,8,4
198,82,0
198,28,7
198,4,7
199,28,6
199,92,6
199,53,7
199,76,6
199,61,6
199,82,6
200,56,3
200,19,2
200,23,3
200,57,2
200,78,2
200,61,9
201,41,8
201,12,6
201,52,4
201,80,4
201,0,4
201,45,4
202,98,5
202,62,8
202,68,4
202,75,6
202,3,7
202,93,5
203,0,9
203,4,8
203,61,9
203,55,2
203,25,9
203,83,9
204,67,2
204,0,7
204,19,3
204,73,1
204,81,1
204,55,2
205,55,0
205,14,6
205,3,0
205,77,1
205,90,1
205,1,1
206,28,2
206,20,3
206,96,0
206,34,2
206,39,4
206,7,7
207,45,7
207,3,7
207,79,7
207,71,6
207,52,7
207,22,7
208,43,4
208,32,4
208,13,6
208,50,2
208,93,4
208,65,6
209,94,1
209,79,1
209,39,7
209,38,0
209,85,0
209,74,9
210,75,3
210,77,0
210,68,6
210,53,6
210,95,0
210,28,2
211,18,0
211,48,6
211,72,6
211,26,1
211,90,0
211,31,6
212,41,1
212,92,8
212,70,8
212,65,0
212,46,5
212,55,5
213,64,9
213,1,9
213,40,8
213,92,9
213,80,3
213,20,6
214,54,4
214,71,7
214,14,2
214,67,4
214,91,2
214,45,9
215,15,1
215,69,3
215,87,2
215,49,1
215,24,4
215,39,1
216,33,6
216,63,0
216,47,2
216,76,2
216,81,6
216,20,0
217,12,9
217,2,2
217,68,0
217,15,2
217,18,0
218,4,7
218,34,7
218,77,0
218,20,5
218,66,7
218,91,7
219,39,0
219,30,0
219,85,5
219,43,0
219,44,0
219,92,9
220,11,5
220,69,5
220,99,2
220,67,5
220,85,0
220,39,7
221,28,5
221,62,2
221,79,2
221,26,2
221,87,2
221,78,2
222,53,8
222,23,3
222,21,4
222,75,0
222,99,0
222,76,6
223,89,0
223,26,5
223,37,7
223,22,0
223,79,7
223,0,1
224,74,9
224,59,5
224,24,5
224,76,5
224,33,2
224,5,1
225,10,1
225,42,1
225,52,7
225,54,0
225,43,2
225,55,2
226,60,0
226,10,9
226,54,9
226,78,9
226,44,9
226,94,7
227,51,2
227,79,2
227,5,2
227,15,0
227,93,1
227,54,9
228,21,6
228,49,3
228,56,6
228,5,6
228,8,8
228,80,6
229,19,8
229,20,8
229,1,3
229,10,7
229,7,0
229,50,8
230,21,2
230,73,8
230,8,9
230,58,1
230,34,9
230,15,8
231,85,5
231,44,0
231,28,5
231,67,0
231,97,8
231,92,8
232,86,3
232,70,0
232,82,3
232,85,1
232,37,3
232,95,3
233,50,7
233,30,2
233,62,2
233,51,2
233,25,2
233,42,7
234,75,3
234,72,8
234,9,9
234,91,9
234,80,9
234,16,9
235,95,1
235,89,9
235,73,0
235,86,9
235,4,9
235,68,8
236,22,0
236,57,0
236,84,2
236,7,3
236,64,1
236,73,0
237,98,0
237,80,3
237,18,9
237,31,3
237,66,7
237,43,3
238,87,8
238,21,2
238,96,9
238,95,2
238,78,7
238,91,4
239,69,3
239,3,4
239,77,3
239,48,1
239,9,6
239,45,9
240,42,4
240,63,8
240,72,8
240,49,9
240,95,2
240,6,9
241,43,6
241,30,7
241,59,9
241,21,9
241,55,6
241,63,6
242,91,4
242,41,0
242,46,7
242,51,6
242,48,6
242,62,6
243,48,8
243,47,8
243,50,8
243,14,5
243,54,8
243,34,9
244,62,9
244,72,2
244,39,2
244,45,6
244,54,3
244,16,1
245,12,7
245,97,5
245,46,7
245,86,7
245,26,5
245,78,2
246,31,8
246,98,8
246,50,1
246,26,6
246,70,8
246,11,1
247,8,7
247,54,2
247,69,3
247,78,5
247,62,5
247,11,1
248,15,1
248,7,9
248,81,1
248,80,9
248,70,2
249,16,1
249,79,1
249,78,1
249,10,3
249,62,1
249,65,0
250,4,3
250,41,3
250,61,3
250,8,6
250,71,7
250,78,5
251,20,1
251,46,1
251,9,5
251,34,9
251,54,1
251,80,1
252,35,0
252,46,0
252,99,3
252,6,2
252,44,0
252,74,0
253,31,5
253,6,0
253,67,9
253,93,1
253,99,6
253,42,0
254,23,9
254,31,6
254,50,9
254,85,5
254,5,9
254,61,0
255,19,9
255,95,9
255,79,9
255,5,8
255,28,9
255,72,5
256,49,7
256,76,7
256,60,5
256,85,8
256,56,8
257,42,7
257,38,3
257,87,6
257,25,3
257,67,1
257,37,8
258,46,8
258,22,0
258,71,0
258,24,7
258,94,0
258,66,5
259,34,2
259,38,8
259,48,8
259,36,2
259,55,8
259,18,7
260,62,4
260,34,5
260,32,4
260,99,9
260,24,4
260,43,2
261,36,5
261,4,5
261,33,0
261,89,5
261,35,5
261,31,6
262,36,1
262,61,1
262,90,9
262,46,1
262,57,1
262,34,0
263,7,9
263,30,7
263,16,3
263,49,3
263,72,9
263,83,4
264,77,4
264,53,7
264,37,8
264,8,6
264,89,8
264,29,8
265,78,1
265,54,5
265,48,1
265,71,1
265,27,7
265,50,1
266,78,2
266,19,7
266,94,0
266,24,0
266,71,4
267,75,5
267,23,3
267,1,9
267,16,9
267,13,9
267,47,9
268,85,9
268,15,9
268,92,9
268,8,7
268,55,6
268,68,9
269,67,3
269,69,2
269,35,0
269,54,0
269,13,0
269,26,0
270,54,7
270,24,7
270,0,7
270,63,4
270,61,0
270,83,7
271,28,7
271,30,8
271,89,7
271,85,9
271,95,0
271,13,1
272,52,4
272,13,4
272,20,4
272,81,9
