worker_id,worker_community
0,7
1,6
2,2
3,6
4,7
5,4
6,3
7,6
8,6
9,5
10,0
11,7
12,4
13,4
14,5
15,0
16,1
17,5
18,4
19,2
20,6
21,0
22,6
23,7
24,4
25,0
26,1
27,3
28,1
29,5
30,7
31,0
32,7
33,1
34,4
35,1
36,1
37,2
38,0
39,1
40,7
41,2
42,3
43,4
44,4
45,0
46,6
47,4
48,6
49,6
50,5
51,7
52,7
53,6
54,0
55,0
56,3
57,3
58,6
59,5
60,3
61,5
62,7
63,2
64,4
65,0
66,7
67,1
68,3
69,0
70,4
71,6
72,1
73,0
74,7
75,5
76,7
77,3
78,5
79,0
80,1
81,7
82,7
83,0
84,2
85,6
86,6
87,7
88,0
89,3
90,6
91,6
92,4
93,6
94,2
95,6
96,3
97,7
98,6
99,3
