worker_id,worker_community
0,5
1,2
2,2
3,3
4,1
5,6
6,0
7,2
8,1
9,0
10,4
11,4
12,1
13,5
14,7
15,6
16,4
17,3
18,6
19,4
20,6
21,3
22,4
23,1
24,5
25,7
26,3
27,3
28,6
29,2
30,6
31,6
32,0
33,1
34,0
35,2
36,0
37,5
38,7
39,6
40,2
41,6
42,3
43,0
44,3
45,1
46,3
47,3
48,1
49,3
50,3
51,0
52,3
53,7
54,1
55,1
56,6
57,6
58,7
59,2
60,2
61,6
62,5
63,0
64,6
65,5
66,6
67,4
68,2
69,0
70,3
71,4
72,2
73,0
74,1
75,4
76,7
77,5
78,7
79,2
80,6
81,4
82,2
83,7
84,6
85,6
86,2
87,1
88,0
89,0
90,5
91,0
92,2
93,5
94,5
95,3
96,6
97,5
98,3
99,3
