task_id,task_community
0,3
1,5
2,5
3,2
4,3
5,5
6,2
7,0
8,4
9,6
10,1
11,4
12,2
13,3
14,3
15,2
16,5
17,5
18,5
19,1
20,6
21,0
22,5
23,2
24,5
25,5
26,6
27,5
28,3
29,5
30,0
31,0
32,4
33,6
34,6
35,6
36,2
37,5
38,1
39,4
40,6
41,4
42,0
43,0
44,2
45,6
46,3
47,3
48,6
49,5
50,3
51,2
52,2
53,0
54,2
55,5
56,1
57,2
58,1
59,0
60,0
61,6
62,5
63,0
64,0
65,5
66,1
67,2
68,5
69,4
70,2
71,2
72,4
73,6
74,0
75,4
76,4
77,2
78,0
79,3
80,2
81,6
82,6
83,6
84,2
85,1
86,4
87,6
88,3
89,3
90,5
91,4
92,6
93,4
94,3
95,4
96,6
97,1
98,1
99,3
100,3
101,0
102,2
103,3
104,2
105,1
106,0
107,6
108,0
109,5
110,1
111,6
112,1
113,1
114,5
115,5
116,2
117,1
118,2
119,5
120,5
121,4
122,5
123,4
124,3
125,0
126,5
127,0
128,1
129,5
130,6
131,3
132,0
133,3
134,5
135,5
136,5
137,4
138,5
139,5
140,2
141,4
142,3
143,1
144,4
145,3
146,1
147,5
148,2
149,4
150,1
151,1
152,6
153,6
154,4
155,2
156,3
157,0
158,2
159,1
160,1
161,3
162,1
163,5
164,0
165,2
166,2
167,5
168,2
169,1
170,3
171,0
172,4
173,3
174,6
175,2
176,4
177,4
178,4
179,6
180,4
181,1
182,6
183,5
184,4
185,2
186,4
187,1
188,1
189,1
190,6
191,4
192,5
193,5
194,2
195,0
196,6
197,1
198,6
199,5
200,5
201,4
202,2
203,6
204,6
205,5
206,1
207,3
208,5
209,5
210,2
211,2
212,0
213,2
214,6
215,2
216,3
217,5
218,3
219,5
220,0
221,5
222,4
223,5
224,3
225,4
226,5
227,2
228,5
229,1
230,2
231,1
232,4
233,6
234,4
235,1
236,0
237,3
238,4
239,1
240,6
241,2
242,4
243,5
244,4
245,0
246,6
247,6
248,0
249,6
250,4
251,6
252,0
253,3
254,3
255,6
256,4
257,3
258,6
259,4
260,6
