task_id,truth
0,3
1,2
2,5
3,13
4,11
5,7
6,4
7,3
8,14
9,5
10,2
11,7
12,4
13,1
14,13
15,10
16,10
17,4
18,10
19,10
20,6
21,3
22,14
23,7
24,8
25,1
26,0
27,10
28,4
29,3
30,14
31,9
32,0
33,14
34,7
35,1
36,10
37,7
38,9
39,3
40,7
41,6
42,3
43,14
44,6
45,13
46,4
47,11
48,4
49,14
50,11
51,5
52,2
53,7
54,13
55,3
56,11
57,9
58,14
59,3
60,14
61,13
62,4
63,7
64,3
65,4
66,14
67,11
68,10
69,3
70,10
71,6
72,5
73,1
74,1
75,1
76,11
77,10
78,13
79,1
80,2
81,4
82,13
83,10
84,8
85,7
86,7
87,7
88,0
89,7
90,0
91,5
92,14
93,2
94,1
95,9
96,1
97,2
98,3
99,9
100,10
101,6
102,3
103,6
104,13
105,3
106,6
107,10
108,4
109,1
110,12
111,0
112,1
113,3
114,12
115,6
116,10
117,13
118,9
119,10
120,13
121,5
122,10
123,8
124,9
125,3
126,9
127,12
128,5
129,3
130,4
131,8
132,11
133,13
134,3
135,13
136,13
137,2
138,4
139,3
140,9
141,13
142,4
143,8
144,2
145,8
146,7
147,8
148,6
149,3
150,5
151,0
152,14
153,12
154,1
155,2
156,10
157,13
158,2
159,10
160,3
161,11
162,8
163,1
164,6
165,12
166,0
167,8
168,5
169,10
170,5
171,8
172,9
173,9
174,2
175,3
176,3
177,0
178,8
179,7
180,0
181,9
182,4
183,10
184,5
185,0
186,0
187,3
188,4
189,10
190,4
191,11
192,4
193,10
194,3
195,13
196,0
197,1
198,4
199,11
200,3
201,0
202,14
203,0
204,2
205,7
206,12
207,13
208,6
209,0
210,9
211,1
212,0
213,1
214,9
215,14
216,14
217,2
218,9
219,11
220,14
221,14
222,9
223,14
224,8
225,6
226,12
227,6
228,3
229,1
230,9
231,3
232,7
233,1
234,7
235,10
236,13
237,2
238,9
239,3
240,6
241,12
242,3
243,3
244,13
245,6
246,6
247,5
248,11
249,1
250,3
251,6
252,5
253,10
254,13
255,6
256,11
257,2
258,5
259,5
260,4
261,9
262,10
263,9
264,12
265,3
266,4
267,1
268,6
269,10
270,10
271,10
272,8
273,5
274,13
275,7
276,13
277,12
278,9
279,0
280,6
281,8
282,14
283,1
284,9
285,14
286,9
287,0
288,10
289,11
290,0
291,12
292,3
293,8
294,5
295,1
296,6
297,2
298,12
299,6
300,8
301,12
302,7
303,2
304,10
305,12
306,10
307,2
308,1
309,5
310,8
311,0
312,12
313,3
314,12
315,5
316,2
317,9
318,8
319,14
320,2
321,3
322,0
323,10
324,5
325,8
326,1
327,0
328,2
329,0
330,0
331,4
332,10
333,1
334,9
335,7
336,10
337,12
338,3
339,12
340,1
341,7
342,0
343,10
344,11
345,3
346,0
347,11
348,10
349,8
350,4
351,2
352,4
353,9
354,14
355,6
356,12
357,4
358,8
359,14
360,8
361,11
362,1
363,7
364,9
365,11
366,13
367,12
368,5
369,8
370,10
371,6
372,8
373,1
374,6
375,9
376,6
377,6
378,9
379,9
380,7
381,0
382,12
383,14
384,1
385,0
386,1
387,10
388,5
389,1
390,2
391,8
392,3
393,10
394,2
395,9
396,1
397,6
398,1
399,1
400,1
401,4
402,2
403,13
404,13
405,4
406,5
407,12
408,2
409,2
410,1
411,12
412,2
413,10
414,6
415,8
416,5
417,5
418,13
419,3
420,11
421,11
422,8
423,10
424,10
425,9
426,8
427,1
428,12
429,10
430,5
431,11
432,14
433,3
434,2
435,7
436,6
437,14
438,7
439,3
440,0
441,6
442,8
443,4
444,12
445,5
446,8
447,10
448,5
449,10
450,9
451,6
452,2
453,14
454,13
455,11
456,4
457,11
458,7
459,7
460,2
461,3
462,14
463,9
464,12
465,6
466,6
467,12
468,13
469,3
470,7
471,13
472,9
473,2
474,6
475,12
476,9
477,14
478,14
479,12
480,1
481,0
482,1
483,12
484,9
485,2
486,7
487,0
488,4
489,11
490,13
491,14
492,1
493,2
494,11
495,6
496,10
497,0
498,3
499,7
500,1
501,13
